58,11/22/2024 12:00:00,21.39,157.83,3.60,,,,,,,
59,11/22/2024 12:10:00,21.41,157.83,3.60,,,,,,,
60,11/22/2024 12:20:00,21.41,157.83,3.60,,,,,,,
61,11/22/2024 12:30:00,21.39,157.85,3.60,,,,,,,
62,11/22/2024 12:40:00,21.39,157.85,3.60,,,,,,,
63,11/22/2024 12:50:00,21.39,157.86,3.60,,,,,,,
64,11/22/2024 13:00:00,21.37,157.86,3.60,,,,,,,
65,11/22/2024 13:10:00,21.37,157.88,3.60,,,,,,,
66,11/22/2024 13:20:00,21.34,157.90,3.60,,,,,,,
67,11/22/2024 13:30:00,21.32,157.90,3.60,,,,,,,
68,11/22/2024 13:40:00,21.29,157.91,3.60,,,,,,,
69,11/22/2024 13:50:00,21.27,157.93,3.60,,,,,,,
70,11/22/2024 14:00:00,21.51,158.05,3.60,,,,,,,
71,11/22/2024 14:10:00,22.87,158.46,3.61,,,,,,,
72,11/22/2024 14:20:00,24.60,158.02,3.64,,,,,,,
73,11/22/2024 14:30:00,27.43,156.57,3.69,,,,,,,
74,11/22/2024 14:40:00,28.05,153.83,3.75,,,,,,,
75,11/22/2024 14:50:00,28.07,154.71,3.73,,,,,,,
76,11/22/2024 15:00:00,27.92,154.88,3.73,,,,,,,
77,11/22/2024 15:10:00,27.90,155.02,3.73,,,,,,,
78,11/22/2024 15:10:08,,,,Sortie,,,,,,
79,11/22/2024 15:14:52,,,,,,Enregistré,,,,
80,11/22/2024 15:14:53,,,,Entrée,,,Enregistré,,,
81,11/22/2024 15:14:55,,,,,,Enregistré,,,,
82,11/22/2024 15:14:56,,,,,,,Enregistré,,,
83,11/22/2024 15:14:58,,,,,,,,Enregistré,,
84,11/22/2024 15:16:23,,,,Sortie,,,,,,
85,11/22/2024 15:17:08,,,,Entrée,,,,,,
86,11/22/2024 15:20:00,25.06,-65.83,7.74,,,,,,,
87,11/22/2024 15:30:00,24.51,-66.28,7.75,,,,,,,
88,11/22/2024 15:40:00,24.32,-66.61,7.76,,,,,,,
89,11/22/2024 15:50:00,24.24,-65.80,7.74,,,,,,,
90,11/22/2024 16:00:00,24.19,-65.63,7.74,,,,,,,
91,11/22/2024 16:10:00,24.17,-66.27,7.75,,,,,,,
92,11/22/2024 16:20:00,24.17,-66.96,7.76,,,,,,,
93,11/22/2024 16:30:00,24.17,-66.74,7.76,,,,,,,
94,11/22/2024 16:40:00,24.15,-67.02,7.77,,,,,,,
95,11/22/2024 16:50:00,24.15,-67.33,7.77,,,,,,,
96,11/22/2024 17:00:00,24.15,-68.27,7.79,,,,,,,
97,11/22/2024 17:10:00,24.12,-68.16,7.79,,,,,,,
98,11/22/2024 17:20:00,24.12,-67.99,7.78,,,,,,,
99,11/22/2024 17:30:00,24.10,-67.28,7.77,,,,,,,
100,11/22/2024 17:40:00,24.10,-65.67,7.74,,,,,,,
101,11/22/2024 17:50:00,24.07,-65.88,7.74,,,,,,,
102,11/22/2024 18:00:00,24.05,-65.69,7.74,,,,,,,
103,11/22/2024 18:10:00,24.05,-65.71,7.74,,,,,,,
104,11/22/2024 18:20:00,24.03,-64.56,7.72,,,,,,,
105,11/22/2024 18:30:00,24.00,-63.30,7.70,,,,,,,
106,11/22/2024 18:40:00,24.00,-63.28,7.70,,,,,,,
107,11/22/2024 18:50:00,24.00,-62.86,7.69,,,,,,,
108,11/22/2024 19:00:00,23.98,-62.38,7.68,,,,,,,
109,11/22/2024 19:10:00,23.95,-63.46,7.70,,,,,,,
110,11/22/2024 19:20:00,23.95,-61.80,7.67,,,,,,,
111,11/22/2024 19:30:00,23.93,-62.00,7.67,,,,,,,
112,11/22/2024 19:40:00,23.93,-61.49,7.66,,,,,,,
113,11/22/2024 19:50:00,23.91,-61.35,7.66,,,,,,,
114,11/22/2024 20:00:00,23.91,-61.10,7.66,,,,,,,
115,11/22/2024 20:10:00,23.88,-60.78,7.65,,,,,,,
116,11/22/2024 20:20:00,23.86,-60.61,7.65,,,,,,,
117,11/22/2024 20:30:00,23.86,-60.53,7.65,,,,,,,
118,11/22/2024 20:40:00,23.83,-59.77,7.63,,,,,,,
119,11/22/2024 20:50:00,23.81,-60.00,7.64,,,,,,,
120,11/22/2024 21:00:00,23.79,-59.94,7.64,,,,,,,
121,11/22/2024 21:10:00,23.79,-59.53,7.63,,,,,,,
122,11/22/2024 21:20:00,23.76,-59.16,7.62,,,,,,,
123,11/22/2024 21:30:00,23.74,-58.41,7.61,,,,,,,
124,11/22/2024 21:40:00,23.74,-58.33,7.61,,,,,,,
125,11/22/2024 21:50:00,23.71,-58.16,7.60,,,,,,,
126,11/22/2024 22:00:00,23.69,-57.49,7.59,,,,,,,
127,11/22/2024 22:10:00,23.69,-57.63,7.59,,,,,,,
128,11/22/2024 22:20:00,23.66,-57.50,7.59,,,,,,,
129,11/22/2024 22:30:00,23.66,-57.00,7.58,,,,,,,
130,11/22/2024 22:40:00,23.64,-56.25,7.57,,,,,,,
131,11/22/2024 22:50:00,23.62,-56.17,7.57,,,,,,,
132,11/22/2024 23:00:00,23.62,-55.81,7.56,,,,,,,
133,11/22/2024 23:10:00,23.59,-54.92,7.54,,,,,,,
134,11/22/2024 23:20:00,23.59,-54.86,7.54,,,,,,,
135,11/22/2024 23:30:00,23.57,-54.42,7.54,,,,,,,
136,11/22/2024 23:40:00,23.54,-54.27,7.53,,,,,,,
137,11/22/2024 23:50:00,23.54,-53.64,7.52,,,,,,,
138,11/23/2024 00:00:00,23.52,-53.99,7.53,,,,,,,
139,11/23/2024 00:10:00,23.50,-54.16,7.53,,,,,,,
140,11/23/2024 00:20:00,23.50,-53.74,7.52,,,,,,,
141,11/23/2024 00:30:00,23.47,-53.38,7.52,,,,,,,
142,11/23/2024 00:40:00,23.45,-53.27,7.51,,,,,,,
143,11/23/2024 00:50:00,23.42,-53.38,7.52,,,,,,,
144,11/23/2024 01:00:00,23.42,-53.05,7.51,,,,,,,
145,11/23/2024 01:10:00,23.40,-53.02,7.51,,,,,,,
146,11/23/2024 01:20:00,23.38,-53.03,7.51,,,,,,,
147,11/23/2024 01:30:00,23.35,-52.77,7.50,,,,,,,
148,11/23/2024 01:40:00,23.33,-52.83,7.51,,,,,,,
149,11/23/2024 01:50:00,23.33,-52.74,7.50,,,,,,,
150,11/23/2024 02:00:00,23.30,-52.52,7.50,,,,,,,
151,11/23/2024 02:10:00,23.28,-52.60,7.50,,,,,,,
152,11/23/2024 02:20:00,23.28,-52.41,7.50,,,,,,,
153,11/23/2024 02:30:00,23.26,-52.24,7.50,,,,,,,
154,11/23/2024 02:40:00,23.23,-52.33,7.50,,,,,,,
155,11/23/2024 02:50:00,23.23,-52.02,7.49,,,,,,,
156,11/23/2024 03:00:00,23.21,-51.85,7.49,,,,,,,
157,11/23/2024 03:10:00,23.18,-51.81,7.49,,,,,,,
158,11/23/2024 03:20:00,23.18,-51.86,7.49,,,,,,,
159,11/23/2024 03:30:00,23.18,-51.60,7.48,,,,,,,
160,11/23/2024 03:40:00,23.16,-51.42,7.48,,,,,,,
161,11/23/2024 03:50:00,23.16,-51.30,7.48,,,,,,,
162,11/23/2024 04:00:00,23.14,-51.19,7.48,,,,,,,
163,11/23/2024 04:10:00,23.14,-51.02,7.47,,,,,,,
164,11/23/2024 04:20:00,23.14,-50.85,7.47,,,,,,,
165,11/23/2024 04:30:00,23.11,-50.77,7.47,,,,,,,
166,11/23/2024 04:40:00,23.11,-50.70,7.47,,,,,,,
167,11/23/2024 04:50:00,23.09,-50.72,7.47,,,,,,,
168,11/23/2024 05:00:00,23.06,-50.45,7.46,,,,,,,
169,11/23/2024 05:10:00,23.06,-50.44,7.46,,,,,,,
170,11/23/2024 05:20:00,23.04,-50.38,7.46,,,,,,,
171,11/23/2024 05:30:00,23.04,-50.60,7.47,,,,,,,
172,11/23/2024 05:40:00,23.02,-50.39,7.46,,,,,,,
173,11/23/2024 05:50:00,23.02,-50.30,7.46,,,,,,,
174,11/23/2024 06:00:00,22.99,-50.28,7.46,,,,,,,
175,11/23/2024 06:10:00,22.97,-49.95,7.45,,,,,,,
176,11/23/2024 06:20:00,22.97,-49.88,7.45,,,,,,,
177,11/23/2024 06:30:00,22.94,-50.02,7.45,,,,,,,
178,11/23/2024 06:40:00,22.94,-50.05,7.46,,,,,,,
179,11/23/2024 06:50:00,22.92,-49.88,7.45,,,,,,,
180,11/23/2024 07:00:00,22.92,-49.72,7.45,,,,,,,
181,11/23/2024 07:10:00,22.90,-49.61,7.45,,,,,,,
182,11/23/2024 07:20:00,22.87,-49.78,7.45,,,,,,,
183,11/23/2024 07:30:00,22.87,-49.72,7.45,,,,,,,
184,11/23/2024 07:40:00,22.87,-49.67,7.45,,,,,,,
185,11/23/2024 07:50:00,22.85,-49.60,7.45,,,,,,,
186,11/23/2024 08:00:00,22.85,-49.47,7.44,,,,,,,
187,11/23/2024 08:10:00,22.85,-49.58,7.45,,,,,,,
188,11/23/2024 08:20:00,22.82,-49.55,7.45,,,,,,,
189,11/23/2024 08:30:00,22.85,-49.99,7.45,,,,,,,
190,11/23/2024 08:40:00,22.85,-49.75,7.45,,,,,,,
191,11/23/2024 08:50:00,22.87,-50.03,7.46,,,,,,,
192,11/23/2024 09:00:00,22.87,-49.97,7.45,,,,,,,
193,11/23/2024 09:10:00,22.92,-50.83,7.47,,,,,,,
194,11/23/2024 09:20:00,22.92,-50.60,7.47,,,,,,,
195,11/23/2024 09:30:00,22.94,-51.44,7.48,,,,,,,
196,11/23/2024 09:40:00,22.99,-51.78,7.49,,,,,,,
197,11/23/2024 09:50:00,23.04,-53.38,7.52,,,,,,,
198,11/23/2024 10:00:00,23.06,-52.83,7.51,,,,,,,
199,11/23/2024 10:10:00,23.14,-54.70,7.54,,,,,,,
200,11/23/2024 10:20:00,23.21,-56.27,7.57,,,,,,,
201,11/23/2024 10:30:00,23.21,-53.66,7.52,,,,,,,
202,11/23/2024 10:40:00,23.26,-58.11,7.60,,,,,,,
203,11/23/2024 10:50:00,23.30,-58.08,7.60,,,,,,,
204,11/23/2024 11:00:00,23.30,-57.06,7.58,,,,,,,
205,11/23/2024 11:10:00,23.40,-61.61,7.67,,,,,,,
206,11/23/2024 11:20:00,23.50,-63.11,7.70,,,,,,,
207,11/23/2024 11:30:00,23.57,-63.36,7.70,,,,,,,
208,11/23/2024 11:40:00,23.57,-59.00,7.62,,,,,,,
209,11/23/2024 11:50:00,23.59,-59.11,7.62,,,,,,,
210,11/23/2024 12:00:00,23.62,-59.95,7.64,,,,,,,
211,11/23/2024 12:10:00,23.69,-61.41,7.66,,,,,,,
212,11/23/2024 12:20:00,23.71,-59.89,7.64,,,,,,,
213,11/23/2024 12:30:00,23.74,-60.75,7.65,,,,,,,
214,11/23/2024 12:40:00,23.79,-60.30,7.64,,,,,,,
215,11/23/2024 12:50:00,23.81,-60.60,7.65,,,,,,,
216,11/23/2024 13:00:00,23.86,-60.33,7.64,,,,,,,
217,11/23/2024 13:10:00,23.91,-62.42,7.68,,,,,,,
218,11/23/2024 13:20:00,24.00,-64.80,7.73,,,,,,,
219,11/23/2024 13:30:00,24.05,-64.85,7.73,,,,,,,
220,11/23/2024 13:40:00,24.17,-66.77,7.76,,,,,,,
221,11/23/2024 13:50:00,24.24,-65.47,7.74,,,,,,,
222,11/23/2024 14:00:00,24.29,-64.17,7.71,,,,,,,
223,11/23/2024 14:10:00,24.34,-67.69,7.78,,,,,,,
224,11/23/2024 14:20:00,24.41,-70.80,7.83,,,,,,,
225,11/23/2024 14:30:00,24.48,-71.35,7.84,,,,,,,
226,11/23/2024 14:40:00,24.56,-74.77,7.91,,,,,,,
227,11/23/2024 14:50:00,24.63,-75.60,7.92,,,,,,,
228,11/23/2024 15:00:00,24.65,-70.25,7.82,,,,,,,
229,11/23/2024 15:10:00,24.70,-74.72,7.91,,,,,,,
230,11/23/2024 15:20:00,24.73,-71.88,7.85,,,,,,,
231,11/23/2024 15:30:00,24.73,-66.61,7.76,,,,,,,
232,11/23/2024 15:40:00,24.80,-67.36,7.77,,,,,,,
233,11/23/2024 15:50:00,24.80,-65.50,7.74,,,,,,,
234,11/23/2024 16:00:00,24.80,-65.03,7.73,,,,,,,
235,11/23/2024 16:10:00,24.82,-64.63,7.72,,,,,,,
236,11/23/2024 16:20:00,24.87,-65.36,7.73,,,,,,,
237,11/23/2024 16:30:00,24.90,-66.24,7.75,,,,,,,
238,11/23/2024 16:40:00,24.90,-66.25,7.75,,,,,,,
239,11/23/2024 16:50:00,24.90,-66.28,7.75,,,,,,,
240,11/23/2024 17:00:00,24.92,-67.74,7.78,,,,,,,
241,11/23/2024 17:10:00,24.92,-68.60,7.79,,,,,,,
242,11/23/2024 17:20:00,24.92,-68.53,7.79,,,,,,,
243,11/23/2024 17:30:00,24.90,-69.03,7.80,,,,,,,
244,11/23/2024 17:40:00,24.87,-68.91,7.80,,,,,,,
245,11/23/2024 17:50:00,24.85,-68.96,7.80,,,,,,,
246,11/23/2024 18:00:00,24.85,-67.27,7.77,,,,,,,
247,11/23/2024 18:10:00,24.82,-67.58,7.77,,,,,,,
248,11/23/2024 18:20:00,24.80,-65.61,7.74,,,,,,,
249,11/23/2024 18:30:00,24.77,-64.97,7.73,,,,,,,
250,11/23/2024 18:40:00,24.75,-64.13,7.71,,,,,,,
251,11/23/2024 18:50:00,24.73,-63.35,7.70,,,,,,,
252,11/23/2024 19:00:00,24.70,-62.91,7.69,,,,,,,
253,11/23/2024 19:10:00,24.68,-62.64,7.68,,,,,,,
254,11/23/2024 19:20:00,24.65,-62.36,7.68,,,,,,,
255,11/23/2024 19:30:00,24.60,-63.24,7.69,,,,,,,
256,11/23/2024 19:40:00,24.58,-62.49,7.68,,,,,,,
257,11/23/2024 19:50:00,24.58,-62.38,7.68,,,,,,,
258,11/23/2024 20:00:00,24.56,-61.97,7.67,,,,,,,
259,11/23/2024 20:10:00,24.51,-61.91,7.67,,,,,,,
260,11/23/2024 20:20:00,24.51,-61.63,7.67,,,,,,,
261,11/23/2024 20:30:00,24.48,-61.30,7.66,,,,,,,
262,11/23/2024 20:40:00,24.46,-61.22,7.66,,,,,,,
263,11/23/2024 20:50:00,24.44,-60.17,7.64,,,,,,,
264,11/23/2024 21:00:00,24.41,-59.88,7.63,,,,,,,
265,11/23/2024 21:10:00,24.39,-59.63,7.63,,,,,,,
266,11/23/2024 21:20:00,24.36,-58.99,7.62,,,,,,,
267,11/23/2024 21:30:00,24.34,-58.78,7.61,,,,,,,
268,11/23/2024 21:40:00,24.34,-57.99,7.60,,,,,,,
269,11/23/2024 21:50:00,24.32,-57.28,7.59,,,,,,,
270,11/23/2024 22:00:00,24.29,-57.10,7.58,,,,,,,
271,11/23/2024 22:10:00,24.27,-56.91,7.58,,,,,,,
272,11/23/2024 22:20:00,24.24,-56.06,7.56,,,,,,,
273,11/23/2024 22:30:00,24.22,-55.81,7.56,,,,,,,
274,11/23/2024 22:40:00,24.19,-55.94,7.56,,,,,,,
275,11/23/2024 22:50:00,24.17,-56.02,7.56,,,,,,,
276,11/23/2024 23:00:00,24.15,-55.99,7.56,,,,,,,
277,11/23/2024 23:10:00,24.12,-55.50,7.55,,,,,,,
278,11/23/2024 23:20:00,24.10,-54.88,7.54,,,,,,,
279,11/23/2024 23:30:00,24.07,-54.69,7.54,,,,,,,
280,11/23/2024 23:40:00,24.05,-53.99,7.53,,,,,,,
281,11/23/2024 23:50:00,24.03,-53.99,7.53,,,,,,,
282,11/24/2024 00:00:00,24.00,-53.74,7.52,,,,,,,
283,11/24/2024 00:10:00,23.98,-53.55,7.52,,,,,,,
284,11/24/2024 00:20:00,23.95,-53.35,7.51,,,,,,,
285,11/24/2024 00:30:00,23.93,-53.36,7.51,,,,,,,
286,11/24/2024 00:40:00,23.91,-53.02,7.51,,,,,,,
287,11/24/2024 00:50:00,23.88,-53.20,7.51,,,,,,,
288,11/24/2024 01:00:00,23.83,-52.72,7.50,,,,,,,
289,11/24/2024 01:10:00,23.83,-52.64,7.50,,,,,,,
290,11/24/2024 01:20:00,23.79,-52.47,7.50,,,,,,,
291,11/24/2024 01:30:00,23.79,-52.03,7.49,,,,,,,
292,11/24/2024 01:40:00,23.76,-51.97,7.49,,,,,,,
293,11/24/2024 01:50:00,23.74,-51.64,7.48,,,,,,,
294,11/24/2024 02:00:00,23.69,-51.55,7.48,,,,,,,
295,11/24/2024 02:10:00,23.66,-51.66,7.48,,,,,,,
296,11/24/2024 02:20:00,23.64,-51.42,7.48,,,,,,,
297,11/24/2024 02:30:00,23.62,-51.10,7.47,,,,,,,
298,11/24/2024 02:40:00,23.59,-50.95,7.47,,,,,,,
299,11/24/2024 02:50:00,23.57,-50.75,7.47,,,,,,,
300,11/24/2024 03:00:00,23.52,-50.70,7.47,,,,,,,
301,11/24/2024 03:10:00,23.50,-50.63,7.47,,,,,,,
302,11/24/2024 03:20:00,23.47,-50.53,7.46,,,,,,,
303,11/24/2024 03:30:00,23.45,-50.22,7.46,,,,,,,
304,11/24/2024 03:40:00,23.42,-50.25,7.46,,,,,,,
305,11/24/2024 03:50:00,23.40,-50.20,7.46,,,,,,,
306,11/24/2024 04:00:00,23.38,-49.94,7.45,,,,,,,
307,11/24/2024 04:10:00,23.35,-50.25,7.46,,,,,,,
308,11/24/2024 04:20:00,23.33,-49.86,7.45,,,,,,,
309,11/24/2024 04:30:00,23.30,-49.63,7.45,,,,,,,
310,11/24/2024 04:40:00,23.28,-49.64,7.45,,,,,,,
311,11/24/2024 04:50:00,23.26,-49.39,7.44,,,,,,,
312,11/24/2024 05:00:00,23.23,-49.25,7.44,,,,,,,
313,11/24/2024 05:10:00,23.21,-48.95,7.43,,,,,,,
314,11/24/2024 05:20:00,23.18,-48.94,7.43,,,,,,,
315,11/24/2024 05:30:00,23.16,-49.05,7.44,,,,,,,
316,11/24/2024 05:40:00,23.14,-49.13,7.44,,,,,,,
317,11/24/2024 05:50:00,23.11,-49.03,7.44,,,,,,,
318,11/24/2024 06:00:00,23.09,-49.02,7.44,,,,,,,
319,11/24/2024 06:10:00,23.06,-49.11,7.44,,,,,,,
320,11/24/2024 06:20:00,23.04,-49.33,7.44,,,,,,,
321,11/24/2024 06:30:00,23.02,-49.02,7.44,,,,,,,
322,11/24/2024 06:40:00,22.99,-48.86,7.43,,,,,,,
323,11/24/2024 06:50:00,22.97,-48.74,7.43,,,,,,,
324,11/24/2024 07:00:00,22.97,-48.91,7.43,,,,,,,
325,11/24/2024 07:10:00,22.94,-48.91,7.43,,,,,,,
326,11/24/2024 07:20:00,22.92,-48.89,7.43,,,,,,,
327,11/24/2024 07:30:00,22.90,-48.64,7.43,,,,,,,
328,11/24/2024 07:40:00,22.90,-48.83,7.43,,,,,,,
329,11/24/2024 07:50:00,22.87,-48.75,7.43,,,,,,,
330,11/24/2024 08:00:00,22.85,-48.95,7.44,,,,,,,
331,11/24/2024 08:10:00,22.85,-49.08,7.44,,,,,,,
332,11/24/2024 08:20:00,22.82,-48.91,7.43,,,,,,,
333,11/24/2024 08:30:00,22.85,-49.52,7.45,,,,,,,
334,11/24/2024 08:40:00,22.85,-49.55,7.45,,,,,,,
335,11/24/2024 08:50:00,22.85,-49.91,7.45,,,,,,,
336,11/24/2024 09:00:00,22.85,-50.06,7.46,,,,,,,
337,11/24/2024 09:10:00,22.85,-50.33,7.46,,,,,,,
338,11/24/2024 09:20:00,22.87,-50.85,7.47,,,,,,,
339,11/24/2024 09:30:00,22.92,-51.24,7.48,,,,,,,
340,11/24/2024 09:40:00,22.94,-52.85,7.51,,,,,,,
341,11/24/2024 09:50:00,22.99,-53.75,7.52,,,,,,,
342,11/24/2024 10:00:00,23.09,-53.89,7.53,,,,,,,
343,11/24/2024 10:10:00,23.14,-56.60,7.58,,,,,,,
344,11/24/2024 10:20:00,23.18,-58.77,7.62,,,,,,,
345,11/24/2024 10:30:00,23.26,-61.97,7.67,,,,,,,
346,11/24/2024 10:40:00,23.30,-62.17,7.68,,,,,,,
347,11/24/2024 10:50:00,23.33,-58.28,7.61,,,,,,,
348,11/24/2024 11:00:00,23.30,-55.20,7.55,,,,,,,
349,11/24/2024 11:10:00,23.38,-60.27,7.64,,,,,,,
350,11/24/2024 11:20:00,23.50,-64.39,7.72,,,,,,,
351,11/24/2024 11:30:00,23.54,-63.83,7.71,,,,,,,
352,11/24/2024 11:40:00,23.52,-58.30,7.61,,,,,,,
353,11/24/2024 11:50:00,23.52,-56.85,7.58,,,,,,,
354,11/24/2024 12:00:00,23.52,-56.58,7.57,,,,,,,
355,11/24/2024 12:10:00,23.57,-57.44,7.59,,,,,,,
356,11/24/2024 12:20:00,23.59,-56.67,7.58,,,,,,,
357,11/24/2024 12:30:00,23.62,-56.66,7.58,,,,,,,
358,11/24/2024 12:40:00,23.66,-56.69,7.58,,,,,,,
359,11/24/2024 12:50:00,23.74,-57.30,7.59,,,,,,,
360,11/24/2024 13:00:00,23.79,-58.02,7.60,,,,,,,
361,11/24/2024 13:10:00,23.91,-60.31,7.64,,,,,,,
362,11/24/2024 13:20:00,24.03,-63.46,7.70,,,,,,,
363,11/24/2024 13:30:00,24.10,-64.81,7.73,,,,,,,
364,11/24/2024 13:40:00,24.19,-64.35,7.72,,,,,,,
365,11/24/2024 13:50:00,24.27,-63.16,7.69,,,,,,,
366,11/24/2024 14:00:00,24.29,-62.63,7.68,,,,,,,
367,11/24/2024 14:10:00,24.36,-66.05,7.75,,,,,,,
368,11/24/2024 14:20:00,24.51,-71.03,7.84,,,,,,,
369,11/24/2024 14:30:00,24.58,-72.64,7.87,,,,,,,
370,11/24/2024 14:40:00,24.68,-73.78,7.89,,,,,,,
371,11/24/2024 14:50:00,24.75,-75.17,7.91,,,,,,,
372,11/24/2024 15:00:00,24.80,-74.86,7.91,,,,,,,
373,11/24/2024 15:10:00,24.87,-70.83,7.83,,,,,,,
374,11/24/2024 15:20:00,24.90,-69.00,7.80,,,,,,,
375,11/24/2024 15:30:00,24.92,-68.50,7.79,,,,,,,
376,11/24/2024 15:40:00,24.94,-66.53,7.75,,,,,,,
377,11/24/2024 15:50:00,25.02,-66.78,7.76,,,,,,,
378,11/24/2024 16:00:00,25.04,-65.89,7.74,,,,,,,
379,11/24/2024 16:10:00,25.04,-65.19,7.73,,,,,,,
380,11/24/2024 16:20:00,25.11,-67.49,7.77,,,,,,,
381,11/24/2024 16:30:00,25.14,-65.92,7.74,,,,,,,
382,11/24/2024 16:40:00,25.16,-67.11,7.76,,,,,,,
383,11/24/2024 16:50:00,25.16,-67.75,7.78,,,,,,,
384,11/24/2024 17:00:00,25.21,-72.28,7.86,,,,,,,
385,11/24/2024 17:10:00,25.19,-71.94,7.85,,,,,,,
386,11/24/2024 17:20:00,25.19,-72.92,7.87,,,,,,,
387,11/24/2024 17:30:00,25.19,-71.83,7.85,,,,,,,
388,11/24/2024 17:40:00,25.16,-70.60,7.83,,,,,,,
389,11/24/2024 17:50:00,25.14,-69.99,7.82,,,,,,,
390,11/24/2024 18:00:00,25.14,-68.89,7.80,,,,,,,
391,11/24/2024 18:10:00,25.11,-68.75,7.79,,,,,,,
392,11/24/2024 18:20:00,25.09,-68.24,7.79,,,,,,,
393,11/24/2024 18:30:00,25.09,-67.99,7.78,,,,,,,
394,11/24/2024 18:40:00,25.06,-67.22,7.77,,,,,,,
395,11/24/2024 18:50:00,25.06,-66.25,7.75,,,,,,,
396,11/24/2024 19:00:00,25.04,-65.19,7.73,,,,,,,
397,11/24/2024 19:10:00,25.04,-64.75,7.72,,,,,,,
398,11/24/2024 19:20:00,25.02,-63.74,7.70,,,,,,,
399,11/24/2024 19:30:00,24.99,-63.71,7.70,,,,,,,
400,11/24/2024 19:40:00,24.99,-63.13,7.69,,,,,,,
401,11/24/2024 19:50:00,24.97,-62.22,7.68,,,,,,,
