"Plot Title: 20970122"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20970122, SEN S/N: 20970122)","Coupler Detached (LGR S/N: 20970122)","End Of File (LGR S/N: 20970122)"
249,04/04/25 06:20:00 PM,23.737,,
250,04/04/25 06:30:00 PM,23.713,,
251,04/04/25 06:40:00 PM,23.713,,
252,04/04/25 06:50:00 PM,23.689,,
253,04/04/25 07:00:00 PM,23.665,,
254,04/04/25 07:10:00 PM,23.641,,
255,04/04/25 07:20:00 PM,23.617,,
256,04/04/25 07:30:00 PM,23.593,,
257,04/04/25 07:40:00 PM,23.593,,
258,04/04/25 07:50:00 PM,23.569,,
259,04/04/25 08:00:00 PM,23.545,,
260,04/04/25 08:10:00 PM,23.545,,
261,04/04/25 08:20:00 PM,23.521,,
262,04/04/25 08:30:00 PM,23.497,,
263,04/04/25 08:40:00 PM,23.497,,
264,04/04/25 08:50:00 PM,23.472,,
265,04/04/25 09:00:00 PM,23.472,,
266,04/04/25 09:10:00 PM,23.472,,
267,04/04/25 09:20:00 PM,23.472,,
268,04/04/25 09:30:00 PM,23.448,,
269,04/04/25 09:40:00 PM,23.448,,
270,04/04/25 09:50:00 PM,23.448,,
271,04/04/25 10:00:00 PM,23.448,,
272,04/04/25 10:10:00 PM,23.448,,
273,04/04/25 10:20:00 PM,23.424,,
274,04/04/25 10:30:00 PM,23.400,,
275,04/04/25 10:40:00 PM,23.400,,
276,04/04/25 10:50:00 PM,23.400,,
277,04/04/25 11:00:00 PM,23.400,,
278,04/04/25 11:10:00 PM,23.400,,
279,04/04/25 11:20:00 PM,23.376,,
280,04/04/25 11:30:00 PM,23.376,,
281,04/04/25 11:40:00 PM,23.376,,
282,04/04/25 11:50:00 PM,23.376,,
283,04/05/25 12:00:00 AM,23.352,,
284,04/05/25 12:10:00 AM,23.352,,
285,04/05/25 12:20:00 AM,23.352,,
286,04/05/25 12:30:00 AM,23.328,,
287,04/05/25 12:40:00 AM,23.328,,
288,04/05/25 12:50:00 AM,23.304,,
289,04/05/25 01:00:00 AM,23.304,,
290,04/05/25 01:10:00 AM,23.280,,
291,04/05/25 01:20:00 AM,23.280,,
292,04/05/25 01:30:00 AM,23.256,,
293,04/05/25 01:40:00 AM,23.256,,
294,04/05/25 01:50:00 AM,23.256,,
295,04/05/25 02:00:00 AM,23.232,,
296,04/05/25 02:10:00 AM,23.232,,
297,04/05/25 02:20:00 AM,23.232,,
298,04/05/25 02:30:00 AM,23.208,,
299,04/05/25 02:40:00 AM,23.208,,
300,04/05/25 02:50:00 AM,23.208,,
301,04/05/25 03:00:00 AM,23.208,,
302,04/05/25 03:10:00 AM,23.184,,
303,04/05/25 03:20:00 AM,23.160,,
304,04/05/25 03:30:00 AM,23.160,,
305,04/05/25 03:40:00 AM,23.160,,
306,04/05/25 03:50:00 AM,23.160,,
307,04/05/25 04:00:00 AM,23.160,,
308,04/05/25 04:10:00 AM,23.136,,
309,04/05/25 04:20:00 AM,23.136,,
310,04/05/25 04:30:00 AM,23.136,,
311,04/05/25 04:40:00 AM,23.112,,
312,04/05/25 04:50:00 AM,23.088,,
313,04/05/25 05:00:00 AM,23.088,,
314,04/05/25 05:10:00 AM,23.088,,
315,04/05/25 05:20:00 AM,23.088,,
316,04/05/25 05:30:00 AM,23.088,,
317,04/05/25 05:40:00 AM,23.088,,
318,04/05/25 05:50:00 AM,23.064,,
319,04/05/25 06:00:00 AM,23.064,,
320,04/05/25 06:10:00 AM,23.064,,
321,04/05/25 06:20:00 AM,23.064,,
322,04/05/25 06:30:00 AM,23.064,,
323,04/05/25 06:40:00 AM,23.040,,
324,04/05/25 06:50:00 AM,23.040,,
325,04/05/25 07:00:00 AM,23.040,,
326,04/05/25 07:10:00 AM,23.064,,
327,04/05/25 07:20:00 AM,23.064,,
328,04/05/25 07:30:00 AM,23.064,,
329,04/05/25 07:40:00 AM,23.064,,
330,04/05/25 07:50:00 AM,23.088,,
331,04/05/25 08:00:00 AM,23.112,,
332,04/05/25 08:10:00 AM,23.112,,
333,04/05/25 08:20:00 AM,23.112,,
334,04/05/25 08:30:00 AM,23.160,,
335,04/05/25 08:40:00 AM,23.160,,
336,04/05/25 08:50:00 AM,23.184,,
337,04/05/25 09:00:00 AM,23.208,,
338,04/05/25 09:10:00 AM,23.208,,
339,04/05/25 09:20:00 AM,23.232,,
340,04/05/25 09:30:00 AM,23.256,,
341,04/05/25 09:40:00 AM,23.280,,
342,04/05/25 09:50:00 AM,23.328,,
343,04/05/25 10:00:00 AM,23.376,,
344,04/05/25 10:10:00 AM,23.424,,
345,04/05/25 10:20:00 AM,23.472,,
346,04/05/25 10:30:00 AM,23.497,,
347,04/05/25 10:40:00 AM,23.545,,
348,04/05/25 10:50:00 AM,23.665,,
349,04/05/25 11:00:00 AM,23.809,,
350,04/05/25 11:10:00 AM,23.954,,
351,04/05/25 11:20:00 AM,24.026,,
352,04/05/25 11:30:00 AM,24.050,,
353,04/05/25 11:40:00 AM,24.050,,
354,04/05/25 11:50:00 AM,24.122,,
355,04/05/25 12:00:00 PM,24.171,,
356,04/05/25 12:10:00 PM,24.243,,
357,04/05/25 12:20:00 PM,24.267,,
358,04/05/25 12:30:00 PM,24.315,,
359,04/05/25 12:40:00 PM,24.339,,
360,04/05/25 12:50:00 PM,24.388,,
361,04/05/25 01:00:00 PM,24.412,,
362,04/05/25 01:10:00 PM,24.484,,
363,04/05/25 01:20:00 PM,24.508,,
364,04/05/25 01:30:00 PM,24.460,,
365,04/05/25 01:40:00 PM,24.484,,
366,04/05/25 01:50:00 PM,24.436,,
367,04/05/25 02:00:00 PM,24.484,,
368,04/05/25 02:10:00 PM,24.508,,
369,04/05/25 02:20:00 PM,24.460,,
370,04/05/25 02:30:00 PM,24.532,,
371,04/05/25 02:40:00 PM,24.557,,
372,04/05/25 02:50:00 PM,24.532,,
373,04/05/25 03:00:00 PM,24.557,,
374,04/05/25 03:10:00 PM,24.532,,
375,04/05/25 03:20:00 PM,24.557,,
376,04/05/25 03:30:00 PM,24.557,,
377,04/05/25 03:40:00 PM,24.532,,
378,04/05/25 03:50:00 PM,24.508,,
379,04/05/25 04:00:00 PM,24.460,,
380,04/05/25 04:10:00 PM,24.460,,
381,04/05/25 04:20:00 PM,24.436,,
382,04/05/25 04:30:00 PM,24.412,,
383,04/05/25 04:40:00 PM,24.412,,
384,04/05/25 04:50:00 PM,24.388,,
385,04/05/25 05:00:00 PM,24.363,,
386,04/05/25 05:10:00 PM,24.315,,
387,04/05/25 05:20:00 PM,24.291,,
388,04/05/25 05:30:00 PM,24.267,,
389,04/05/25 05:40:00 PM,24.243,,
390,04/05/25 05:50:00 PM,24.219,,
391,04/05/25 06:00:00 PM,24.195,,
392,04/05/25 06:10:00 PM,24.146,,
393,04/05/25 06:20:00 PM,24.122,,
394,04/05/25 06:30:00 PM,24.098,,
395,04/05/25 06:40:00 PM,24.050,,
396,04/05/25 06:50:00 PM,24.026,,
397,04/05/25 07:00:00 PM,24.002,,
398,04/05/25 07:10:00 PM,23.954,,
399,04/05/25 07:20:00 PM,23.930,,
400,04/05/25 07:30:00 PM,23.905,,
401,04/05/25 07:40:00 PM,23.881,,
402,04/05/25 07:50:00 PM,23.833,,
403,04/05/25 08:00:00 PM,23.809,,
404,04/05/25 08:10:00 PM,23.785,,
405,04/05/25 08:20:00 PM,23.761,,
406,04/05/25 08:30:00 PM,23.737,,
407,04/05/25 08:40:00 PM,23.713,,
408,04/05/25 08:50:00 PM,23.689,,
409,04/05/25 09:00:00 PM,23.689,,
410,04/05/25 09:10:00 PM,23.665,,
411,04/05/25 09:20:00 PM,23.641,,
412,04/05/25 09:30:00 PM,23.617,,
413,04/05/25 09:40:00 PM,23.617,,
414,04/05/25 09:50:00 PM,23.569,,
415,04/05/25 10:00:00 PM,23.545,,
416,04/05/25 10:10:00 PM,23.545,,
417,04/05/25 10:20:00 PM,23.545,,
418,04/05/25 10:30:00 PM,23.521,,
419,04/05/25 10:40:00 PM,23.497,,
420,04/05/25 10:50:00 PM,23.448,,
421,04/05/25 11:00:00 PM,23.448,,
422,04/05/25 11:10:00 PM,23.448,,
423,04/05/25 11:20:00 PM,23.448,,
424,04/05/25 11:30:00 PM,23.400,,
425,04/05/25 11:40:00 PM,23.400,,
426,04/05/25 11:50:00 PM,23.376,,
427,04/06/25 12:00:00 AM,23.352,,
428,04/06/25 12:10:00 AM,23.352,,
429,04/06/25 12:20:00 AM,23.328,,
430,04/06/25 12:30:00 AM,23.328,,
431,04/06/25 12:40:00 AM,23.304,,
432,04/06/25 12:50:00 AM,23.304,,
433,04/06/25 01:00:00 AM,23.280,,
434,04/06/25 01:10:00 AM,23.280,,
435,04/06/25 01:20:00 AM,23.256,,
436,04/06/25 01:30:00 AM,23.256,,
437,04/06/25 01:40:00 AM,23.232,,
438,04/06/25 01:50:00 AM,23.232,,
439,04/06/25 02:00:00 AM,23.208,,
440,04/06/25 02:10:00 AM,23.208,,
441,04/06/25 02:20:00 AM,23.208,,
442,04/06/25 02:30:00 AM,23.208,,
443,04/06/25 02:40:00 AM,23.184,,
444,04/06/25 02:50:00 AM,23.184,,
445,04/06/25 03:00:00 AM,23.184,,
446,04/06/25 03:10:00 AM,23.160,,
447,04/06/25 03:20:00 AM,23.160,,
448,04/06/25 03:30:00 AM,23.160,,
449,04/06/25 03:40:00 AM,23.136,,
450,04/06/25 03:50:00 AM,23.136,,
451,04/06/25 04:00:00 AM,23.112,,
452,04/06/25 04:10:00 AM,23.112,,
453,04/06/25 04:20:00 AM,23.088,,
454,04/06/25 04:30:00 AM,23.064,,
455,04/06/25 04:40:00 AM,23.064,,
456,04/06/25 04:50:00 AM,23.040,,
457,04/06/25 05:00:00 AM,23.040,,
458,04/06/25 05:10:00 AM,23.040,,
459,04/06/25 05:20:00 AM,23.016,,
460,04/06/25 05:30:00 AM,23.016,,
461,04/06/25 05:40:00 AM,22.992,,
462,04/06/25 05:50:00 AM,22.992,,
463,04/06/25 06:00:00 AM,22.968,,
464,04/06/25 06:10:00 AM,22.968,,
465,04/06/25 06:20:00 AM,22.944,,
466,04/06/25 06:30:00 AM,22.968,,
467,04/06/25 06:40:00 AM,22.944,,
468,04/06/25 06:50:00 AM,22.944,,
469,04/06/25 07:00:00 AM,22.944,,
470,04/06/25 07:10:00 AM,22.968,,
471,04/06/25 07:20:00 AM,22.968,,
472,04/06/25 07:30:00 AM,22.968,,
473,04/06/25 07:40:00 AM,22.992,,
474,04/06/25 07:50:00 AM,23.016,,
475,04/06/25 08:00:00 AM,23.040,,
476,04/06/25 08:10:00 AM,23.040,,
477,04/06/25 08:20:00 AM,23.064,,
478,04/06/25 08:30:00 AM,23.160,,
479,04/06/25 08:40:00 AM,23.136,,
480,04/06/25 08:50:00 AM,23.160,,
481,04/06/25 09:00:00 AM,23.160,,
482,04/06/25 09:10:00 AM,23.160,,
483,04/06/25 09:20:00 AM,23.208,,
484,04/06/25 09:30:00 AM,23.256,,
485,04/06/25 09:40:00 AM,23.280,,
486,04/06/25 09:50:00 AM,23.304,,
487,04/06/25 10:00:00 AM,23.352,,
488,04/06/25 10:10:00 AM,23.400,,
489,04/06/25 10:20:00 AM,23.448,,
490,04/06/25 10:30:00 AM,23.472,,
491,04/06/25 10:40:00 AM,23.521,,
492,04/06/25 10:50:00 AM,23.593,,
493,04/06/25 11:00:00 AM,23.713,,
494,04/06/25 11:10:00 AM,23.833,,
495,04/06/25 11:20:00 AM,23.954,,
496,04/06/25 11:30:00 AM,24.002,,
497,04/06/25 11:40:00 AM,24.026,,
498,04/06/25 11:50:00 AM,24.074,,
499,04/06/25 12:00:00 PM,24.122,,
500,04/06/25 12:10:00 PM,24.219,,
501,04/06/25 12:20:00 PM,24.291,,
502,04/06/25 12:30:00 PM,24.291,,
503,04/06/25 12:40:00 PM,24.363,,
504,04/06/25 12:50:00 PM,24.388,,
505,04/06/25 01:00:00 PM,24.484,,
506,04/06/25 01:10:00 PM,24.436,,
507,04/06/25 01:20:00 PM,24.436,,
508,04/06/25 01:30:00 PM,24.388,,
509,04/06/25 01:40:00 PM,24.460,,
510,04/06/25 01:50:00 PM,24.436,,
511,04/06/25 02:00:00 PM,24.460,,
512,04/06/25 02:10:00 PM,24.460,,
513,04/06/25 02:20:00 PM,24.557,,
514,04/06/25 02:30:00 PM,24.653,,
515,04/06/25 02:40:00 PM,24.605,,
516,04/06/25 02:50:00 PM,24.653,,
517,04/06/25 03:00:00 PM,24.605,,
518,04/06/25 03:10:00 PM,24.605,,
519,04/06/25 03:20:00 PM,24.605,,
520,04/06/25 03:30:00 PM,24.629,,
521,04/06/25 03:40:00 PM,24.581,,
522,04/06/25 03:50:00 PM,24.581,,
523,04/06/25 04:00:00 PM,24.532,,
524,04/06/25 04:10:00 PM,24.508,,
525,04/06/25 04:20:00 PM,24.484,,
526,04/06/25 04:30:00 PM,24.436,,
527,04/06/25 04:40:00 PM,24.412,,
528,04/06/25 04:50:00 PM,24.363,,
529,04/06/25 05:00:00 PM,24.315,,
530,04/06/25 05:10:00 PM,24.291,,
531,04/06/25 05:20:00 PM,24.243,,
532,04/06/25 05:30:00 PM,24.219,,
533,04/06/25 05:40:00 PM,24.171,,
534,04/06/25 05:50:00 PM,24.122,,
535,04/06/25 06:00:00 PM,24.074,,
536,04/06/25 06:10:00 PM,24.074,,
537,04/06/25 06:20:00 PM,24.050,,
538,04/06/25 06:30:00 PM,24.026,,
539,04/06/25 06:40:00 PM,23.978,,
540,04/06/25 06:50:00 PM,23.954,,
541,04/06/25 07:00:00 PM,23.930,,
542,04/06/25 07:10:00 PM,23.905,,
543,04/06/25 07:20:00 PM,23.857,,
544,04/06/25 07:30:00 PM,23.833,,
545,04/06/25 07:40:00 PM,23.785,,
546,04/06/25 07:50:00 PM,23.785,,
547,04/06/25 08:00:00 PM,23.761,,
548,04/06/25 08:10:00 PM,23.737,,
549,04/06/25 08:20:00 PM,23.737,,
550,04/06/25 08:30:00 PM,23.737,,
551,04/06/25 08:40:00 PM,23.713,,
552,04/06/25 08:50:00 PM,23.713,,
553,04/06/25 09:00:00 PM,23.689,,
554,04/06/25 09:10:00 PM,23.689,,
555,04/06/25 09:20:00 PM,23.641,,
556,04/06/25 09:30:00 PM,23.641,,
557,04/06/25 09:40:00 PM,23.641,,
558,04/06/25 09:50:00 PM,23.617,,
559,04/06/25 10:00:00 PM,23.593,,
560,04/06/25 10:10:00 PM,23.569,,
561,04/06/25 10:20:00 PM,23.545,,
562,04/06/25 10:30:00 PM,23.521,,
563,04/06/25 10:40:00 PM,23.497,,
564,04/06/25 10:50:00 PM,23.497,,
565,04/06/25 11:00:00 PM,23.472,,
566,04/06/25 11:10:00 PM,23.448,,
567,04/06/25 11:20:00 PM,23.448,,
568,04/06/25 11:30:00 PM,23.424,,
569,04/06/25 11:40:00 PM,23.400,,
570,04/06/25 11:50:00 PM,23.352,,
571,04/07/25 12:00:00 AM,23.352,,
572,04/07/25 12:10:00 AM,23.328,,
573,04/07/25 12:20:00 AM,23.304,,
574,04/07/25 12:30:00 AM,23.280,,
575,04/07/25 12:40:00 AM,23.256,,
576,04/07/25 12:50:00 AM,23.256,,
577,04/07/25 01:00:00 AM,23.232,,
578,04/07/25 01:10:00 AM,23.232,,
579,04/07/25 01:20:00 AM,23.208,,
580,04/07/25 01:30:00 AM,23.184,,
581,04/07/25 01:40:00 AM,23.136,,
582,04/07/25 01:50:00 AM,23.112,,
583,04/07/25 02:00:00 AM,23.112,,
584,04/07/25 02:10:00 AM,23.064,,
585,04/07/25 02:20:00 AM,23.064,,
586,04/07/25 02:30:00 AM,23.040,,
587,04/07/25 02:40:00 AM,23.016,,
588,04/07/25 02:50:00 AM,23.040,,
589,04/07/25 03:00:00 AM,23.016,,
590,04/07/25 03:10:00 AM,22.992,,
591,04/07/25 03:20:00 AM,22.968,,
592,04/07/25 03:30:00 AM,22.968,,
593,04/07/25 03:40:00 AM,22.968,,
594,04/07/25 03:50:00 AM,22.944,,
595,04/07/25 04:00:00 AM,22.944,,
596,04/07/25 04:10:00 AM,22.944,,
597,04/07/25 04:20:00 AM,22.920,,
598,04/07/25 04:30:00 AM,22.920,,
599,04/07/25 04:40:00 AM,22.920,,
