"Plot Title: 21445021"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21445021, SEN S/N: 21445021)","Coupler Detached (LGR S/N: 21445021)","End Of File (LGR S/N: 21445021)"
168,04/04/25 04:50:00 AM,29.565,,
169,04/04/25 05:00:00 AM,29.565,,
170,04/04/25 05:10:00 AM,29.464,,
171,04/04/25 05:20:00 AM,29.490,,
172,04/04/25 05:30:00 AM,29.240,,
173,04/04/25 05:40:00 AM,29.365,,
174,04/04/25 05:50:00 AM,29.490,,
175,04/04/25 06:00:00 AM,29.590,,
176,04/04/25 06:10:00 AM,29.615,,
177,04/04/25 06:20:00 AM,29.515,,
178,04/04/25 06:30:00 AM,29.340,,
179,04/04/25 06:40:00 AM,29.240,,
180,04/04/25 06:50:00 AM,29.065,,
181,04/04/25 07:00:00 AM,29.115,,
182,04/04/25 07:10:00 AM,29.165,,
183,04/04/25 07:20:00 AM,29.165,,
184,04/04/25 07:30:00 AM,29.190,,
185,04/04/25 07:40:00 AM,29.165,,
186,04/04/25 07:50:00 AM,29.140,,
187,04/04/25 08:00:00 AM,28.965,,
188,04/04/25 08:10:00 AM,28.916,,
189,04/04/25 08:20:00 AM,29.090,,
190,04/04/25 08:30:00 AM,28.965,,
191,04/04/25 08:40:00 AM,28.493,,
192,04/04/25 08:50:00 AM,28.493,,
193,04/04/25 09:00:00 AM,28.642,,
194,04/04/25 09:10:00 AM,28.990,,
195,04/04/25 09:20:00 AM,29.165,,
196,04/04/25 09:30:00 AM,28.791,,
197,04/04/25 09:40:00 AM,28.692,,
198,04/04/25 09:50:00 AM,28.518,,
199,04/04/25 10:00:00 AM,28.593,,
200,04/04/25 10:10:00 AM,28.791,,
201,04/04/25 10:20:00 AM,28.742,,
202,04/04/25 10:30:00 AM,28.941,,
203,04/04/25 10:40:00 AM,28.916,,
204,04/04/25 10:50:00 AM,28.990,,
205,04/04/25 11:00:00 AM,28.965,,
206,04/04/25 11:10:00 AM,28.941,,
207,04/04/25 11:20:00 AM,28.891,,
208,04/04/25 11:30:00 AM,28.866,,
209,04/04/25 11:40:00 AM,29.065,,
210,04/04/25 11:50:00 AM,29.090,,
211,04/04/25 12:00:00 PM,29.115,,
212,04/04/25 12:10:00 PM,29.240,,
213,04/04/25 12:20:00 PM,29.215,,
214,04/04/25 12:30:00 PM,29.515,,
215,04/04/25 12:40:00 PM,29.240,,
216,04/04/25 12:50:00 PM,29.290,,
217,04/04/25 01:00:00 PM,29.490,,
218,04/04/25 01:10:00 PM,29.540,,
219,04/04/25 01:20:00 PM,29.615,,
220,04/04/25 01:30:00 PM,29.389,,
221,04/04/25 01:40:00 PM,29.690,,
222,04/04/25 01:50:00 PM,29.865,,
223,04/04/25 02:00:00 PM,30.066,,
224,04/04/25 02:10:00 PM,30.091,,
225,04/04/25 02:20:00 PM,30.041,,
226,04/04/25 02:30:00 PM,29.790,,
227,04/04/25 02:40:00 PM,30.293,,
228,04/04/25 02:50:00 PM,29.840,,
229,04/04/25 03:00:00 PM,29.840,,
230,04/04/25 03:10:00 PM,30.066,,
231,04/04/25 03:20:00 PM,29.991,,
232,04/04/25 03:30:00 PM,29.991,,
233,04/04/25 03:40:00 PM,29.890,,
234,04/04/25 03:50:00 PM,29.665,,
235,04/04/25 04:00:00 PM,29.665,,
236,04/04/25 04:10:00 PM,29.916,,
237,04/04/25 04:20:00 PM,30.192,,
238,04/04/25 04:30:00 PM,29.490,,
239,04/04/25 04:40:00 PM,29.640,,
240,04/04/25 04:50:00 PM,29.890,,
241,04/04/25 05:00:00 PM,29.640,,
242,04/04/25 05:10:00 PM,29.540,,
243,04/04/25 05:20:00 PM,29.690,,
244,04/04/25 05:30:00 PM,29.840,,
245,04/04/25 05:40:00 PM,29.790,,
246,04/04/25 05:50:00 PM,29.640,,
247,04/04/25 06:00:00 PM,29.315,,
248,04/04/25 06:10:00 PM,29.490,,
249,04/04/25 06:20:00 PM,29.240,,
250,04/04/25 06:30:00 PM,29.315,,
251,04/04/25 06:40:00 PM,29.615,,
252,04/04/25 06:50:00 PM,29.414,,
253,04/04/25 07:00:00 PM,29.365,,
254,04/04/25 07:10:00 PM,29.389,,
255,04/04/25 07:20:00 PM,29.290,,
256,04/04/25 07:30:00 PM,29.315,,
257,04/04/25 07:40:00 PM,29.315,,
258,04/04/25 07:50:00 PM,29.165,,
259,04/04/25 08:00:00 PM,28.916,,
260,04/04/25 08:10:00 PM,29.090,,
261,04/04/25 08:20:00 PM,29.040,,
262,04/04/25 08:30:00 PM,29.215,,
263,04/04/25 08:40:00 PM,29.015,,
264,04/04/25 08:50:00 PM,28.866,,
265,04/04/25 09:00:00 PM,28.866,,
266,04/04/25 09:10:00 PM,29.140,,
267,04/04/25 09:20:00 PM,28.841,,
268,04/04/25 09:30:00 PM,28.717,,
269,04/04/25 09:40:00 PM,28.593,,
270,04/04/25 09:50:00 PM,28.816,,
271,04/04/25 10:00:00 PM,28.916,,
272,04/04/25 10:10:00 PM,28.841,,
273,04/04/25 10:20:00 PM,28.841,,
274,04/04/25 10:30:00 PM,28.891,,
275,04/04/25 10:40:00 PM,28.891,,
276,04/04/25 10:50:00 PM,28.766,,
277,04/04/25 11:00:00 PM,28.717,,
278,04/04/25 11:10:00 PM,28.692,,
279,04/04/25 11:20:00 PM,28.593,,
280,04/04/25 11:30:00 PM,28.468,,
281,04/04/25 11:40:00 PM,28.320,,
282,04/04/25 11:50:00 PM,28.345,,
283,04/05/25 12:00:00 AM,28.245,,
284,04/05/25 12:10:00 AM,28.171,,
285,04/05/25 12:20:00 AM,27.998,,
286,04/05/25 12:30:00 AM,28.072,,
287,04/05/25 12:40:00 AM,28.023,,
288,04/05/25 12:50:00 AM,27.998,,
289,04/05/25 01:00:00 AM,27.949,,
290,04/05/25 01:10:00 AM,27.850,,
291,04/05/25 01:20:00 AM,27.801,,
292,04/05/25 01:30:00 AM,27.776,,
293,04/05/25 01:40:00 AM,27.899,,
294,04/05/25 01:50:00 AM,27.801,,
295,04/05/25 02:00:00 AM,27.604,,
296,04/05/25 02:10:00 AM,27.481,,
297,04/05/25 02:20:00 AM,27.308,,
298,04/05/25 02:30:00 AM,27.161,,
299,04/05/25 02:40:00 AM,27.136,,
300,04/05/25 02:50:00 AM,27.186,,
301,04/05/25 03:00:00 AM,27.087,,
302,04/05/25 03:10:00 AM,27.087,,
303,04/05/25 03:20:00 AM,27.038,,
304,04/05/25 03:30:00 AM,26.916,,
305,04/05/25 03:40:00 AM,26.818,,
306,04/05/25 03:50:00 AM,26.818,,
307,04/05/25 04:00:00 AM,26.842,,
308,04/05/25 04:10:00 AM,26.842,,
309,04/05/25 04:20:00 AM,26.818,,
310,04/05/25 04:30:00 AM,26.573,,
311,04/05/25 04:40:00 AM,26.622,,
312,04/05/25 04:50:00 AM,26.549,,
313,04/05/25 05:00:00 AM,26.329,,
314,04/05/25 05:10:00 AM,26.426,,
315,04/05/25 05:20:00 AM,26.353,,
316,04/05/25 05:30:00 AM,26.378,,
317,04/05/25 05:40:00 AM,26.329,,
318,04/05/25 05:50:00 AM,26.256,,
319,04/05/25 06:00:00 AM,26.304,,
320,04/05/25 06:10:00 AM,26.207,,
321,04/05/25 06:20:00 AM,26.256,,
322,04/05/25 06:30:00 AM,26.329,,
323,04/05/25 06:40:00 AM,26.231,,
324,04/05/25 06:50:00 AM,26.134,,
325,04/05/25 07:00:00 AM,26.182,,
326,04/05/25 07:10:00 AM,26.134,,
327,04/05/25 07:20:00 AM,25.720,,
328,04/05/25 07:30:00 AM,26.036,,
329,04/05/25 07:40:00 AM,26.036,,
330,04/05/25 07:50:00 AM,25.866,,
331,04/05/25 08:00:00 AM,25.890,,
332,04/05/25 08:10:00 AM,25.890,,
333,04/05/25 08:20:00 AM,25.939,,
334,04/05/25 08:30:00 AM,25.963,,
335,04/05/25 08:40:00 AM,25.866,,
336,04/05/25 08:50:00 AM,25.598,,
337,04/05/25 09:00:00 AM,25.768,,
338,04/05/25 09:10:00 AM,25.720,,
339,04/05/25 09:20:00 AM,25.866,,
340,04/05/25 09:30:00 AM,25.768,,
341,04/05/25 09:40:00 AM,25.866,,
342,04/05/25 09:50:00 AM,25.768,,
343,04/05/25 10:00:00 AM,25.793,,
344,04/05/25 10:10:00 AM,26.061,,
345,04/05/25 10:20:00 AM,26.182,,
346,04/05/25 10:30:00 AM,26.426,,
347,04/05/25 10:40:00 AM,26.671,,
348,04/05/25 10:50:00 AM,26.891,,
349,04/05/25 11:00:00 AM,26.916,,
350,04/05/25 11:10:00 AM,26.769,,
351,04/05/25 11:20:00 AM,26.622,,
352,04/05/25 11:30:00 AM,26.891,,
353,04/05/25 11:40:00 AM,27.259,,
354,04/05/25 11:50:00 AM,27.112,,
355,04/05/25 12:00:00 PM,27.210,,
356,04/05/25 12:10:00 PM,27.161,,
357,04/05/25 12:20:00 PM,27.481,,
358,04/05/25 12:30:00 PM,27.333,,
359,04/05/25 12:40:00 PM,27.505,,
360,04/05/25 12:50:00 PM,27.751,,
361,04/05/25 01:00:00 PM,27.776,,
362,04/05/25 01:10:00 PM,27.875,,
363,04/05/25 01:20:00 PM,27.949,,
364,04/05/25 01:30:00 PM,28.097,,
365,04/05/25 01:40:00 PM,28.295,,
366,04/05/25 01:50:00 PM,28.419,,
367,04/05/25 02:00:00 PM,28.543,,
368,04/05/25 02:10:00 PM,28.369,,
369,04/05/25 02:20:00 PM,28.543,,
370,04/05/25 02:30:00 PM,28.667,,
371,04/05/25 02:40:00 PM,28.841,,
372,04/05/25 02:50:00 PM,29.115,,
373,04/05/25 03:00:00 PM,29.115,,
374,04/05/25 03:10:00 PM,29.540,,
375,04/05/25 03:20:00 PM,29.790,,
376,04/05/25 03:30:00 PM,29.640,,
377,04/05/25 03:40:00 PM,29.941,,
378,04/05/25 03:50:00 PM,29.615,,
379,04/05/25 04:00:00 PM,29.941,,
380,04/05/25 04:10:00 PM,29.515,,
381,04/05/25 04:20:00 PM,29.690,,
382,04/05/25 04:30:00 PM,29.515,,
383,04/05/25 04:40:00 PM,29.414,,
384,04/05/25 04:50:00 PM,29.464,,
385,04/05/25 05:00:00 PM,29.290,,
386,04/05/25 05:10:00 PM,29.190,,
387,04/05/25 05:20:00 PM,28.965,,
388,04/05/25 05:30:00 PM,29.115,,
389,04/05/25 05:40:00 PM,28.990,,
390,04/05/25 05:50:00 PM,29.115,,
391,04/05/25 06:00:00 PM,28.841,,
392,04/05/25 06:10:00 PM,28.941,,
393,04/05/25 06:20:00 PM,29.015,,
394,04/05/25 06:30:00 PM,28.916,,
395,04/05/25 06:40:00 PM,28.866,,
396,04/05/25 06:50:00 PM,29.040,,
397,04/05/25 07:00:00 PM,29.065,,
398,04/05/25 07:10:00 PM,28.667,,
399,04/05/25 07:20:00 PM,28.866,,
400,04/05/25 07:30:00 PM,28.742,,
401,04/05/25 07:40:00 PM,28.717,,
402,04/05/25 07:50:00 PM,28.667,,
403,04/05/25 08:00:00 PM,28.742,,
404,04/05/25 08:10:00 PM,28.419,,
405,04/05/25 08:20:00 PM,28.444,,
406,04/05/25 08:30:00 PM,28.543,,
407,04/05/25 08:40:00 PM,28.196,,
408,04/05/25 08:50:00 PM,28.196,,
409,04/05/25 09:00:00 PM,28.320,,
410,04/05/25 09:10:00 PM,28.097,,
411,04/05/25 09:20:00 PM,28.196,,
412,04/05/25 09:30:00 PM,28.097,,
413,04/05/25 09:40:00 PM,28.097,,
414,04/05/25 09:50:00 PM,27.998,,
415,04/05/25 10:00:00 PM,27.949,,
416,04/05/25 10:10:00 PM,28.122,,
417,04/05/25 10:20:00 PM,27.825,,
418,04/05/25 10:30:00 PM,27.653,,
419,04/05/25 10:40:00 PM,27.825,,
420,04/05/25 10:50:00 PM,27.801,,
421,04/05/25 11:00:00 PM,27.653,,
422,04/05/25 11:10:00 PM,27.604,,
423,04/05/25 11:20:00 PM,27.677,,
424,04/05/25 11:30:00 PM,27.702,,
425,04/05/25 11:40:00 PM,27.604,,
426,04/05/25 11:50:00 PM,27.579,,
427,04/06/25 12:00:00 AM,27.481,,
428,04/06/25 12:10:00 AM,27.431,,
429,04/06/25 12:20:00 AM,27.358,,
430,04/06/25 12:30:00 AM,27.284,,
431,04/06/25 12:40:00 AM,27.210,,
432,04/06/25 12:50:00 AM,27.235,,
433,04/06/25 01:00:00 AM,27.186,,
434,04/06/25 01:10:00 AM,27.136,,
435,04/06/25 01:20:00 AM,27.136,,
436,04/06/25 01:30:00 AM,27.112,,
437,04/06/25 01:40:00 AM,27.063,,
438,04/06/25 01:50:00 AM,26.965,,
439,04/06/25 02:00:00 AM,26.940,,
440,04/06/25 02:10:00 AM,26.891,,
441,04/06/25 02:20:00 AM,26.867,,
442,04/06/25 02:30:00 AM,26.793,,
443,04/06/25 02:40:00 AM,26.695,,
444,04/06/25 02:50:00 AM,26.598,,
445,04/06/25 03:00:00 AM,26.524,,
446,04/06/25 03:10:00 AM,26.573,,
447,04/06/25 03:20:00 AM,26.451,,
448,04/06/25 03:30:00 AM,26.426,,
449,04/06/25 03:40:00 AM,26.402,,
450,04/06/25 03:50:00 AM,26.451,,
451,04/06/25 04:00:00 AM,26.378,,
452,04/06/25 04:10:00 AM,26.353,,
453,04/06/25 04:20:00 AM,26.329,,
454,04/06/25 04:30:00 AM,26.304,,
455,04/06/25 04:40:00 AM,26.231,,
456,04/06/25 04:50:00 AM,26.158,,
457,04/06/25 05:00:00 AM,26.134,,
458,04/06/25 05:10:00 AM,25.963,,
459,04/06/25 05:20:00 AM,25.963,,
460,04/06/25 05:30:00 AM,25.890,,
461,04/06/25 05:40:00 AM,25.866,,
462,04/06/25 05:50:00 AM,25.866,,
463,04/06/25 06:00:00 AM,25.817,,
464,04/06/25 06:10:00 AM,25.695,,
465,04/06/25 06:20:00 AM,25.671,,
466,04/06/25 06:30:00 AM,25.695,,
467,04/06/25 06:40:00 AM,25.525,,
468,04/06/25 06:50:00 AM,25.355,,
469,04/06/25 07:00:00 AM,25.331,,
470,04/06/25 07:10:00 AM,25.307,,
471,04/06/25 07:20:00 AM,25.283,,
472,04/06/25 07:30:00 AM,25.210,,
473,04/06/25 07:40:00 AM,25.210,,
474,04/06/25 07:50:00 AM,25.186,,
475,04/06/25 08:00:00 AM,25.162,,
476,04/06/25 08:10:00 AM,25.040,,
477,04/06/25 08:20:00 AM,24.774,,
478,04/06/25 08:30:00 AM,25.016,,
479,04/06/25 08:40:00 AM,24.968,,
480,04/06/25 08:50:00 AM,24.871,,
481,04/06/25 09:00:00 AM,24.919,,
482,04/06/25 09:10:00 AM,25.065,,
483,04/06/25 09:20:00 AM,25.137,,
484,04/06/25 09:30:00 AM,25.258,,
485,04/06/25 09:40:00 AM,25.283,,
486,04/06/25 09:50:00 AM,25.355,,
487,04/06/25 10:00:00 AM,25.380,,
488,04/06/25 10:10:00 AM,25.428,,
489,04/06/25 10:20:00 AM,25.477,,
490,04/06/25 10:30:00 AM,25.720,,
491,04/06/25 10:40:00 AM,25.939,,
492,04/06/25 10:50:00 AM,26.134,,
493,04/06/25 11:00:00 AM,26.158,,
494,04/06/25 11:10:00 AM,26.231,,
495,04/06/25 11:20:00 AM,26.304,,
496,04/06/25 11:30:00 AM,26.598,,
497,04/06/25 11:40:00 AM,26.451,,
498,04/06/25 11:50:00 AM,26.500,,
499,04/06/25 12:00:00 PM,26.695,,
500,04/06/25 12:10:00 PM,26.842,,
501,04/06/25 12:20:00 PM,26.891,,
502,04/06/25 12:30:00 PM,26.916,,
503,04/06/25 12:40:00 PM,26.965,,
504,04/06/25 12:50:00 PM,27.210,,
505,04/06/25 01:00:00 PM,27.308,,
506,04/06/25 01:10:00 PM,27.554,,
507,04/06/25 01:20:00 PM,27.530,,
508,04/06/25 01:30:00 PM,27.653,,
509,04/06/25 01:40:00 PM,27.801,,
510,04/06/25 01:50:00 PM,27.974,,
511,04/06/25 02:00:00 PM,28.072,,
512,04/06/25 02:10:00 PM,28.196,,
513,04/06/25 02:20:00 PM,28.369,,
514,04/06/25 02:30:00 PM,28.369,,
515,04/06/25 02:40:00 PM,28.468,,
516,04/06/25 02:50:00 PM,28.617,,
517,04/06/25 03:00:00 PM,29.015,,
518,04/06/25 03:10:00 PM,29.215,,
519,04/06/25 03:20:00 PM,29.365,,
520,04/06/25 03:30:00 PM,29.165,,
521,04/06/25 03:40:00 PM,29.290,,
522,04/06/25 03:50:00 PM,29.040,,
523,04/06/25 04:00:00 PM,29.365,,
524,04/06/25 04:10:00 PM,29.365,,
525,04/06/25 04:20:00 PM,29.340,,
526,04/06/25 04:30:00 PM,29.115,,
527,04/06/25 04:40:00 PM,29.040,,
528,04/06/25 04:50:00 PM,28.841,,
529,04/06/25 05:00:00 PM,28.816,,
530,04/06/25 05:10:00 PM,28.667,,
531,04/06/25 05:20:00 PM,28.742,,
532,04/06/25 05:30:00 PM,28.742,,
533,04/06/25 05:40:00 PM,28.941,,
534,04/06/25 05:50:00 PM,28.841,,
535,04/06/25 06:00:00 PM,28.816,,
536,04/06/25 06:10:00 PM,28.518,,
537,04/06/25 06:20:00 PM,28.742,,
538,04/06/25 06:30:00 PM,28.816,,
539,04/06/25 06:40:00 PM,28.717,,
540,04/06/25 06:50:00 PM,28.568,,
541,04/06/25 07:00:00 PM,28.543,,
542,04/06/25 07:10:00 PM,28.394,,
543,04/06/25 07:20:00 PM,28.642,,
544,04/06/25 07:30:00 PM,28.642,,
545,04/06/25 07:40:00 PM,28.493,,
546,04/06/25 07:50:00 PM,28.171,,
547,04/06/25 08:00:00 PM,28.518,,
548,04/06/25 08:10:00 PM,28.394,,
549,04/06/25 08:20:00 PM,28.320,,
550,04/06/25 08:30:00 PM,28.048,,
551,04/06/25 08:40:00 PM,28.171,,
552,04/06/25 08:50:00 PM,28.048,,
553,04/06/25 09:00:00 PM,27.505,,
554,04/06/25 09:10:00 PM,27.628,,
555,04/06/25 09:20:00 PM,27.727,,
556,04/06/25 09:30:00 PM,27.825,,
557,04/06/25 09:40:00 PM,27.776,,
558,04/06/25 09:50:00 PM,27.776,,
559,04/06/25 10:00:00 PM,27.727,,
560,04/06/25 10:10:00 PM,27.825,,
561,04/06/25 10:20:00 PM,27.481,,
562,04/06/25 10:30:00 PM,27.628,,
563,04/06/25 10:40:00 PM,27.505,,
564,04/06/25 10:50:00 PM,27.628,,
565,04/06/25 11:00:00 PM,27.604,,
566,04/06/25 11:10:00 PM,27.554,,
567,04/06/25 11:20:00 PM,27.554,,
568,04/06/25 11:30:00 PM,27.481,,
569,04/06/25 11:40:00 PM,27.530,,
570,04/06/25 11:50:00 PM,27.431,,
571,04/07/25 12:00:00 AM,27.358,,
572,04/07/25 12:10:00 AM,27.431,,
573,04/07/25 12:20:00 AM,27.210,,
574,04/07/25 12:30:00 AM,27.259,,
575,04/07/25 12:40:00 AM,27.308,,
576,04/07/25 12:50:00 AM,27.308,,
577,04/07/25 01:00:00 AM,27.235,,
578,04/07/25 01:10:00 AM,27.112,,
579,04/07/25 01:20:00 AM,26.989,,
580,04/07/25 01:30:00 AM,26.916,,
581,04/07/25 01:40:00 AM,26.867,,
582,04/07/25 01:50:00 AM,26.793,,
583,04/07/25 02:00:00 AM,26.720,,
584,04/07/25 02:10:00 AM,26.695,,
585,04/07/25 02:20:00 AM,26.646,,
586,04/07/25 02:30:00 AM,26.622,,
587,04/07/25 02:40:00 AM,26.622,,
588,04/07/25 02:50:00 AM,26.378,,
589,04/07/25 03:00:00 AM,26.475,,
590,04/07/25 03:10:00 AM,26.353,,
591,04/07/25 03:20:00 AM,26.329,,
592,04/07/25 03:30:00 AM,26.231,,
593,04/07/25 03:40:00 AM,26.158,,
594,04/07/25 03:50:00 AM,26.158,,
595,04/07/25 04:00:00 AM,26.158,,
596,04/07/25 04:10:00 AM,26.109,,
597,04/07/25 04:20:00 AM,26.061,,
598,04/07/25 04:30:00 AM,25.963,,
599,04/07/25 04:40:00 AM,25.890,,
