"Plot Title: 20970092"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20970092, SEN S/N: 20970092)","Coupler Detached (LGR S/N: 20970092)","End Of File (LGR S/N: 20970092)"
81,04/03/25 02:20:00 PM,28.841,,
82,04/03/25 02:30:00 PM,28.866,,
83,04/03/25 02:40:00 PM,28.941,,
84,04/03/25 02:50:00 PM,28.990,,
85,04/03/25 03:00:00 PM,28.990,,
86,04/03/25 03:10:00 PM,29.115,,
87,04/03/25 03:20:00 PM,29.065,,
88,04/03/25 03:30:00 PM,29.165,,
89,04/03/25 03:40:00 PM,29.290,,
90,04/03/25 03:50:00 PM,29.240,,
91,04/03/25 04:00:00 PM,29.190,,
92,04/03/25 04:10:00 PM,29.140,,
93,04/03/25 04:20:00 PM,29.215,,
94,04/03/25 04:30:00 PM,29.090,,
95,04/03/25 04:40:00 PM,28.941,,
96,04/03/25 04:50:00 PM,28.916,,
97,04/03/25 05:00:00 PM,28.742,,
98,04/03/25 05:10:00 PM,28.642,,
99,04/03/25 05:20:00 PM,28.717,,
100,04/03/25 05:30:00 PM,28.617,,
101,04/03/25 05:40:00 PM,28.568,,
102,04/03/25 05:50:00 PM,28.468,,
103,04/03/25 06:00:00 PM,28.369,,
104,04/03/25 06:10:00 PM,28.320,,
105,04/03/25 06:20:00 PM,28.320,,
106,04/03/25 06:30:00 PM,28.221,,
107,04/03/25 06:40:00 PM,28.147,,
108,04/03/25 06:50:00 PM,28.097,,
109,04/03/25 07:00:00 PM,28.147,,
110,04/03/25 07:10:00 PM,28.097,,
111,04/03/25 07:20:00 PM,28.147,,
112,04/03/25 07:30:00 PM,28.171,,
113,04/03/25 07:40:00 PM,28.245,,
114,04/03/25 07:50:00 PM,28.245,,
115,04/03/25 08:00:00 PM,28.171,,
116,04/03/25 08:10:00 PM,28.171,,
117,04/03/25 08:20:00 PM,28.122,,
118,04/03/25 08:30:00 PM,28.097,,
119,04/03/25 08:40:00 PM,28.023,,
120,04/03/25 08:50:00 PM,27.899,,
121,04/03/25 09:00:00 PM,27.801,,
122,04/03/25 09:10:00 PM,27.677,,
123,04/03/25 09:20:00 PM,27.604,,
124,04/03/25 09:30:00 PM,27.505,,
125,04/03/25 09:40:00 PM,27.382,,
126,04/03/25 09:50:00 PM,27.284,,
127,04/03/25 10:00:00 PM,27.186,,
128,04/03/25 10:10:00 PM,27.087,,
129,04/03/25 10:20:00 PM,27.038,,
130,04/03/25 10:30:00 PM,26.965,,
131,04/03/25 10:40:00 PM,26.891,,
132,04/03/25 10:50:00 PM,26.842,,
133,04/03/25 11:00:00 PM,26.818,,
134,04/03/25 11:10:00 PM,26.769,,
135,04/03/25 11:20:00 PM,26.793,,
136,04/03/25 11:30:00 PM,26.818,,
137,04/03/25 11:40:00 PM,26.793,,
138,04/03/25 11:50:00 PM,26.695,,
139,04/04/25 12:00:00 AM,26.622,,
140,04/04/25 12:10:00 AM,26.598,,
141,04/04/25 12:20:00 AM,26.573,,
142,04/04/25 12:30:00 AM,26.598,,
143,04/04/25 12:40:00 AM,26.646,,
144,04/04/25 12:50:00 AM,26.671,,
145,04/04/25 01:00:00 AM,26.646,,
146,04/04/25 01:10:00 AM,26.622,,
147,04/04/25 01:20:00 AM,26.598,,
148,04/04/25 01:30:00 AM,26.598,,
149,04/04/25 01:40:00 AM,26.573,,
150,04/04/25 01:50:00 AM,26.549,,
151,04/04/25 02:00:00 AM,26.500,,
152,04/04/25 02:10:00 AM,26.475,,
153,04/04/25 02:20:00 AM,26.451,,
154,04/04/25 02:30:00 AM,26.451,,
155,04/04/25 02:40:00 AM,26.402,,
156,04/04/25 02:50:00 AM,26.353,,
157,04/04/25 03:00:00 AM,26.304,,
158,04/04/25 03:10:00 AM,26.329,,
159,04/04/25 03:20:00 AM,26.304,,
160,04/04/25 03:30:00 AM,26.280,,
161,04/04/25 03:40:00 AM,26.231,,
162,04/04/25 03:50:00 AM,26.182,,
163,04/04/25 04:00:00 AM,26.182,,
164,04/04/25 04:10:00 AM,26.158,,
165,04/04/25 04:20:00 AM,26.134,,
166,04/04/25 04:30:00 AM,26.085,,
167,04/04/25 04:40:00 AM,26.061,,
168,04/04/25 04:50:00 AM,26.061,,
169,04/04/25 05:00:00 AM,26.036,,
170,04/04/25 05:10:00 AM,26.012,,
171,04/04/25 05:20:00 AM,25.963,,
172,04/04/25 05:30:00 AM,25.963,,
173,04/04/25 05:40:00 AM,25.914,,
174,04/04/25 05:50:00 AM,25.890,,
175,04/04/25 06:00:00 AM,25.866,,
176,04/04/25 06:10:00 AM,25.866,,
177,04/04/25 06:20:00 AM,25.841,,
178,04/04/25 06:30:00 AM,25.841,,
179,04/04/25 06:40:00 AM,25.817,,
180,04/04/25 06:50:00 AM,25.793,,
181,04/04/25 07:00:00 AM,25.768,,
182,04/04/25 07:10:00 AM,25.744,,
183,04/04/25 07:20:00 AM,25.671,,
184,04/04/25 07:30:00 AM,25.695,,
185,04/04/25 07:40:00 AM,25.671,,
186,04/04/25 07:50:00 AM,25.647,,
187,04/04/25 08:00:00 AM,25.647,,
188,04/04/25 08:10:00 AM,25.647,,
189,04/04/25 08:20:00 AM,25.671,,
190,04/04/25 08:30:00 AM,25.720,,
191,04/04/25 08:40:00 AM,25.720,,
192,04/04/25 08:50:00 AM,25.695,,
193,04/04/25 09:00:00 AM,25.671,,
194,04/04/25 09:10:00 AM,25.671,,
195,04/04/25 09:20:00 AM,25.720,,
196,04/04/25 09:30:00 AM,25.744,,
197,04/04/25 09:40:00 AM,25.768,,
198,04/04/25 09:50:00 AM,25.817,,
199,04/04/25 10:00:00 AM,25.890,,
200,04/04/25 10:10:00 AM,25.914,,
201,04/04/25 10:20:00 AM,26.012,,
202,04/04/25 10:30:00 AM,26.158,,
203,04/04/25 10:40:00 AM,26.256,,
204,04/04/25 10:50:00 AM,26.353,,
205,04/04/25 11:00:00 AM,26.451,,
206,04/04/25 11:10:00 AM,26.475,,
207,04/04/25 11:20:00 AM,26.524,,
208,04/04/25 11:30:00 AM,26.549,,
209,04/04/25 11:40:00 AM,26.573,,
210,04/04/25 11:50:00 AM,26.646,,
211,04/04/25 12:00:00 PM,26.695,,
212,04/04/25 12:10:00 PM,26.793,,
213,04/04/25 12:20:00 PM,26.891,,
214,04/04/25 12:30:00 PM,27.087,,
215,04/04/25 12:40:00 PM,27.235,,
216,04/04/25 12:50:00 PM,27.358,,
217,04/04/25 01:00:00 PM,27.481,,
218,04/04/25 01:10:00 PM,27.579,,
219,04/04/25 01:20:00 PM,27.702,,
220,04/04/25 01:30:00 PM,27.751,,
221,04/04/25 01:40:00 PM,27.850,,
222,04/04/25 01:50:00 PM,27.924,,
223,04/04/25 02:00:00 PM,27.924,,
224,04/04/25 02:10:00 PM,27.949,,
225,04/04/25 02:20:00 PM,27.974,,
226,04/04/25 02:30:00 PM,28.023,,
227,04/04/25 02:40:00 PM,28.048,,
228,04/04/25 02:50:00 PM,28.097,,
229,04/04/25 03:00:00 PM,28.122,,
230,04/04/25 03:10:00 PM,28.147,,
231,04/04/25 03:20:00 PM,28.171,,
232,04/04/25 03:30:00 PM,28.171,,
233,04/04/25 03:40:00 PM,28.171,,
234,04/04/25 03:50:00 PM,28.171,,
235,04/04/25 04:00:00 PM,28.122,,
236,04/04/25 04:10:00 PM,28.122,,
237,04/04/25 04:20:00 PM,28.097,,
238,04/04/25 04:30:00 PM,28.072,,
239,04/04/25 04:40:00 PM,28.023,,
240,04/04/25 04:50:00 PM,27.974,,
241,04/04/25 05:00:00 PM,27.924,,
242,04/04/25 05:10:00 PM,27.850,,
243,04/04/25 05:20:00 PM,27.825,,
244,04/04/25 05:30:00 PM,27.776,,
245,04/04/25 05:40:00 PM,27.727,,
246,04/04/25 05:50:00 PM,27.677,,
247,04/04/25 06:00:00 PM,27.579,,
248,04/04/25 06:10:00 PM,27.579,,
249,04/04/25 06:20:00 PM,27.481,,
250,04/04/25 06:30:00 PM,27.382,,
251,04/04/25 06:40:00 PM,27.358,,
252,04/04/25 06:50:00 PM,27.308,,
253,04/04/25 07:00:00 PM,27.235,,
254,04/04/25 07:10:00 PM,27.161,,
255,04/04/25 07:20:00 PM,27.112,,
256,04/04/25 07:30:00 PM,27.038,,
257,04/04/25 07:40:00 PM,27.038,,
258,04/04/25 07:50:00 PM,26.891,,
259,04/04/25 08:00:00 PM,26.891,,
260,04/04/25 08:10:00 PM,26.842,,
261,04/04/25 08:20:00 PM,26.720,,
262,04/04/25 08:30:00 PM,26.695,,
263,04/04/25 08:40:00 PM,26.646,,
264,04/04/25 08:50:00 PM,26.524,,
265,04/04/25 09:00:00 PM,26.500,,
266,04/04/25 09:10:00 PM,26.402,,
267,04/04/25 09:20:00 PM,26.280,,
268,04/04/25 09:30:00 PM,26.256,,
269,04/04/25 09:40:00 PM,26.207,,
270,04/04/25 09:50:00 PM,26.158,,
271,04/04/25 10:00:00 PM,26.134,,
272,04/04/25 10:10:00 PM,26.085,,
273,04/04/25 10:20:00 PM,26.036,,
274,04/04/25 10:30:00 PM,26.036,,
275,04/04/25 10:40:00 PM,25.987,,
276,04/04/25 10:50:00 PM,25.963,,
277,04/04/25 11:00:00 PM,25.890,,
278,04/04/25 11:10:00 PM,25.890,,
279,04/04/25 11:20:00 PM,25.890,,
280,04/04/25 11:30:00 PM,25.817,,
281,04/04/25 11:40:00 PM,25.793,,
282,04/04/25 11:50:00 PM,25.720,,
283,04/05/25 12:00:00 AM,25.647,,
284,04/05/25 12:10:00 AM,25.623,,
285,04/05/25 12:20:00 AM,25.550,,
286,04/05/25 12:30:00 AM,25.525,,
287,04/05/25 12:40:00 AM,25.477,,
288,04/05/25 12:50:00 AM,25.428,,
289,04/05/25 01:00:00 AM,25.428,,
290,04/05/25 01:10:00 AM,25.404,,
291,04/05/25 01:20:00 AM,25.355,,
292,04/05/25 01:30:00 AM,25.307,,
293,04/05/25 01:40:00 AM,25.258,,
294,04/05/25 01:50:00 AM,25.258,,
295,04/05/25 02:00:00 AM,25.234,,
296,04/05/25 02:10:00 AM,25.186,,
297,04/05/25 02:20:00 AM,25.137,,
298,04/05/25 02:30:00 AM,25.065,,
299,04/05/25 02:40:00 AM,25.040,,
300,04/05/25 02:50:00 AM,25.040,,
301,04/05/25 03:00:00 AM,25.016,,
302,04/05/25 03:10:00 AM,24.992,,
303,04/05/25 03:20:00 AM,24.944,,
304,04/05/25 03:30:00 AM,24.919,,
305,04/05/25 03:40:00 AM,24.871,,
306,04/05/25 03:50:00 AM,24.847,,
307,04/05/25 04:00:00 AM,24.798,,
308,04/05/25 04:10:00 AM,24.750,,
309,04/05/25 04:20:00 AM,24.750,,
310,04/05/25 04:30:00 AM,24.702,,
311,04/05/25 04:40:00 AM,24.629,,
312,04/05/25 04:50:00 AM,24.629,,
313,04/05/25 05:00:00 AM,24.605,,
314,04/05/25 05:10:00 AM,24.557,,
315,04/05/25 05:20:00 AM,24.484,,
316,04/05/25 05:30:00 AM,24.412,,
317,04/05/25 05:40:00 AM,24.412,,
318,04/05/25 05:50:00 AM,24.363,,
319,04/05/25 06:00:00 AM,24.315,,
320,04/05/25 06:10:00 AM,24.291,,
321,04/05/25 06:20:00 AM,24.243,,
322,04/05/25 06:30:00 AM,24.243,,
323,04/05/25 06:40:00 AM,24.219,,
324,04/05/25 06:50:00 AM,24.171,,
325,04/05/25 07:00:00 AM,24.146,,
326,04/05/25 07:10:00 AM,24.146,,
327,04/05/25 07:20:00 AM,24.122,,
328,04/05/25 07:30:00 AM,24.122,,
329,04/05/25 07:40:00 AM,24.122,,
330,04/05/25 07:50:00 AM,24.122,,
331,04/05/25 08:00:00 AM,24.146,,
332,04/05/25 08:10:00 AM,24.171,,
333,04/05/25 08:20:00 AM,24.171,,
334,04/05/25 08:30:00 AM,24.195,,
335,04/05/25 08:40:00 AM,24.243,,
336,04/05/25 08:50:00 AM,24.291,,
337,04/05/25 09:00:00 AM,24.339,,
338,04/05/25 09:10:00 AM,24.412,,
339,04/05/25 09:20:00 AM,24.484,,
340,04/05/25 09:30:00 AM,24.605,,
341,04/05/25 09:40:00 AM,24.702,,
342,04/05/25 09:50:00 AM,24.798,,
343,04/05/25 10:00:00 AM,24.944,,
344,04/05/25 10:10:00 AM,25.137,,
345,04/05/25 10:20:00 AM,25.283,,
346,04/05/25 10:30:00 AM,25.477,,
347,04/05/25 10:40:00 AM,25.671,,
348,04/05/25 10:50:00 AM,25.963,,
349,04/05/25 11:00:00 AM,26.256,,
350,04/05/25 11:10:00 AM,26.475,,
351,04/05/25 11:20:00 AM,26.646,,
352,04/05/25 11:30:00 AM,26.744,,
353,04/05/25 11:40:00 AM,26.720,,
354,04/05/25 11:50:00 AM,26.769,,
355,04/05/25 12:00:00 PM,26.842,,
356,04/05/25 12:10:00 PM,26.989,,
357,04/05/25 12:20:00 PM,27.136,,
358,04/05/25 12:30:00 PM,27.308,,
359,04/05/25 12:40:00 PM,27.456,,
360,04/05/25 12:50:00 PM,27.554,,
361,04/05/25 01:00:00 PM,27.727,,
362,04/05/25 01:10:00 PM,27.875,,
363,04/05/25 01:20:00 PM,28.023,,
364,04/05/25 01:30:00 PM,28.072,,
365,04/05/25 01:40:00 PM,28.122,,
366,04/05/25 01:50:00 PM,28.221,,
367,04/05/25 02:00:00 PM,28.345,,
368,04/05/25 02:10:00 PM,28.444,,
369,04/05/25 02:20:00 PM,28.568,,
370,04/05/25 02:30:00 PM,28.717,,
371,04/05/25 02:40:00 PM,28.866,,
372,04/05/25 02:50:00 PM,28.941,,
373,04/05/25 03:00:00 PM,29.015,,
374,04/05/25 03:10:00 PM,29.115,,
375,04/05/25 03:20:00 PM,29.215,,
376,04/05/25 03:30:00 PM,29.315,,
377,04/05/25 03:40:00 PM,29.414,,
378,04/05/25 03:50:00 PM,29.515,,
379,04/05/25 04:00:00 PM,29.565,,
380,04/05/25 04:10:00 PM,29.615,,
381,04/05/25 04:20:00 PM,29.665,,
382,04/05/25 04:30:00 PM,29.665,,
383,04/05/25 04:40:00 PM,29.715,,
384,04/05/25 04:50:00 PM,29.690,,
385,04/05/25 05:00:00 PM,29.690,,
386,04/05/25 05:10:00 PM,29.665,,
387,04/05/25 05:20:00 PM,29.590,,
388,04/05/25 05:30:00 PM,29.565,,
389,04/05/25 05:40:00 PM,29.515,,
390,04/05/25 05:50:00 PM,29.414,,
391,04/05/25 06:00:00 PM,29.265,,
392,04/05/25 06:10:00 PM,29.165,,
393,04/05/25 06:20:00 PM,29.015,,
394,04/05/25 06:30:00 PM,28.866,,
395,04/05/25 06:40:00 PM,28.742,,
396,04/05/25 06:50:00 PM,28.642,,
397,04/05/25 07:00:00 PM,28.543,,
398,04/05/25 07:10:00 PM,28.468,,
399,04/05/25 07:20:00 PM,28.369,,
400,04/05/25 07:30:00 PM,28.221,,
401,04/05/25 07:40:00 PM,28.147,,
402,04/05/25 07:50:00 PM,28.072,,
403,04/05/25 08:00:00 PM,28.023,,
404,04/05/25 08:10:00 PM,27.924,,
405,04/05/25 08:20:00 PM,27.825,,
406,04/05/25 08:30:00 PM,27.702,,
407,04/05/25 08:40:00 PM,27.628,,
408,04/05/25 08:50:00 PM,27.579,,
409,04/05/25 09:00:00 PM,27.505,,
410,04/05/25 09:10:00 PM,27.481,,
411,04/05/25 09:20:00 PM,27.407,,
412,04/05/25 09:30:00 PM,27.284,,
413,04/05/25 09:40:00 PM,27.235,,
414,04/05/25 09:50:00 PM,27.136,,
415,04/05/25 10:00:00 PM,27.063,,
416,04/05/25 10:10:00 PM,27.038,,
417,04/05/25 10:20:00 PM,26.940,,
418,04/05/25 10:30:00 PM,26.867,,
419,04/05/25 10:40:00 PM,26.818,,
420,04/05/25 10:50:00 PM,26.720,,
421,04/05/25 11:00:00 PM,26.646,,
422,04/05/25 11:10:00 PM,26.622,,
423,04/05/25 11:20:00 PM,26.549,,
424,04/05/25 11:30:00 PM,26.475,,
425,04/05/25 11:40:00 PM,26.451,,
426,04/05/25 11:50:00 PM,26.402,,
427,04/06/25 12:00:00 AM,26.329,,
428,04/06/25 12:10:00 AM,26.280,,
429,04/06/25 12:20:00 AM,26.256,,
430,04/06/25 12:30:00 AM,26.182,,
431,04/06/25 12:40:00 AM,26.134,,
432,04/06/25 12:50:00 AM,26.061,,
433,04/06/25 01:00:00 AM,26.012,,
434,04/06/25 01:10:00 AM,25.963,,
435,04/06/25 01:20:00 AM,25.890,,
436,04/06/25 01:30:00 AM,25.866,,
437,04/06/25 01:40:00 AM,25.793,,
438,04/06/25 01:50:00 AM,25.768,,
439,04/06/25 02:00:00 AM,25.720,,
440,04/06/25 02:10:00 AM,25.720,,
441,04/06/25 02:20:00 AM,25.647,,
442,04/06/25 02:30:00 AM,25.647,,
443,04/06/25 02:40:00 AM,25.598,,
444,04/06/25 02:50:00 AM,25.574,,
445,04/06/25 03:00:00 AM,25.525,,
446,04/06/25 03:10:00 AM,25.501,,
447,04/06/25 03:20:00 AM,25.477,,
448,04/06/25 03:30:00 AM,25.453,,
449,04/06/25 03:40:00 AM,25.404,,
450,04/06/25 03:50:00 AM,25.331,,
451,04/06/25 04:00:00 AM,25.307,,
452,04/06/25 04:10:00 AM,25.283,,
453,04/06/25 04:20:00 AM,25.234,,
454,04/06/25 04:30:00 AM,25.210,,
455,04/06/25 04:40:00 AM,25.162,,
456,04/06/25 04:50:00 AM,25.162,,
457,04/06/25 05:00:00 AM,25.113,,
458,04/06/25 05:10:00 AM,25.089,,
459,04/06/25 05:20:00 AM,25.040,,
460,04/06/25 05:30:00 AM,24.992,,
461,04/06/25 05:40:00 AM,24.944,,
462,04/06/25 05:50:00 AM,24.895,,
463,04/06/25 06:00:00 AM,24.847,,
464,04/06/25 06:10:00 AM,24.847,,
465,04/06/25 06:20:00 AM,24.798,,
466,04/06/25 06:30:00 AM,24.750,,
467,04/06/25 06:40:00 AM,24.702,,
468,04/06/25 06:50:00 AM,24.653,,
469,04/06/25 07:00:00 AM,24.677,,
470,04/06/25 07:10:00 AM,24.677,,
471,04/06/25 07:20:00 AM,24.653,,
472,04/06/25 07:30:00 AM,24.629,,
473,04/06/25 07:40:00 AM,24.653,,
474,04/06/25 07:50:00 AM,24.629,,
475,04/06/25 08:00:00 AM,24.605,,
476,04/06/25 08:10:00 AM,24.605,,
477,04/06/25 08:20:00 AM,24.581,,
478,04/06/25 08:30:00 AM,24.605,,
479,04/06/25 08:40:00 AM,24.653,,
480,04/06/25 08:50:00 AM,24.750,,
481,04/06/25 09:00:00 AM,24.750,,
482,04/06/25 09:10:00 AM,24.774,,
483,04/06/25 09:20:00 AM,24.798,,
484,04/06/25 09:30:00 AM,24.919,,
485,04/06/25 09:40:00 AM,25.016,,
486,04/06/25 09:50:00 AM,25.162,,
487,04/06/25 10:00:00 AM,25.258,,
488,04/06/25 10:10:00 AM,25.501,,
489,04/06/25 10:20:00 AM,25.671,,
490,04/06/25 10:30:00 AM,25.817,,
491,04/06/25 10:40:00 AM,26.061,,
492,04/06/25 10:50:00 AM,26.280,,
493,04/06/25 11:00:00 AM,26.451,,
494,04/06/25 11:10:00 AM,26.573,,
495,04/06/25 11:20:00 AM,26.769,,
496,04/06/25 11:30:00 AM,26.940,,
497,04/06/25 11:40:00 AM,27.063,,
498,04/06/25 11:50:00 AM,27.235,,
499,04/06/25 12:00:00 PM,27.333,,
500,04/06/25 12:10:00 PM,27.456,,
501,04/06/25 12:20:00 PM,27.579,,
502,04/06/25 12:30:00 PM,27.776,,
503,04/06/25 12:40:00 PM,27.875,,
504,04/06/25 12:50:00 PM,28.023,,
505,04/06/25 01:00:00 PM,28.147,,
506,04/06/25 01:10:00 PM,28.270,,
507,04/06/25 01:20:00 PM,28.419,,
508,04/06/25 01:30:00 PM,28.444,,
509,04/06/25 01:40:00 PM,28.543,,
510,04/06/25 01:50:00 PM,28.617,,
511,04/06/25 02:00:00 PM,28.742,,
512,04/06/25 02:10:00 PM,28.891,,
513,04/06/25 02:20:00 PM,28.965,,
514,04/06/25 02:30:00 PM,29.140,,
515,04/06/25 02:40:00 PM,29.215,,
516,04/06/25 02:50:00 PM,29.290,,
517,04/06/25 03:00:00 PM,29.414,,
518,04/06/25 03:10:00 PM,29.515,,
519,04/06/25 03:20:00 PM,29.615,,
520,04/06/25 03:30:00 PM,29.715,,
521,04/06/25 03:40:00 PM,29.765,,
522,04/06/25 03:50:00 PM,29.865,,
523,04/06/25 04:00:00 PM,29.916,,
524,04/06/25 04:10:00 PM,29.916,,
525,04/06/25 04:20:00 PM,29.916,,
526,04/06/25 04:30:00 PM,29.916,,
527,04/06/25 04:40:00 PM,29.916,,
528,04/06/25 04:50:00 PM,29.865,,
529,04/06/25 05:00:00 PM,29.815,,
530,04/06/25 05:10:00 PM,29.765,,
531,04/06/25 05:20:00 PM,29.740,,
532,04/06/25 05:30:00 PM,29.615,,
533,04/06/25 05:40:00 PM,29.565,,
534,04/06/25 05:50:00 PM,29.414,,
535,04/06/25 06:00:00 PM,29.340,,
536,04/06/25 06:10:00 PM,29.215,,
537,04/06/25 06:20:00 PM,29.115,,
538,04/06/25 06:30:00 PM,28.990,,
539,04/06/25 06:40:00 PM,28.866,,
540,04/06/25 06:50:00 PM,28.742,,
541,04/06/25 07:00:00 PM,28.617,,
542,04/06/25 07:10:00 PM,28.518,,
543,04/06/25 07:20:00 PM,28.419,,
544,04/06/25 07:30:00 PM,28.345,,
545,04/06/25 07:40:00 PM,28.245,,
546,04/06/25 07:50:00 PM,28.147,,
547,04/06/25 08:00:00 PM,28.097,,
548,04/06/25 08:10:00 PM,27.998,,
549,04/06/25 08:20:00 PM,27.924,,
550,04/06/25 08:30:00 PM,27.825,,
551,04/06/25 08:40:00 PM,27.751,,
552,04/06/25 08:50:00 PM,27.702,,
553,04/06/25 09:00:00 PM,27.653,,
554,04/06/25 09:10:00 PM,27.579,,
555,04/06/25 09:20:00 PM,27.505,,
556,04/06/25 09:30:00 PM,27.407,,
557,04/06/25 09:40:00 PM,27.333,,
558,04/06/25 09:50:00 PM,27.259,,
559,04/06/25 10:00:00 PM,27.161,,
560,04/06/25 10:10:00 PM,27.087,,
561,04/06/25 10:20:00 PM,27.014,,
562,04/06/25 10:30:00 PM,26.965,,
563,04/06/25 10:40:00 PM,26.891,,
564,04/06/25 10:50:00 PM,26.842,,
565,04/06/25 11:00:00 PM,26.793,,
566,04/06/25 11:10:00 PM,26.720,,
567,04/06/25 11:20:00 PM,26.671,,
568,04/06/25 11:30:00 PM,26.598,,
569,04/06/25 11:40:00 PM,26.500,,
570,04/06/25 11:50:00 PM,26.426,,
571,04/07/25 12:00:00 AM,26.378,,
572,04/07/25 12:10:00 AM,26.304,,
573,04/07/25 12:20:00 AM,26.256,,
574,04/07/25 12:30:00 AM,26.182,,
575,04/07/25 12:40:00 AM,26.134,,
576,04/07/25 12:50:00 AM,26.085,,
577,04/07/25 01:00:00 AM,26.012,,
578,04/07/25 01:10:00 AM,25.963,,
579,04/07/25 01:20:00 AM,25.890,,
580,04/07/25 01:30:00 AM,25.817,,
581,04/07/25 01:40:00 AM,25.720,,
582,04/07/25 01:50:00 AM,25.671,,
583,04/07/25 02:00:00 AM,25.623,,
584,04/07/25 02:10:00 AM,25.598,,
585,04/07/25 02:20:00 AM,25.525,,
586,04/07/25 02:30:00 AM,25.477,,
587,04/07/25 02:40:00 AM,25.428,,
588,04/07/25 02:50:00 AM,25.380,,
589,04/07/25 03:00:00 AM,25.355,,
590,04/07/25 03:10:00 AM,25.283,,
591,04/07/25 03:20:00 AM,25.234,,
592,04/07/25 03:30:00 AM,25.210,,
593,04/07/25 03:40:00 AM,25.162,,
594,04/07/25 03:50:00 AM,25.113,,
595,04/07/25 04:00:00 AM,25.089,,
596,04/07/25 04:10:00 AM,25.016,,
597,04/07/25 04:20:00 AM,24.992,,
598,04/07/25 04:30:00 AM,24.968,,
599,04/07/25 04:40:00 AM,24.919,,
