"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
65,10/28/25 12:40:00 PM,8.86,22.36,,,,
66,10/28/25 12:50:00 PM,8.85,22.46,,,,
67,10/28/25 01:00:00 PM,8.83,22.58,,,,
68,10/28/25 01:10:00 PM,8.81,22.68,,,,
69,10/28/25 01:20:00 PM,8.79,22.78,,,,
70,10/28/25 01:30:00 PM,8.76,22.90,,,,
71,10/28/25 01:40:00 PM,8.75,23.00,,,,
72,10/28/25 01:50:00 PM,8.72,23.12,,,,
73,10/28/25 02:00:00 PM,8.71,23.22,,,,
74,10/28/25 02:10:00 PM,8.68,23.32,,,,
75,10/28/25 02:20:00 PM,8.67,23.42,,,,
76,10/28/25 02:30:00 PM,8.66,23.48,,,,
77,10/28/25 02:40:00 PM,8.67,23.42,,,,
78,10/28/25 02:50:00 PM,8.72,23.34,,,,
79,10/28/25 03:00:00 PM,8.73,23.28,,,,
80,10/28/25 03:10:00 PM,8.75,23.20,,,,
81,10/28/25 03:20:00 PM,8.77,23.08,,,,
82,10/28/25 03:30:00 PM,8.79,22.98,,,,
83,10/28/25 03:40:00 PM,8.80,22.94,,,,
84,10/28/25 03:50:00 PM,8.81,22.88,,,,
85,10/28/25 04:00:00 PM,8.81,22.82,,,,
86,10/28/25 04:10:00 PM,8.78,23.12,,,,
87,10/28/25 04:20:00 PM,8.63,23.98,,,,
88,10/28/25 04:30:00 PM,8.45,25.04,,,,
89,10/28/25 04:40:00 PM,8.21,26.50,,,,
90,10/28/25 04:50:00 PM,8.02,27.06,,,,
91,10/28/25 05:00:00 PM,2.26,26.86,,,,
92,10/28/25 05:10:00 PM,2.27,26.42,,,,
93,10/28/25 05:20:00 PM,2.14,26.34,,,,
94,10/28/25 05:30:00 PM,1.89,26.32,,,,
95,10/28/25 05:40:00 PM,1.85,26.28,,,,
96,10/28/25 05:50:00 PM,1.69,26.26,,,,
97,10/28/25 06:00:00 PM,1.81,26.24,,,,
98,10/28/25 06:10:00 PM,1.92,26.20,,,,
99,10/28/25 06:20:00 PM,1.84,26.14,,,,
100,10/28/25 06:30:00 PM,1.97,26.12,,,,
101,10/28/25 06:40:00 PM,1.92,26.12,,,,
102,10/28/25 06:50:00 PM,1.84,26.06,,,,
103,10/28/25 07:00:00 PM,1.85,26.06,,,,
104,10/28/25 07:10:00 PM,1.86,26.02,,,,
105,10/28/25 07:20:00 PM,1.95,26.00,,,,
106,10/28/25 07:30:00 PM,1.80,25.98,,,,
107,10/28/25 07:40:00 PM,1.76,25.96,,,,
108,10/28/25 07:50:00 PM,1.68,25.94,,,,
109,10/28/25 08:00:00 PM,1.61,25.90,,,,
110,10/28/25 08:10:00 PM,1.51,25.88,,,,
111,10/28/25 08:20:00 PM,1.52,25.86,,,,
112,10/28/25 08:30:00 PM,1.35,25.84,,,,
113,10/28/25 08:40:00 PM,1.35,25.82,,,,
114,10/28/25 08:50:00 PM,1.38,25.82,,,,
115,10/28/25 09:00:00 PM,1.32,25.80,,,,
116,10/28/25 09:10:00 PM,1.27,25.76,,,,
117,10/28/25 09:20:00 PM,1.31,25.74,,,,
118,10/28/25 09:30:00 PM,1.27,25.74,,,,
119,10/28/25 09:40:00 PM,1.23,25.72,,,,
120,10/28/25 09:50:00 PM,1.29,25.70,,,,
121,10/28/25 10:00:00 PM,1.23,25.68,,,,
122,10/28/25 10:10:00 PM,1.22,25.66,,,,
123,10/28/25 10:20:00 PM,1.16,25.64,,,,
124,10/28/25 10:30:00 PM,1.11,25.62,,,,
125,10/28/25 10:40:00 PM,1.04,25.60,,,,
126,10/28/25 10:50:00 PM,1.01,25.58,,,,
127,10/28/25 11:00:00 PM,1.04,25.56,,,,
128,10/28/25 11:10:00 PM,0.96,25.54,,,,
129,10/28/25 11:20:00 PM,1.01,25.50,,,,
130,10/28/25 11:30:00 PM,0.95,25.50,,,,
131,10/28/25 11:40:00 PM,0.95,25.48,,,,
132,10/28/25 11:50:00 PM,0.94,25.46,,,,
133,10/29/25 12:00:00 AM,0.88,25.44,,,,
134,10/29/25 12:10:00 AM,0.82,25.42,,,,
135,10/29/25 12:20:00 AM,0.80,25.40,,,,
136,10/29/25 12:30:00 AM,0.76,25.40,,,,
137,10/29/25 12:40:00 AM,0.80,25.38,,,,
138,10/29/25 12:50:00 AM,0.87,25.34,,,,
139,10/29/25 01:00:00 AM,0.85,25.32,,,,
140,10/29/25 01:10:00 AM,0.88,25.30,,,,
141,10/29/25 01:20:00 AM,0.86,25.28,,,,
142,10/29/25 01:30:00 AM,0.77,25.28,,,,
143,10/29/25 01:40:00 AM,0.82,25.26,,,,
144,10/29/25 01:50:00 AM,0.84,25.24,,,,
145,10/29/25 02:00:00 AM,0.77,25.24,,,,
146,10/29/25 02:10:00 AM,0.72,25.22,,,,
147,10/29/25 02:20:00 AM,0.71,25.20,,,,
148,10/29/25 02:30:00 AM,0.68,25.20,,,,
149,10/29/25 02:40:00 AM,0.62,25.18,,,,
150,10/29/25 02:50:00 AM,0.65,25.18,,,,
151,10/29/25 03:00:00 AM,0.66,25.16,,,,
152,10/29/25 03:10:00 AM,0.69,25.14,,,,
153,10/29/25 03:20:00 AM,0.61,25.14,,,,
154,10/29/25 03:30:00 AM,0.59,25.12,,,,
155,10/29/25 03:40:00 AM,0.66,25.10,,,,
156,10/29/25 03:50:00 AM,0.64,25.08,,,,
157,10/29/25 04:00:00 AM,0.64,25.10,,,,
158,10/29/25 04:10:00 AM,0.56,25.10,,,,
159,10/29/25 04:20:00 AM,0.49,25.08,,,,
160,10/29/25 04:30:00 AM,0.51,25.06,,,,
161,10/29/25 04:40:00 AM,0.54,25.04,,,,
162,10/29/25 04:50:00 AM,0.59,25.02,,,,
163,10/29/25 05:00:00 AM,0.57,25.02,,,,
164,10/29/25 05:10:00 AM,0.53,25.02,,,,
165,10/29/25 05:20:00 AM,0.54,25.00,,,,
166,10/29/25 05:30:00 AM,0.55,24.98,,,,
167,10/29/25 05:40:00 AM,0.49,24.96,,,,
168,10/29/25 05:50:00 AM,0.53,24.94,,,,
169,10/29/25 06:00:00 AM,0.56,24.94,,,,
170,10/29/25 06:10:00 AM,0.61,24.90,,,,
171,10/29/25 06:20:00 AM,0.61,24.90,,,,
172,10/29/25 06:30:00 AM,0.60,24.88,,,,
173,10/29/25 06:40:00 AM,0.58,24.88,,,,
174,10/29/25 06:50:00 AM,0.55,24.86,,,,
175,10/29/25 07:00:00 AM,0.53,24.84,,,,
176,10/29/25 07:10:00 AM,0.47,24.84,,,,
177,10/29/25 07:20:00 AM,0.47,24.82,,,,
178,10/29/25 07:30:00 AM,0.41,24.82,,,,
179,10/29/25 07:40:00 AM,0.39,24.82,,,,
180,10/29/25 07:50:00 AM,0.45,24.80,,,,
181,10/29/25 08:00:00 AM,0.55,24.78,,,,
182,10/29/25 08:10:00 AM,0.51,24.78,,,,
183,10/29/25 08:20:00 AM,0.53,24.78,,,,
184,10/29/25 08:30:00 AM,0.59,24.78,,,,
185,10/29/25 08:40:00 AM,0.68,24.78,,,,
186,10/29/25 08:50:00 AM,0.82,24.78,,,,
187,10/29/25 09:00:00 AM,0.84,24.84,,,,
188,10/29/25 09:10:00 AM,0.73,24.90,,,,
189,10/29/25 09:20:00 AM,0.80,24.92,,,,
190,10/29/25 09:30:00 AM,0.94,24.98,,,,
191,10/29/25 09:40:00 AM,1.02,25.06,,,,
192,10/29/25 09:50:00 AM,1.13,25.12,,,,
193,10/29/25 10:00:00 AM,1.64,25.16,,,,
194,10/29/25 10:10:00 AM,1.78,25.24,,,,
195,10/29/25 10:20:00 AM,2.02,25.34,,,,
196,10/29/25 10:30:00 AM,2.54,25.42,,,,
197,10/29/25 10:40:00 AM,2.16,25.44,,,,
198,10/29/25 10:50:00 AM,2.36,25.52,,,,
199,10/29/25 11:00:00 AM,2.17,25.54,,,,
200,10/29/25 11:10:00 AM,2.51,25.64,,,,
201,10/29/25 11:20:00 AM,2.66,25.68,,,,
202,10/29/25 11:30:00 AM,2.64,25.76,,,,
203,10/29/25 11:40:00 AM,2.29,25.76,,,,
204,10/29/25 11:50:00 AM,2.16,25.76,,,,
205,10/29/25 12:00:00 PM,2.46,25.82,,,,
206,10/29/25 12:10:00 PM,2.31,25.88,,,,
207,10/29/25 12:20:00 PM,2.03,25.88,,,,
208,10/29/25 12:30:00 PM,2.04,25.92,,,,
209,10/29/25 12:40:00 PM,1.94,25.98,,,,
210,10/29/25 12:50:00 PM,1.81,26.00,,,,
211,10/29/25 01:00:00 PM,1.95,26.04,,,,
212,10/29/25 01:10:00 PM,2.15,26.14,,,,
213,10/29/25 01:20:00 PM,2.14,26.24,,,,
214,10/29/25 01:30:00 PM,2.23,26.38,,,,
215,10/29/25 01:40:00 PM,2.28,26.46,,,,
216,10/29/25 01:50:00 PM,2.20,26.56,,,,
217,10/29/25 02:00:00 PM,2.26,26.66,,,,
218,10/29/25 02:10:00 PM,2.51,26.70,,,,
219,10/29/25 02:20:00 PM,2.73,26.80,,,,
220,10/29/25 02:30:00 PM,2.53,26.80,,,,
221,10/29/25 02:40:00 PM,2.81,26.74,,,,
222,10/29/25 02:50:00 PM,2.87,26.70,,,,
223,10/29/25 03:00:00 PM,2.60,26.72,,,,
224,10/29/25 03:10:00 PM,2.66,26.80,,,,
225,10/29/25 03:20:00 PM,2.51,26.82,,,,
226,10/29/25 03:30:00 PM,2.43,26.84,,,,
227,10/29/25 03:40:00 PM,2.42,26.90,,,,
228,10/29/25 03:50:00 PM,2.37,26.92,,,,
229,10/29/25 04:00:00 PM,2.38,26.92,,,,
230,10/29/25 04:10:00 PM,2.41,26.92,,,,
231,10/29/25 04:20:00 PM,2.24,26.92,,,,
232,10/29/25 04:30:00 PM,2.19,26.88,,,,
233,10/29/25 04:40:00 PM,2.19,26.86,,,,
234,10/29/25 04:50:00 PM,1.96,26.86,,,,
235,10/29/25 05:00:00 PM,2.01,26.84,,,,
236,10/29/25 05:10:00 PM,1.86,26.82,,,,
237,10/29/25 05:20:00 PM,1.91,26.80,,,,
238,10/29/25 05:30:00 PM,1.79,26.76,,,,
239,10/29/25 05:40:00 PM,1.78,26.74,,,,
240,10/29/25 05:50:00 PM,1.71,26.70,,,,
241,10/29/25 06:00:00 PM,1.87,26.64,,,,
242,10/29/25 06:10:00 PM,1.86,26.60,,,,
243,10/29/25 06:20:00 PM,1.72,26.58,,,,
244,10/29/25 06:30:00 PM,1.65,26.54,,,,
245,10/29/25 06:40:00 PM,1.66,26.50,,,,
246,10/29/25 06:50:00 PM,1.73,26.48,,,,
247,10/29/25 07:00:00 PM,1.62,26.46,,,,
248,10/29/25 07:10:00 PM,1.64,26.42,,,,
249,10/29/25 07:20:00 PM,1.55,26.40,,,,
250,10/29/25 07:30:00 PM,1.41,26.38,,,,
251,10/29/25 07:40:00 PM,1.37,26.34,,,,
252,10/29/25 07:50:00 PM,1.37,26.32,,,,
253,10/29/25 08:00:00 PM,1.29,26.32,,,,
254,10/29/25 08:10:00 PM,1.17,26.30,,,,
255,10/29/25 08:20:00 PM,1.17,26.28,,,,
256,10/29/25 08:30:00 PM,1.16,26.26,,,,
257,10/29/25 08:40:00 PM,1.07,26.24,,,,
258,10/29/25 08:50:00 PM,1.08,26.22,,,,
259,10/29/25 09:00:00 PM,1.04,26.22,,,,
260,10/29/25 09:10:00 PM,0.85,26.18,,,,
261,10/29/25 09:20:00 PM,0.94,26.16,,,,
262,10/29/25 09:30:00 PM,0.82,26.14,,,,
263,10/29/25 09:40:00 PM,0.76,26.12,,,,
264,10/29/25 09:50:00 PM,0.91,26.10,,,,
265,10/29/25 10:00:00 PM,0.92,26.06,,,,
266,10/29/25 10:10:00 PM,0.86,26.04,,,,
267,10/29/25 10:20:00 PM,0.75,26.02,,,,
268,10/29/25 10:30:00 PM,0.76,26.00,,,,
269,10/29/25 10:40:00 PM,0.75,25.96,,,,
270,10/29/25 10:50:00 PM,0.72,25.94,,,,
271,10/29/25 11:00:00 PM,0.69,25.94,,,,
272,10/29/25 11:10:00 PM,0.61,25.92,,,,
273,10/29/25 11:20:00 PM,0.67,25.90,,,,
274,10/29/25 11:30:00 PM,0.80,25.88,,,,
275,10/29/25 11:40:00 PM,0.64,25.86,,,,
276,10/29/25 11:50:00 PM,0.68,25.84,,,,
277,10/30/25 12:00:00 AM,0.58,25.82,,,,
278,10/30/25 12:10:00 AM,0.69,25.80,,,,
279,10/30/25 12:20:00 AM,0.68,25.78,,,,
280,10/30/25 12:30:00 AM,0.59,25.76,,,,
281,10/30/25 12:40:00 AM,0.61,25.74,,,,
282,10/30/25 12:50:00 AM,0.60,25.72,,,,
283,10/30/25 01:00:00 AM,0.62,25.70,,,,
284,10/30/25 01:10:00 AM,0.63,25.68,,,,
285,10/30/25 01:20:00 AM,0.51,25.64,,,,
286,10/30/25 01:30:00 AM,0.51,25.64,,,,
287,10/30/25 01:40:00 AM,0.48,25.60,,,,
288,10/30/25 01:50:00 AM,0.40,25.58,,,,
289,10/30/25 02:00:00 AM,0.42,25.56,,,,
290,10/30/25 02:10:00 AM,0.53,25.54,,,,
291,10/30/25 02:20:00 AM,0.54,25.52,,,,
292,10/30/25 02:30:00 AM,0.48,25.50,,,,
293,10/30/25 02:40:00 AM,0.40,25.50,,,,
294,10/30/25 02:50:00 AM,0.34,25.48,,,,
295,10/30/25 03:00:00 AM,0.43,25.46,,,,
296,10/30/25 03:10:00 AM,0.42,25.44,,,,
297,10/30/25 03:20:00 AM,0.51,25.40,,,,
298,10/30/25 03:30:00 AM,0.46,25.38,,,,
299,10/30/25 03:40:00 AM,0.53,25.36,,,,
300,10/30/25 03:50:00 AM,0.43,25.34,,,,
301,10/30/25 04:00:00 AM,0.45,25.32,,,,
302,10/30/25 04:10:00 AM,0.51,25.28,,,,
303,10/30/25 04:20:00 AM,0.45,25.28,,,,
304,10/30/25 04:30:00 AM,0.47,25.26,,,,
305,10/30/25 04:40:00 AM,0.49,25.24,,,,
306,10/30/25 04:50:00 AM,0.44,25.22,,,,
307,10/30/25 05:00:00 AM,0.45,25.20,,,,
308,10/30/25 05:10:00 AM,0.49,25.18,,,,
309,10/30/25 05:20:00 AM,0.52,25.16,,,,
310,10/30/25 05:30:00 AM,0.51,25.14,,,,
311,10/30/25 05:40:00 AM,0.42,25.12,,,,
312,10/30/25 05:50:00 AM,0.42,25.12,,,,
313,10/30/25 06:00:00 AM,0.46,25.10,,,,
314,10/30/25 06:10:00 AM,0.44,25.08,,,,
315,10/30/25 06:20:00 AM,0.47,25.06,,,,
316,10/30/25 06:30:00 AM,0.47,25.04,,,,
317,10/30/25 06:40:00 AM,0.45,25.04,,,,
318,10/30/25 06:50:00 AM,0.39,25.02,,,,
319,10/30/25 07:00:00 AM,0.51,25.00,,,,
320,10/30/25 07:10:00 AM,0.45,24.98,,,,
321,10/30/25 07:20:00 AM,0.41,24.98,,,,
322,10/30/25 07:30:00 AM,0.44,24.96,,,,
323,10/30/25 07:40:00 AM,0.42,24.96,,,,
324,10/30/25 07:50:00 AM,0.45,24.96,,,,
325,10/30/25 08:00:00 AM,0.48,24.94,,,,
326,10/30/25 08:10:00 AM,0.53,24.92,,,,
327,10/30/25 08:20:00 AM,0.60,24.92,,,,
328,10/30/25 08:30:00 AM,0.52,24.92,,,,
329,10/30/25 08:40:00 AM,0.36,24.92,,,,
330,10/30/25 08:50:00 AM,0.44,24.96,,,,
331,10/30/25 09:00:00 AM,0.80,25.02,,,,
332,10/30/25 09:10:00 AM,1.21,25.08,,,,
333,10/30/25 09:20:00 AM,1.51,25.16,,,,
334,10/30/25 09:30:00 AM,1.46,25.22,,,,
335,10/30/25 09:40:00 AM,1.51,25.26,,,,
336,10/30/25 09:50:00 AM,2.12,25.34,,,,
337,10/30/25 10:00:00 AM,2.20,25.40,,,,
338,10/30/25 10:10:00 AM,2.82,25.42,,,,
339,10/30/25 10:20:00 AM,3.57,25.50,,,,
340,10/30/25 10:30:00 AM,3.80,25.60,,,,
341,10/30/25 10:40:00 AM,3.15,25.68,,,,
342,10/30/25 10:50:00 AM,4.21,25.74,,,,
343,10/30/25 11:00:00 AM,3.73,25.78,,,,
344,10/30/25 11:10:00 AM,3.22,25.82,,,,
345,10/30/25 11:20:00 AM,3.17,25.86,,,,
346,10/30/25 11:30:00 AM,3.24,25.96,,,,
347,10/30/25 11:40:00 AM,3.20,25.98,,,,
348,10/30/25 11:50:00 AM,2.65,25.98,,,,
349,10/30/25 12:00:00 PM,2.87,26.04,,,,
350,10/30/25 12:10:00 PM,2.40,26.10,,,,
351,10/30/25 12:20:00 PM,2.62,26.12,,,,
352,10/30/25 12:30:00 PM,2.34,26.16,,,,
353,10/30/25 12:40:00 PM,2.21,26.24,,,,
354,10/30/25 12:50:00 PM,2.04,26.30,,,,
355,10/30/25 01:00:00 PM,1.99,26.36,,,,
356,10/30/25 01:10:00 PM,2.21,26.46,,,,
357,10/30/25 01:20:00 PM,2.44,26.48,,,,
358,10/30/25 01:30:00 PM,2.86,26.58,,,,
359,10/30/25 01:40:00 PM,2.98,26.74,,,,
360,10/30/25 01:50:00 PM,2.79,26.84,,,,
361,10/30/25 02:00:00 PM,2.77,26.94,,,,
362,10/30/25 02:10:00 PM,2.82,27.00,,,,
363,10/30/25 02:20:00 PM,2.64,27.00,,,,
364,10/30/25 02:30:00 PM,2.83,26.92,,,,
365,10/30/25 02:40:00 PM,3.19,26.94,,,,
366,10/30/25 02:50:00 PM,3.20,26.90,,,,
367,10/30/25 03:00:00 PM,2.89,26.92,,,,
368,10/30/25 03:10:00 PM,2.56,26.92,,,,
369,10/30/25 03:20:00 PM,2.53,26.90,,,,
370,10/30/25 03:30:00 PM,2.35,26.92,,,,
371,10/30/25 03:40:00 PM,2.27,26.92,,,,
372,10/30/25 03:50:00 PM,2.44,26.92,,,,
373,10/30/25 04:00:00 PM,2.45,26.96,,,,
374,10/30/25 04:10:00 PM,2.31,26.98,,,,
375,10/30/25 04:20:00 PM,2.25,26.98,,,,
376,10/30/25 04:30:00 PM,2.22,27.00,,,,
377,10/30/25 04:40:00 PM,2.24,27.04,,,,
378,10/30/25 04:50:00 PM,2.25,27.04,,,,
379,10/30/25 05:00:00 PM,2.21,27.04,,,,
380,10/30/25 05:10:00 PM,2.24,27.04,,,,
381,10/30/25 05:20:00 PM,2.38,27.02,,,,
382,10/30/25 05:30:00 PM,2.29,26.98,,,,
383,10/30/25 05:40:00 PM,2.01,26.98,,,,
384,10/30/25 05:50:00 PM,1.99,26.96,,,,
385,10/30/25 06:00:00 PM,1.85,26.94,,,,
386,10/30/25 06:10:00 PM,1.74,26.90,,,,
387,10/30/25 06:20:00 PM,1.81,26.84,,,,
388,10/30/25 06:30:00 PM,1.59,26.82,,,,
389,10/30/25 06:40:00 PM,1.34,26.80,,,,
390,10/30/25 06:50:00 PM,1.40,26.76,,,,
391,10/30/25 07:00:00 PM,1.60,26.74,,,,
392,10/30/25 07:10:00 PM,1.48,26.72,,,,
393,10/30/25 07:20:00 PM,1.25,26.70,,,,
394,10/30/25 07:30:00 PM,1.19,26.70,,,,
395,10/30/25 07:40:00 PM,1.02,26.64,,,,
396,10/30/25 07:50:00 PM,1.38,26.62,,,,
397,10/30/25 08:00:00 PM,1.36,26.62,,,,
398,10/30/25 08:10:00 PM,1.40,26.58,,,,
399,10/30/25 08:20:00 PM,1.25,26.56,,,,
400,10/30/25 08:30:00 PM,1.12,26.54,,,,
401,10/30/25 08:40:00 PM,1.08,26.52,,,,
402,10/30/25 08:50:00 PM,1.07,26.50,,,,
403,10/30/25 09:00:00 PM,1.13,26.48,,,,
404,10/30/25 09:10:00 PM,1.06,26.48,,,,
405,10/30/25 09:20:00 PM,1.11,26.46,,,,
406,10/30/25 09:30:00 PM,0.97,26.44,,,,
407,10/30/25 09:40:00 PM,0.94,26.42,,,,
408,10/30/25 09:50:00 PM,0.92,26.38,,,,
409,10/30/25 10:00:00 PM,0.85,26.36,,,,
410,10/30/25 10:10:00 PM,0.82,26.32,,,,
411,10/30/25 10:20:00 PM,0.72,26.30,,,,
412,10/30/25 10:30:00 PM,0.73,26.26,,,,
413,10/30/25 10:40:00 PM,0.68,26.22,,,,
414,10/30/25 10:50:00 PM,0.71,26.20,,,,
415,10/30/25 11:00:00 PM,0.59,26.18,,,,
416,10/30/25 11:10:00 PM,0.60,26.16,,,,
417,10/30/25 11:20:00 PM,0.63,26.14,,,,
418,10/30/25 11:30:00 PM,0.57,26.14,,,,
419,10/30/25 11:40:00 PM,0.56,26.12,,,,
420,10/30/25 11:50:00 PM,0.49,26.10,,,,
421,10/31/25 12:00:00 AM,0.41,26.08,,,,
422,10/31/25 12:10:00 AM,0.34,26.08,,,,
423,10/31/25 12:20:00 AM,0.24,26.06,,,,
424,10/31/25 12:30:00 AM,0.43,26.04,,,,
425,10/31/25 12:40:00 AM,0.49,26.02,,,,
426,10/31/25 12:50:00 AM,0.33,26.00,,,,
427,10/31/25 01:00:00 AM,0.25,25.98,,,,
428,10/31/25 01:10:00 AM,0.42,25.94,,,,
429,10/31/25 01:20:00 AM,0.43,25.92,,,,
430,10/31/25 01:30:00 AM,0.42,25.90,,,,
431,10/31/25 01:40:00 AM,0.43,25.88,,,,
432,10/31/25 01:50:00 AM,0.38,25.86,,,,
433,10/31/25 02:00:00 AM,0.46,25.84,,,,
434,10/31/25 02:10:00 AM,0.35,25.82,,,,
435,10/31/25 02:20:00 AM,0.38,25.78,,,,
436,10/31/25 02:30:00 AM,0.33,25.76,,,,
437,10/31/25 02:40:00 AM,0.30,25.76,,,,
438,10/31/25 02:50:00 AM,0.33,25.74,,,,
439,10/31/25 03:00:00 AM,0.36,25.70,,,,
440,10/31/25 03:10:00 AM,0.37,25.68,,,,
441,10/31/25 03:20:00 AM,0.37,25.66,,,,
442,10/31/25 03:30:00 AM,0.33,25.64,,,,
443,10/31/25 03:40:00 AM,0.37,25.62,,,,
444,10/31/25 03:50:00 AM,0.38,25.60,,,,
445,10/31/25 04:00:00 AM,0.42,25.58,,,,
446,10/31/25 04:10:00 AM,0.38,25.58,,,,
447,10/31/25 04:20:00 AM,0.47,25.54,,,,
448,10/31/25 04:30:00 AM,0.44,25.52,,,,
449,10/31/25 04:40:00 AM,0.36,25.52,,,,
450,10/31/25 04:50:00 AM,0.38,25.50,,,,
451,10/31/25 05:00:00 AM,0.34,25.48,,,,
452,10/31/25 05:10:00 AM,0.53,25.46,,,,
453,10/31/25 05:20:00 AM,0.36,25.44,,,,
454,10/31/25 05:30:00 AM,0.39,25.42,,,,
455,10/31/25 05:40:00 AM,0.41,25.40,,,,
456,10/31/25 05:50:00 AM,0.36,25.40,,,,
457,10/31/25 06:00:00 AM,0.40,25.38,,,,
458,10/31/25 06:10:00 AM,0.44,25.36,,,,
459,10/31/25 06:20:00 AM,0.32,25.36,,,,
460,10/31/25 06:30:00 AM,0.35,25.34,,,,
461,10/31/25 06:40:00 AM,0.33,25.34,,,,
462,10/31/25 06:50:00 AM,0.32,25.32,,,,
463,10/31/25 07:00:00 AM,0.33,25.32,,,,
464,10/31/25 07:10:00 AM,0.39,25.30,,,,
465,10/31/25 07:20:00 AM,0.30,25.32,,,,
466,10/31/25 07:30:00 AM,0.18,25.28,,,,
467,10/31/25 07:40:00 AM,0.13,25.28,,,,
468,10/31/25 07:50:00 AM,0.35,25.32,,,,
469,10/31/25 08:00:00 AM,0.10,25.30,,,,
470,10/31/25 08:10:00 AM,0.19,25.28,,,,
