"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
214,02/06/26 12:30:00 PM,2.31,24.36,,,,
215,02/06/26 12:40:00 PM,2.31,24.42,,,,
216,02/06/26 12:50:00 PM,2.23,24.46,,,,
217,02/06/26 01:00:00 PM,2.12,24.54,,,,
218,02/06/26 01:10:00 PM,2.38,24.68,,,,
219,02/06/26 01:20:00 PM,2.27,24.78,,,,
220,02/06/26 01:30:00 PM,2.59,25.02,,,,
221,02/06/26 01:40:00 PM,2.57,25.20,,,,
222,02/06/26 01:50:00 PM,2.64,25.22,,,,
223,02/06/26 02:00:00 PM,2.69,25.24,,,,
224,02/06/26 02:10:00 PM,2.69,25.30,,,,
225,02/06/26 02:20:00 PM,2.64,25.34,,,,
226,02/06/26 02:30:00 PM,2.68,25.38,,,,
227,02/06/26 02:40:00 PM,2.77,25.48,,,,
228,02/06/26 02:50:00 PM,2.83,25.50,,,,
229,02/06/26 03:00:00 PM,3.11,25.58,,,,
230,02/06/26 03:10:00 PM,3.03,25.58,,,,
231,02/06/26 03:20:00 PM,3.38,25.62,,,,
232,02/06/26 03:30:00 PM,3.25,25.62,,,,
233,02/06/26 03:40:00 PM,2.97,25.62,,,,
234,02/06/26 03:50:00 PM,3.08,25.64,,,,
235,02/06/26 04:00:00 PM,3.20,25.66,,,,
236,02/06/26 04:10:00 PM,3.20,25.66,,,,
237,02/06/26 04:20:00 PM,3.06,25.64,,,,
238,02/06/26 04:30:00 PM,3.03,25.64,,,,
239,02/06/26 04:40:00 PM,3.10,25.62,,,,
240,02/06/26 04:50:00 PM,3.03,25.60,,,,
241,02/06/26 05:00:00 PM,3.06,25.58,,,,
242,02/06/26 05:10:00 PM,2.95,25.56,,,,
243,02/06/26 05:20:00 PM,2.86,25.54,,,,
244,02/06/26 05:30:00 PM,2.79,25.52,,,,
245,02/06/26 05:40:00 PM,2.74,25.50,,,,
246,02/06/26 05:50:00 PM,2.68,25.48,,,,
247,02/06/26 06:00:00 PM,2.64,25.46,,,,
248,02/06/26 06:10:00 PM,2.63,25.44,,,,
249,02/06/26 06:20:00 PM,2.61,25.40,,,,
250,02/06/26 06:30:00 PM,2.51,25.40,,,,
251,02/06/26 06:40:00 PM,2.40,25.38,,,,
252,02/06/26 06:50:00 PM,2.40,25.36,,,,
253,02/06/26 07:00:00 PM,2.31,25.34,,,,
254,02/06/26 07:10:00 PM,2.41,25.32,,,,
255,02/06/26 07:20:00 PM,2.32,25.28,,,,
256,02/06/26 07:30:00 PM,2.29,25.26,,,,
257,02/06/26 07:40:00 PM,2.31,25.24,,,,
258,02/06/26 07:50:00 PM,2.39,25.20,,,,
259,02/06/26 08:00:00 PM,2.32,25.18,,,,
260,02/06/26 08:10:00 PM,2.38,25.16,,,,
261,02/06/26 08:20:00 PM,2.40,25.14,,,,
262,02/06/26 08:30:00 PM,2.27,25.12,,,,
263,02/06/26 08:40:00 PM,2.17,25.12,,,,
264,02/06/26 08:50:00 PM,2.12,25.10,,,,
265,02/06/26 09:00:00 PM,2.05,25.10,,,,
266,02/06/26 09:10:00 PM,2.07,25.08,,,,
267,02/06/26 09:20:00 PM,1.99,25.06,,,,
268,02/06/26 09:30:00 PM,1.94,25.04,,,,
269,02/06/26 09:40:00 PM,1.95,25.02,,,,
270,02/06/26 09:50:00 PM,1.86,25.00,,,,
271,02/06/26 10:00:00 PM,1.80,24.98,,,,
272,02/06/26 10:10:00 PM,1.75,24.98,,,,
273,02/06/26 10:20:00 PM,1.75,24.94,,,,
274,02/06/26 10:30:00 PM,1.65,24.92,,,,
275,02/06/26 10:40:00 PM,1.49,24.92,,,,
276,02/06/26 10:50:00 PM,1.51,24.90,,,,
277,02/06/26 11:00:00 PM,1.47,24.90,,,,
278,02/06/26 11:10:00 PM,1.44,24.88,,,,
279,02/06/26 11:20:00 PM,1.42,24.86,,,,
280,02/06/26 11:30:00 PM,1.30,24.86,,,,
281,02/06/26 11:40:00 PM,1.25,24.84,,,,
282,02/06/26 11:50:00 PM,1.17,24.82,,,,
283,02/07/26 12:00:00 AM,1.14,24.82,,,,
284,02/07/26 12:10:00 AM,1.09,24.80,,,,
285,02/07/26 12:20:00 AM,1.05,24.78,,,,
286,02/07/26 12:30:00 AM,1.07,24.76,,,,
287,02/07/26 12:40:00 AM,1.05,24.74,,,,
288,02/07/26 12:50:00 AM,1.01,24.70,,,,
289,02/07/26 01:00:00 AM,1.00,24.70,,,,
290,02/07/26 01:10:00 AM,0.98,24.70,,,,
291,02/07/26 01:20:00 AM,1.02,24.70,,,,
292,02/07/26 01:30:00 AM,0.99,24.68,,,,
293,02/07/26 01:40:00 AM,1.02,24.66,,,,
294,02/07/26 01:50:00 AM,1.00,24.64,,,,
295,02/07/26 02:00:00 AM,0.93,24.62,,,,
296,02/07/26 02:10:00 AM,0.95,24.60,,,,
297,02/07/26 02:20:00 AM,0.96,24.58,,,,
298,02/07/26 02:30:00 AM,1.01,24.54,,,,
299,02/07/26 02:40:00 AM,0.99,24.52,,,,
300,02/07/26 02:50:00 AM,1.02,24.46,,,,
301,02/07/26 03:00:00 AM,1.03,24.42,,,,
302,02/07/26 03:10:00 AM,1.05,24.40,,,,
303,02/07/26 03:20:00 AM,1.18,24.34,,,,
304,02/07/26 03:30:00 AM,1.26,24.26,,,,
305,02/07/26 03:40:00 AM,1.41,24.20,,,,
306,02/07/26 03:50:00 AM,1.52,24.14,,,,
307,02/07/26 04:00:00 AM,1.60,24.08,,,,
308,02/07/26 04:10:00 AM,1.59,24.04,,,,
309,02/07/26 04:20:00 AM,1.62,23.98,,,,
310,02/07/26 04:30:00 AM,1.66,23.94,,,,
311,02/07/26 04:40:00 AM,1.65,23.88,,,,
312,02/07/26 04:50:00 AM,1.72,23.84,,,,
313,02/07/26 05:00:00 AM,1.71,23.80,,,,
314,02/07/26 05:10:00 AM,1.75,23.74,,,,
315,02/07/26 05:20:00 AM,1.83,23.70,,,,
316,02/07/26 05:30:00 AM,1.88,23.66,,,,
317,02/07/26 05:40:00 AM,1.84,23.62,,,,
318,02/07/26 05:50:00 AM,1.90,23.58,,,,
319,02/07/26 06:00:00 AM,2.10,23.54,,,,
320,02/07/26 06:10:00 AM,2.12,23.48,,,,
321,02/07/26 06:20:00 AM,2.08,23.46,,,,
322,02/07/26 06:30:00 AM,2.09,23.44,,,,
323,02/07/26 06:40:00 AM,2.08,23.42,,,,
324,02/07/26 06:50:00 AM,2.07,23.38,,,,
325,02/07/26 07:00:00 AM,2.03,23.34,,,,
326,02/07/26 07:10:00 AM,2.08,23.30,,,,
327,02/07/26 07:20:00 AM,2.00,23.28,,,,
328,02/07/26 07:30:00 AM,2.01,23.26,,,,
329,02/07/26 07:40:00 AM,2.07,23.24,,,,
330,02/07/26 07:50:00 AM,2.01,23.22,,,,
331,02/07/26 08:00:00 AM,1.97,23.20,,,,
332,02/07/26 08:10:00 AM,1.96,23.18,,,,
333,02/07/26 08:20:00 AM,1.97,23.18,,,,
334,02/07/26 08:30:00 AM,1.90,23.16,,,,
335,02/07/26 08:40:00 AM,1.93,23.16,,,,
336,02/07/26 08:50:00 AM,1.91,23.14,,,,
337,02/07/26 09:00:00 AM,1.97,23.14,,,,
338,02/07/26 09:10:00 AM,1.89,23.12,,,,
339,02/07/26 09:20:00 AM,1.97,23.10,,,,
340,02/07/26 09:30:00 AM,2.00,23.08,,,,
341,02/07/26 09:40:00 AM,2.12,23.08,,,,
342,02/07/26 09:50:00 AM,2.16,23.06,,,,
343,02/07/26 10:00:00 AM,2.19,23.08,,,,
344,02/07/26 10:10:00 AM,2.33,23.04,,,,
345,02/07/26 10:20:00 AM,2.44,23.06,,,,
346,02/07/26 10:30:00 AM,2.40,23.08,,,,
347,02/07/26 10:40:00 AM,2.55,23.10,,,,
348,02/07/26 10:50:00 AM,2.75,23.12,,,,
349,02/07/26 11:00:00 AM,2.69,23.12,,,,
350,02/07/26 11:10:00 AM,2.64,23.10,,,,
351,02/07/26 11:20:00 AM,2.78,23.10,,,,
352,02/07/26 11:30:00 AM,2.87,23.10,,,,
353,02/07/26 11:40:00 AM,2.84,23.10,,,,
354,02/07/26 11:50:00 AM,2.92,23.10,,,,
355,02/07/26 12:00:00 PM,3.05,23.12,,,,
356,02/07/26 12:10:00 PM,3.01,23.12,,,,
357,02/07/26 12:20:00 PM,3.14,23.10,,,,
358,02/07/26 12:30:00 PM,3.14,23.10,,,,
359,02/07/26 12:40:00 PM,3.16,23.10,,,,
360,02/07/26 12:50:00 PM,3.20,23.10,,,,
361,02/07/26 01:00:00 PM,3.33,23.12,,,,
362,02/07/26 01:10:00 PM,3.43,23.12,,,,
363,02/07/26 01:20:00 PM,3.42,23.10,,,,
364,02/07/26 01:30:00 PM,3.37,23.10,,,,
365,02/07/26 01:40:00 PM,3.41,23.12,,,,
366,02/07/26 01:50:00 PM,3.41,23.10,,,,
367,02/07/26 02:00:00 PM,3.49,23.10,,,,
368,02/07/26 02:10:00 PM,3.44,23.10,,,,
369,02/07/26 02:20:00 PM,3.47,23.08,,,,
370,02/07/26 02:30:00 PM,3.36,23.08,,,,
371,02/07/26 02:40:00 PM,3.30,23.08,,,,
372,02/07/26 02:50:00 PM,3.38,23.08,,,,
373,02/07/26 03:00:00 PM,3.35,23.08,,,,
374,02/07/26 03:10:00 PM,3.30,23.08,,,,
375,02/07/26 03:20:00 PM,3.37,23.06,,,,
376,02/07/26 03:30:00 PM,3.33,23.06,,,,
377,02/07/26 03:40:00 PM,3.38,23.04,,,,
378,02/07/26 03:50:00 PM,3.38,23.04,,,,
379,02/07/26 04:00:00 PM,3.39,23.04,,,,
380,02/07/26 04:10:00 PM,3.43,23.04,,,,
381,02/07/26 04:20:00 PM,3.37,23.04,,,,
382,02/07/26 04:30:00 PM,3.36,23.04,,,,
383,02/07/26 04:40:00 PM,3.34,23.02,,,,
384,02/07/26 04:50:00 PM,3.33,23.00,,,,
385,02/07/26 05:00:00 PM,3.33,23.00,,,,
386,02/07/26 05:10:00 PM,3.26,22.98,,,,
387,02/07/26 05:20:00 PM,3.21,22.96,,,,
388,02/07/26 05:30:00 PM,3.25,22.92,,,,
389,02/07/26 05:40:00 PM,3.22,22.90,,,,
390,02/07/26 05:50:00 PM,3.15,22.88,,,,
391,02/07/26 06:00:00 PM,3.17,22.86,,,,
392,02/07/26 06:10:00 PM,3.08,22.84,,,,
393,02/07/26 06:20:00 PM,2.99,22.84,,,,
394,02/07/26 06:30:00 PM,2.87,22.84,,,,
395,02/07/26 06:40:00 PM,2.72,22.82,,,,
396,02/07/26 06:50:00 PM,2.69,22.80,,,,
397,02/07/26 07:00:00 PM,2.66,22.78,,,,
398,02/07/26 07:10:00 PM,2.72,22.78,,,,
399,02/07/26 07:20:00 PM,2.82,22.72,,,,
400,02/07/26 07:30:00 PM,2.81,22.68,,,,
401,02/07/26 07:40:00 PM,2.77,22.64,,,,
402,02/07/26 07:50:00 PM,2.82,22.60,,,,
403,02/07/26 08:00:00 PM,2.75,22.58,,,,
404,02/07/26 08:10:00 PM,2.69,22.54,,,,
405,02/07/26 08:20:00 PM,2.73,22.54,,,,
406,02/07/26 08:30:00 PM,2.77,22.52,,,,
407,02/07/26 08:40:00 PM,2.73,22.48,,,,
408,02/07/26 08:50:00 PM,2.68,22.46,,,,
409,02/07/26 09:00:00 PM,2.67,22.44,,,,
410,02/07/26 09:10:00 PM,2.66,22.40,,,,
411,02/07/26 09:20:00 PM,2.61,22.38,,,,
412,02/07/26 09:30:00 PM,2.63,22.36,,,,
413,02/07/26 09:40:00 PM,2.64,22.34,,,,
414,02/07/26 09:50:00 PM,2.66,22.32,,,,
415,02/07/26 10:00:00 PM,2.67,22.30,,,,
416,02/07/26 10:10:00 PM,2.61,22.28,,,,
417,02/07/26 10:20:00 PM,2.57,22.26,,,,
418,02/07/26 10:30:00 PM,2.60,22.22,,,,
419,02/07/26 10:40:00 PM,2.58,22.22,,,,
420,02/07/26 10:50:00 PM,2.59,22.22,,,,
421,02/07/26 11:00:00 PM,2.57,22.18,,,,
422,02/07/26 11:10:00 PM,2.53,22.16,,,,
423,02/07/26 11:20:00 PM,2.54,22.14,,,,
424,02/07/26 11:30:00 PM,2.57,22.10,,,,
425,02/07/26 11:40:00 PM,2.53,22.08,,,,
426,02/07/26 11:50:00 PM,2.54,22.04,,,,
427,02/08/26 12:00:00 AM,2.47,22.04,,,,
428,02/08/26 12:10:00 AM,2.53,22.02,,,,
429,02/08/26 12:20:00 AM,2.59,22.02,,,,
430,02/08/26 12:30:00 AM,2.53,21.98,,,,
431,02/08/26 12:40:00 AM,2.54,21.98,,,,
432,02/08/26 12:50:00 AM,2.57,21.94,,,,
433,02/08/26 01:00:00 AM,2.71,21.90,,,,
434,02/08/26 01:10:00 AM,2.77,21.86,,,,
435,02/08/26 01:20:00 AM,2.77,21.84,,,,
436,02/08/26 01:30:00 AM,2.78,21.80,,,,
437,02/08/26 01:40:00 AM,2.77,21.78,,,,
438,02/08/26 01:50:00 AM,2.73,21.74,,,,
439,02/08/26 02:00:00 AM,2.68,21.70,,,,
440,02/08/26 02:10:00 AM,2.71,21.68,,,,
441,02/08/26 02:20:00 AM,2.77,21.64,,,,
442,02/08/26 02:30:00 AM,2.89,21.58,,,,
443,02/08/26 02:40:00 AM,2.89,21.54,,,,
444,02/08/26 02:50:00 AM,2.86,21.50,,,,
445,02/08/26 03:00:00 AM,2.87,21.48,,,,
446,02/08/26 03:10:00 AM,2.88,21.44,,,,
447,02/08/26 03:20:00 AM,2.88,21.40,,,,
448,02/08/26 03:30:00 AM,2.87,21.38,,,,
449,02/08/26 03:40:00 AM,2.84,21.34,,,,
450,02/08/26 03:50:00 AM,2.86,21.32,,,,
451,02/08/26 04:00:00 AM,2.89,21.28,,,,
452,02/08/26 04:10:00 AM,2.89,21.26,,,,
453,02/08/26 04:20:00 AM,2.87,21.24,,,,
454,02/08/26 04:30:00 AM,2.87,21.22,,,,
455,02/08/26 04:40:00 AM,2.89,21.20,,,,
456,02/08/26 04:50:00 AM,2.94,21.18,,,,
457,02/08/26 05:00:00 AM,2.95,21.16,,,,
458,02/08/26 05:10:00 AM,3.00,21.12,,,,
459,02/08/26 05:20:00 AM,3.10,21.10,,,,
460,02/08/26 05:30:00 AM,3.14,21.06,,,,
461,02/08/26 05:40:00 AM,3.20,21.02,,,,
462,02/08/26 05:50:00 AM,3.19,20.98,,,,
463,02/08/26 06:00:00 AM,3.28,20.96,,,,
464,02/08/26 06:10:00 AM,3.24,20.92,,,,
465,02/08/26 06:20:00 AM,3.26,20.86,,,,
466,02/08/26 06:30:00 AM,3.28,20.86,,,,
467,02/08/26 06:40:00 AM,3.27,20.82,,,,
468,02/08/26 06:50:00 AM,3.31,20.80,,,,
469,02/08/26 07:00:00 AM,3.29,20.78,,,,
470,02/08/26 07:10:00 AM,3.42,20.76,,,,
