"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
30,03/07/25 05:50:00 AM,8.81,22.26,,,,
31,03/07/25 06:00:00 AM,8.80,22.26,,,,
32,03/07/25 06:10:00 AM,8.81,22.26,,,,
33,03/07/25 06:20:00 AM,8.82,22.26,,,,
34,03/07/25 06:30:00 AM,8.83,22.22,,,,
35,03/07/25 06:40:00 AM,8.82,22.18,,,,
36,03/07/25 06:50:00 AM,8.82,22.18,,,,
37,03/07/25 07:00:00 AM,8.81,22.18,,,,
38,03/07/25 07:10:00 AM,8.82,22.18,,,,
39,03/07/25 07:20:00 AM,8.82,22.20,,,,
40,03/07/25 07:30:00 AM,8.82,22.18,,,,
41,03/07/25 07:40:00 AM,8.85,22.12,,,,
42,03/07/25 07:50:00 AM,8.83,22.10,,,,
43,03/07/25 08:00:00 AM,8.84,22.12,,,,
44,03/07/25 08:10:00 AM,8.83,22.14,,,,
45,03/07/25 08:20:00 AM,8.83,22.12,,,,
46,03/07/25 08:30:00 AM,8.85,22.08,,,,
47,03/07/25 08:40:00 AM,8.85,22.08,,,,
48,03/07/25 08:50:00 AM,8.84,22.12,,,,
49,03/07/25 09:00:00 AM,8.84,22.12,,,,
50,03/07/25 09:10:00 AM,8.84,22.10,,,,
51,03/07/25 09:20:00 AM,8.84,22.10,,,,
52,03/07/25 09:30:00 AM,8.84,22.14,,,,
53,03/07/25 09:40:00 AM,8.83,22.16,,,,
54,03/07/25 09:50:00 AM,8.84,22.14,,,,
55,03/07/25 10:00:00 AM,8.83,22.18,,,,
56,03/07/25 10:10:00 AM,8.84,22.22,,,,
57,03/07/25 10:20:00 AM,8.83,22.22,,,,
58,03/07/25 10:30:00 AM,8.82,22.24,,,,
59,03/07/25 10:40:00 AM,8.82,22.28,,,,
60,03/07/25 10:50:00 AM,8.81,22.28,,,,
61,03/07/25 11:00:00 AM,8.81,22.30,,,,
62,03/07/25 11:10:00 AM,8.80,22.34,,,,
63,03/07/25 11:20:00 AM,8.80,22.34,,,,
64,03/07/25 11:30:00 AM,8.80,22.38,,,,
65,03/07/25 11:40:00 AM,8.79,22.36,,,,
66,03/07/25 11:50:00 AM,8.79,22.38,,,,
67,03/07/25 12:00:00 PM,8.78,22.40,,,,
68,03/07/25 12:10:00 PM,8.78,22.42,,,,
69,03/07/25 12:20:00 PM,8.77,22.46,,,,
70,03/07/25 12:30:00 PM,8.77,22.48,,,,
71,03/07/25 12:40:00 PM,8.76,22.52,,,,
72,03/07/25 12:50:00 PM,8.75,22.54,,,,
73,03/07/25 01:00:00 PM,8.75,22.56,,,,
74,03/07/25 01:10:00 PM,8.74,22.58,,,,
75,03/07/25 01:20:00 PM,8.75,22.58,,,,
76,03/07/25 01:30:00 PM,8.76,22.60,,,,
77,03/07/25 01:40:00 PM,8.73,22.68,,,,
78,03/07/25 01:50:00 PM,8.71,22.72,,,,
79,03/07/25 02:00:00 PM,8.71,22.68,,,,
80,03/07/25 02:10:00 PM,8.28,25.12,,,,
81,03/07/25 02:20:00 PM,7.75,28.54,,,,
82,03/07/25 02:30:00 PM,7.65,29.40,,,,
83,03/07/25 02:40:00 PM,7.48,30.64,,,,
84,03/07/25 02:50:00 PM,7.48,30.84,,,,
85,03/07/25 03:00:00 PM,7.56,30.42,,,,
86,03/07/25 03:10:00 PM,7.62,30.14,,,,
87,03/07/25 03:20:00 PM,7.71,29.58,,,,
88,03/07/25 03:30:00 PM,7.77,29.14,,,,
89,03/07/25 03:40:00 PM,7.79,28.96,,,,
90,03/07/25 03:50:00 PM,8.32,25.96,,,,
91,03/07/25 04:00:00 PM,8.70,23.98,,,,
92,03/07/25 04:10:00 PM,8.68,23.64,,,,
93,03/07/25 04:20:00 PM,8.56,23.58,,,,
94,03/07/25 04:30:00 PM,8.66,23.56,,,,
95,03/07/25 04:40:00 PM,8.52,23.58,,,,
96,03/07/25 04:50:00 PM,8.60,23.60,,,,
97,03/07/25 05:00:00 PM,8.61,23.58,,,,
98,03/07/25 05:10:00 PM,8.66,23.60,,,,
99,03/07/25 05:20:00 PM,8.68,23.58,,,,
100,03/07/25 05:30:00 PM,8.57,23.52,,,,
101,03/07/25 05:40:00 PM,8.59,23.50,,,,
102,03/07/25 05:50:00 PM,8.55,23.48,,,,
103,03/07/25 06:00:00 PM,8.49,23.46,,,,
104,03/07/25 06:10:00 PM,8.40,23.46,,,,
105,03/07/25 06:20:00 PM,8.36,23.44,,,,
106,03/07/25 06:30:00 PM,8.33,23.42,,,,
107,03/07/25 06:40:00 PM,8.19,23.40,,,,
108,03/07/25 06:50:00 PM,8.20,23.38,,,,
109,03/07/25 07:00:00 PM,8.19,23.38,,,,
110,03/07/25 07:10:00 PM,8.13,23.38,,,,
111,03/07/25 07:20:00 PM,8.05,23.36,,,,
112,03/07/25 07:30:00 PM,7.93,23.34,,,,
113,03/07/25 07:40:00 PM,7.88,23.32,,,,
114,03/07/25 07:50:00 PM,7.83,23.30,,,,
115,03/07/25 08:00:00 PM,7.79,23.28,,,,
116,03/07/25 08:10:00 PM,7.72,23.26,,,,
117,03/07/25 08:20:00 PM,7.73,23.26,,,,
118,03/07/25 08:30:00 PM,7.72,23.24,,,,
119,03/07/25 08:40:00 PM,7.71,23.22,,,,
120,03/07/25 08:50:00 PM,7.69,23.22,,,,
121,03/07/25 09:00:00 PM,7.64,23.20,,,,
122,03/07/25 09:10:00 PM,7.65,23.20,,,,
123,03/07/25 09:20:00 PM,7.59,23.18,,,,
124,03/07/25 09:30:00 PM,7.52,23.16,,,,
125,03/07/25 09:40:00 PM,7.48,23.14,,,,
126,03/07/25 09:50:00 PM,7.47,23.12,,,,
127,03/07/25 10:00:00 PM,7.43,23.12,,,,
128,03/07/25 10:10:00 PM,7.39,23.10,,,,
129,03/07/25 10:20:00 PM,7.39,23.08,,,,
130,03/07/25 10:30:00 PM,7.32,23.06,,,,
131,03/07/25 10:40:00 PM,7.32,23.06,,,,
132,03/07/25 10:50:00 PM,7.27,23.04,,,,
133,03/07/25 11:00:00 PM,7.25,23.02,,,,
134,03/07/25 11:10:00 PM,7.24,23.00,,,,
135,03/07/25 11:20:00 PM,7.36,23.00,,,,
136,03/07/25 11:30:00 PM,7.29,22.98,,,,
137,03/07/25 11:40:00 PM,7.29,22.98,,,,
138,03/07/25 11:50:00 PM,7.27,22.96,,,,
139,03/08/25 12:00:00 AM,7.34,22.94,,,,
140,03/08/25 12:10:00 AM,7.32,22.92,,,,
141,03/08/25 12:20:00 AM,7.27,22.92,,,,
142,03/08/25 12:30:00 AM,7.16,22.92,,,,
143,03/08/25 12:40:00 AM,7.21,22.90,,,,
144,03/08/25 12:50:00 AM,7.07,22.90,,,,
145,03/08/25 01:00:00 AM,7.07,22.90,,,,
146,03/08/25 01:10:00 AM,7.07,22.88,,,,
147,03/08/25 01:20:00 AM,7.07,22.88,,,,
148,03/08/25 01:30:00 AM,7.05,22.86,,,,
149,03/08/25 01:40:00 AM,7.00,22.86,,,,
150,03/08/25 01:50:00 AM,6.98,22.86,,,,
151,03/08/25 02:00:00 AM,7.03,22.84,,,,
152,03/08/25 02:10:00 AM,7.05,22.82,,,,
153,03/08/25 02:20:00 AM,7.06,22.84,,,,
154,03/08/25 02:30:00 AM,7.02,22.82,,,,
155,03/08/25 02:40:00 AM,6.98,22.82,,,,
156,03/08/25 02:50:00 AM,6.93,22.82,,,,
157,03/08/25 03:00:00 AM,6.91,22.82,,,,
158,03/08/25 03:10:00 AM,6.88,22.80,,,,
159,03/08/25 03:20:00 AM,6.86,22.78,,,,
160,03/08/25 03:30:00 AM,6.82,22.76,,,,
161,03/08/25 03:40:00 AM,6.82,22.76,,,,
162,03/08/25 03:50:00 AM,6.87,22.76,,,,
163,03/08/25 04:00:00 AM,6.85,22.74,,,,
164,03/08/25 04:10:00 AM,6.85,22.74,,,,
165,03/08/25 04:20:00 AM,6.92,22.74,,,,
166,03/08/25 04:30:00 AM,6.82,22.74,,,,
167,03/08/25 04:40:00 AM,6.75,22.72,,,,
168,03/08/25 04:50:00 AM,6.82,22.72,,,,
169,03/08/25 05:00:00 AM,6.84,22.72,,,,
170,03/08/25 05:10:00 AM,6.80,22.72,,,,
171,03/08/25 05:20:00 AM,6.78,22.72,,,,
172,03/08/25 05:30:00 AM,6.80,22.70,,,,
173,03/08/25 05:40:00 AM,6.78,22.70,,,,
174,03/08/25 05:50:00 AM,6.78,22.70,,,,
175,03/08/25 06:00:00 AM,6.81,22.70,,,,
176,03/08/25 06:10:00 AM,6.81,22.70,,,,
177,03/08/25 06:20:00 AM,6.82,22.68,,,,
178,03/08/25 06:30:00 AM,6.84,22.70,,,,
179,03/08/25 06:40:00 AM,6.82,22.68,,,,
180,03/08/25 06:50:00 AM,6.81,22.68,,,,
181,03/08/25 07:00:00 AM,6.80,22.68,,,,
182,03/08/25 07:10:00 AM,6.82,22.68,,,,
183,03/08/25 07:20:00 AM,6.90,22.70,,,,
184,03/08/25 07:30:00 AM,6.90,22.70,,,,
185,03/08/25 07:40:00 AM,6.87,22.68,,,,
186,03/08/25 07:50:00 AM,6.89,22.68,,,,
187,03/08/25 08:00:00 AM,6.92,22.68,,,,
188,03/08/25 08:10:00 AM,6.94,22.68,,,,
189,03/08/25 08:20:00 AM,6.98,22.70,,,,
190,03/08/25 08:30:00 AM,7.00,22.68,,,,
191,03/08/25 08:40:00 AM,7.03,22.70,,,,
192,03/08/25 08:50:00 AM,7.09,22.70,,,,
193,03/08/25 09:00:00 AM,7.14,22.72,,,,
194,03/08/25 09:10:00 AM,7.20,22.74,,,,
195,03/08/25 09:20:00 AM,7.19,22.74,,,,
196,03/08/25 09:30:00 AM,7.29,22.74,,,,
197,03/08/25 09:40:00 AM,7.42,22.74,,,,
198,03/08/25 09:50:00 AM,7.42,22.76,,,,
199,03/08/25 10:00:00 AM,7.51,22.78,,,,
200,03/08/25 10:10:00 AM,7.56,22.78,,,,
201,03/08/25 10:20:00 AM,7.59,22.80,,,,
202,03/08/25 10:30:00 AM,7.55,22.84,,,,
203,03/08/25 10:40:00 AM,7.61,22.84,,,,
204,03/08/25 10:50:00 AM,7.75,22.84,,,,
205,03/08/25 11:00:00 AM,7.71,22.86,,,,
206,03/08/25 11:10:00 AM,7.83,22.86,,,,
207,03/08/25 11:20:00 AM,7.96,22.88,,,,
208,03/08/25 11:30:00 AM,7.97,22.90,,,,
209,03/08/25 11:40:00 AM,7.99,22.92,,,,
210,03/08/25 11:50:00 AM,8.07,22.92,,,,
211,03/08/25 12:00:00 PM,8.11,22.94,,,,
212,03/08/25 12:10:00 PM,8.14,22.96,,,,
213,03/08/25 12:20:00 PM,8.23,23.00,,,,
214,03/08/25 12:30:00 PM,8.23,23.06,,,,
215,03/08/25 12:40:00 PM,8.31,23.08,,,,
216,03/08/25 12:50:00 PM,8.38,23.10,,,,
217,03/08/25 01:00:00 PM,8.35,23.12,,,,
218,03/08/25 01:10:00 PM,8.38,23.22,,,,
219,03/08/25 01:20:00 PM,8.46,23.28,,,,
220,03/08/25 01:30:00 PM,8.49,23.32,,,,
221,03/08/25 01:40:00 PM,8.48,23.36,,,,
222,03/08/25 01:50:00 PM,8.53,23.34,,,,
223,03/08/25 02:00:00 PM,8.62,23.40,,,,
224,03/08/25 02:10:00 PM,8.63,23.34,,,,
225,03/08/25 02:20:00 PM,8.65,23.36,,,,
226,03/08/25 02:30:00 PM,8.69,23.40,,,,
227,03/08/25 02:40:00 PM,8.99,23.48,,,,
228,03/08/25 02:50:00 PM,8.68,23.52,,,,
229,03/08/25 03:00:00 PM,8.57,23.54,,,,
230,03/08/25 03:10:00 PM,8.57,23.52,,,,
231,03/08/25 03:20:00 PM,8.50,23.52,,,,
232,03/08/25 03:30:00 PM,8.53,23.48,,,,
233,03/08/25 03:40:00 PM,8.58,23.44,,,,
234,03/08/25 03:50:00 PM,8.54,23.44,,,,
235,03/08/25 04:00:00 PM,8.48,23.42,,,,
236,03/08/25 04:10:00 PM,8.45,23.42,,,,
237,03/08/25 04:20:00 PM,8.45,23.40,,,,
238,03/08/25 04:30:00 PM,8.41,23.40,,,,
239,03/08/25 04:40:00 PM,8.47,23.40,,,,
240,03/08/25 04:50:00 PM,8.38,23.40,,,,
241,03/08/25 05:00:00 PM,8.38,23.40,,,,
242,03/08/25 05:10:00 PM,8.35,23.40,,,,
243,03/08/25 05:20:00 PM,8.28,23.38,,,,
244,03/08/25 05:30:00 PM,8.30,23.36,,,,
245,03/08/25 05:40:00 PM,8.36,23.36,,,,
246,03/08/25 05:50:00 PM,8.26,23.34,,,,
247,03/08/25 06:00:00 PM,8.05,23.32,,,,
248,03/08/25 06:10:00 PM,8.06,23.30,,,,
249,03/08/25 06:20:00 PM,8.08,23.28,,,,
250,03/08/25 06:30:00 PM,8.02,23.26,,,,
251,03/08/25 06:40:00 PM,7.89,23.26,,,,
252,03/08/25 06:50:00 PM,7.74,23.22,,,,
253,03/08/25 07:00:00 PM,7.85,23.20,,,,
254,03/08/25 07:10:00 PM,7.71,23.20,,,,
255,03/08/25 07:20:00 PM,7.63,23.18,,,,
256,03/08/25 07:30:00 PM,7.66,23.16,,,,
257,03/08/25 07:40:00 PM,7.63,23.16,,,,
258,03/08/25 07:50:00 PM,7.64,23.14,,,,
259,03/08/25 08:00:00 PM,7.56,23.12,,,,
260,03/08/25 08:10:00 PM,7.53,23.10,,,,
261,03/08/25 08:20:00 PM,7.39,23.08,,,,
262,03/08/25 08:30:00 PM,7.41,23.06,,,,
263,03/08/25 08:40:00 PM,7.32,23.04,,,,
264,03/08/25 08:50:00 PM,7.27,23.02,,,,
265,03/08/25 09:00:00 PM,7.30,23.00,,,,
266,03/08/25 09:10:00 PM,7.24,22.98,,,,
267,03/08/25 09:20:00 PM,7.36,22.96,,,,
268,03/08/25 09:30:00 PM,7.16,22.96,,,,
269,03/08/25 09:40:00 PM,7.25,22.94,,,,
270,03/08/25 09:50:00 PM,7.21,22.94,,,,
271,03/08/25 10:00:00 PM,7.22,22.92,,,,
272,03/08/25 10:10:00 PM,7.12,22.92,,,,
273,03/08/25 10:20:00 PM,7.13,22.90,,,,
274,03/08/25 10:30:00 PM,7.09,22.90,,,,
275,03/08/25 10:40:00 PM,7.07,22.90,,,,
276,03/08/25 10:50:00 PM,6.93,22.88,,,,
277,03/08/25 11:00:00 PM,6.84,22.88,,,,
278,03/08/25 11:10:00 PM,6.80,22.88,,,,
279,03/08/25 11:20:00 PM,6.82,22.86,,,,
280,03/08/25 11:30:00 PM,6.89,22.84,,,,
281,03/08/25 11:40:00 PM,6.77,22.84,,,,
282,03/08/25 11:50:00 PM,6.79,22.82,,,,
283,03/09/25 12:00:00 AM,6.82,22.80,,,,
284,03/09/25 12:10:00 AM,6.79,22.80,,,,
285,03/09/25 12:20:00 AM,6.69,22.78,,,,
286,03/09/25 12:30:00 AM,6.58,22.78,,,,
287,03/09/25 12:40:00 AM,6.61,22.78,,,,
288,03/09/25 12:50:00 AM,6.71,22.76,,,,
289,03/09/25 01:00:00 AM,6.64,22.76,,,,
290,03/09/25 01:10:00 AM,6.62,22.76,,,,
291,03/09/25 01:20:00 AM,6.48,22.74,,,,
292,03/09/25 01:30:00 AM,6.50,22.74,,,,
293,03/09/25 01:40:00 AM,6.45,22.74,,,,
294,03/09/25 01:50:00 AM,6.39,22.74,,,,
295,03/09/25 02:00:00 AM,6.34,22.74,,,,
296,03/09/25 02:10:00 AM,6.44,22.72,,,,
297,03/09/25 02:20:00 AM,6.40,22.72,,,,
298,03/09/25 02:30:00 AM,6.33,22.70,,,,
299,03/09/25 02:40:00 AM,6.35,22.70,,,,
300,03/09/25 02:50:00 AM,6.33,22.68,,,,
301,03/09/25 03:00:00 AM,6.27,22.68,,,,
302,03/09/25 03:10:00 AM,6.35,22.66,,,,
303,03/09/25 03:20:00 AM,6.16,22.66,,,,
304,03/09/25 03:30:00 AM,6.19,22.66,,,,
305,03/09/25 03:40:00 AM,6.04,22.66,,,,
306,03/09/25 03:50:00 AM,6.07,22.66,,,,
307,03/09/25 04:00:00 AM,6.10,22.64,,,,
308,03/09/25 04:10:00 AM,6.16,22.64,,,,
309,03/09/25 04:20:00 AM,5.95,22.64,,,,
310,03/09/25 04:30:00 AM,6.02,22.64,,,,
311,03/09/25 04:40:00 AM,5.89,22.64,,,,
312,03/09/25 04:50:00 AM,5.88,22.64,,,,
313,03/09/25 05:00:00 AM,5.77,22.62,,,,
314,03/09/25 05:10:00 AM,5.95,22.62,,,,
315,03/09/25 05:20:00 AM,5.81,22.62,,,,
316,03/09/25 05:30:00 AM,5.78,22.62,,,,
317,03/09/25 05:40:00 AM,5.59,22.62,,,,
318,03/09/25 05:50:00 AM,5.60,22.62,,,,
319,03/09/25 06:00:00 AM,5.63,22.62,,,,
320,03/09/25 06:10:00 AM,5.59,22.62,,,,
321,03/09/25 06:20:00 AM,5.68,22.60,,,,
322,03/09/25 06:30:00 AM,5.60,22.60,,,,
323,03/09/25 06:40:00 AM,5.56,22.60,,,,
324,03/09/25 06:50:00 AM,5.32,22.60,,,,
325,03/09/25 07:00:00 AM,5.41,22.62,,,,
326,03/09/25 07:10:00 AM,5.62,22.60,,,,
327,03/09/25 07:20:00 AM,5.65,22.60,,,,
328,03/09/25 07:30:00 AM,5.32,22.60,,,,
329,03/09/25 07:40:00 AM,5.25,22.60,,,,
330,03/09/25 07:50:00 AM,5.37,22.60,,,,
331,03/09/25 08:00:00 AM,5.19,22.60,,,,
332,03/09/25 08:10:00 AM,5.24,22.60,,,,
333,03/09/25 08:20:00 AM,5.33,22.62,,,,
334,03/09/25 08:30:00 AM,5.23,22.62,,,,
335,03/09/25 08:40:00 AM,4.92,22.64,,,,
336,03/09/25 08:50:00 AM,4.77,22.66,,,,
337,03/09/25 09:00:00 AM,4.86,22.68,,,,
338,03/09/25 09:10:00 AM,4.92,22.68,,,,
339,03/09/25 09:20:00 AM,4.98,22.66,,,,
340,03/09/25 09:30:00 AM,4.94,22.68,,,,
341,03/09/25 09:40:00 AM,5.44,22.68,,,,
342,03/09/25 09:50:00 AM,5.13,22.70,,,,
343,03/09/25 10:00:00 AM,5.43,22.72,,,,
344,03/09/25 10:10:00 AM,4.91,22.74,,,,
345,03/09/25 10:20:00 AM,5.15,22.76,,,,
346,03/09/25 10:30:00 AM,4.89,22.78,,,,
347,03/09/25 10:40:00 AM,5.19,22.78,,,,
348,03/09/25 10:50:00 AM,4.78,22.80,,,,
349,03/09/25 11:00:00 AM,5.34,22.82,,,,
350,03/09/25 11:10:00 AM,5.56,22.84,,,,
351,03/09/25 11:20:00 AM,5.75,22.86,,,,
352,03/09/25 11:30:00 AM,5.77,22.90,,,,
353,03/09/25 11:40:00 AM,5.60,22.92,,,,
354,03/09/25 11:50:00 AM,5.59,22.94,,,,
355,03/09/25 12:00:00 PM,5.06,22.96,,,,
356,03/09/25 12:10:00 PM,5.30,22.98,,,,
357,03/09/25 12:20:00 PM,5.33,23.00,,,,
358,03/09/25 12:30:00 PM,5.86,23.02,,,,
359,03/09/25 12:40:00 PM,5.83,23.04,,,,
360,03/09/25 12:50:00 PM,6.10,23.10,,,,
361,03/09/25 01:00:00 PM,6.11,23.18,,,,
362,03/09/25 01:10:00 PM,5.96,23.26,,,,
363,03/09/25 01:20:00 PM,6.28,23.30,,,,
364,03/09/25 01:30:00 PM,6.18,23.32,,,,
365,03/09/25 01:40:00 PM,6.47,23.36,,,,
366,03/09/25 01:50:00 PM,6.65,23.38,,,,
367,03/09/25 02:00:00 PM,6.48,23.38,,,,
368,03/09/25 02:10:00 PM,6.65,23.36,,,,
369,03/09/25 02:20:00 PM,6.60,23.34,,,,
370,03/09/25 02:30:00 PM,6.59,23.36,,,,
371,03/09/25 02:40:00 PM,6.74,23.46,,,,
372,03/09/25 02:50:00 PM,6.68,23.54,,,,
373,03/09/25 03:00:00 PM,6.78,23.52,,,,
374,03/09/25 03:10:00 PM,6.80,23.54,,,,
375,03/09/25 03:20:00 PM,6.73,23.60,,,,
376,03/09/25 03:30:00 PM,6.71,23.56,,,,
377,03/09/25 03:40:00 PM,7.15,23.48,,,,
378,03/09/25 03:50:00 PM,6.94,23.50,,,,
379,03/09/25 04:00:00 PM,6.74,23.50,,,,
380,03/09/25 04:10:00 PM,6.71,23.56,,,,
381,03/09/25 04:20:00 PM,6.77,23.50,,,,
382,03/09/25 04:30:00 PM,6.83,23.50,,,,
383,03/09/25 04:40:00 PM,6.98,23.56,,,,
384,03/09/25 04:50:00 PM,7.27,23.62,,,,
385,03/09/25 05:00:00 PM,7.40,23.58,,,,
386,03/09/25 05:10:00 PM,7.44,23.52,,,,
387,03/09/25 05:20:00 PM,7.31,23.50,,,,
388,03/09/25 05:30:00 PM,7.26,23.50,,,,
389,03/09/25 05:40:00 PM,7.21,23.48,,,,
390,03/09/25 05:50:00 PM,7.19,23.48,,,,
391,03/09/25 06:00:00 PM,6.81,23.46,,,,
392,03/09/25 06:10:00 PM,6.69,23.42,,,,
393,03/09/25 06:20:00 PM,6.90,23.38,,,,
394,03/09/25 06:30:00 PM,7.07,23.36,,,,
395,03/09/25 06:40:00 PM,6.99,23.36,,,,
396,03/09/25 06:50:00 PM,6.91,23.34,,,,
397,03/09/25 07:00:00 PM,7.04,23.32,,,,
398,03/09/25 07:10:00 PM,7.03,23.30,,,,
399,03/09/25 07:20:00 PM,7.17,23.28,,,,
400,03/09/25 07:30:00 PM,6.89,23.26,,,,
401,03/09/25 07:40:00 PM,6.86,23.22,,,,
402,03/09/25 07:50:00 PM,6.83,23.22,,,,
403,03/09/25 08:00:00 PM,6.77,23.18,,,,
404,03/09/25 08:10:00 PM,6.94,23.16,,,,
405,03/09/25 08:20:00 PM,6.88,23.16,,,,
406,03/09/25 08:30:00 PM,6.99,23.16,,,,
407,03/09/25 08:40:00 PM,6.95,23.14,,,,
408,03/09/25 08:50:00 PM,6.82,23.12,,,,
409,03/09/25 09:00:00 PM,6.86,23.12,,,,
410,03/09/25 09:10:00 PM,6.82,23.10,,,,
411,03/09/25 09:20:00 PM,6.73,23.10,,,,
412,03/09/25 09:30:00 PM,6.76,23.08,,,,
413,03/09/25 09:40:00 PM,6.84,23.06,,,,
414,03/09/25 09:50:00 PM,6.74,23.06,,,,
415,03/09/25 10:00:00 PM,6.65,23.04,,,,
416,03/09/25 10:10:00 PM,6.64,23.02,,,,
417,03/09/25 10:20:00 PM,6.54,23.02,,,,
418,03/09/25 10:30:00 PM,6.61,23.00,,,,
419,03/09/25 10:40:00 PM,6.62,22.98,,,,
420,03/09/25 10:50:00 PM,6.63,22.98,,,,
421,03/09/25 11:00:00 PM,6.60,22.98,,,,
422,03/09/25 11:10:00 PM,6.56,22.98,,,,
423,03/09/25 11:20:00 PM,6.54,22.96,,,,
424,03/09/25 11:30:00 PM,6.53,22.96,,,,
425,03/09/25 11:40:00 PM,6.45,22.96,,,,
426,03/09/25 11:50:00 PM,6.40,22.96,,,,
427,03/10/25 12:00:00 AM,6.36,22.96,,,,
428,03/10/25 12:10:00 AM,6.43,22.94,,,,
429,03/10/25 12:20:00 AM,6.44,22.94,,,,
430,03/10/25 12:30:00 AM,6.31,22.94,,,,
431,03/10/25 12:40:00 AM,6.37,22.92,,,,
432,03/10/25 12:50:00 AM,6.43,22.92,,,,
433,03/10/25 01:00:00 AM,6.31,22.90,,,,
434,03/10/25 01:10:00 AM,6.33,22.90,,,,
435,03/10/25 01:20:00 AM,6.30,22.90,,,,
436,03/10/25 01:30:00 AM,6.31,22.88,,,,
437,03/10/25 01:40:00 AM,6.46,22.88,,,,
438,03/10/25 01:50:00 AM,6.29,22.88,,,,
439,03/10/25 02:00:00 AM,6.26,22.86,,,,
440,03/10/25 02:10:00 AM,6.28,22.86,,,,
441,03/10/25 02:20:00 AM,6.34,22.86,,,,
442,03/10/25 02:30:00 AM,6.23,22.86,,,,
443,03/10/25 02:40:00 AM,6.26,22.86,,,,
444,03/10/25 02:50:00 AM,6.22,22.84,,,,
445,03/10/25 03:00:00 AM,6.27,22.84,,,,
446,03/10/25 03:10:00 AM,6.32,22.82,,,,
447,03/10/25 03:20:00 AM,6.25,22.82,,,,
448,03/10/25 03:30:00 AM,6.15,22.82,,,,
449,03/10/25 03:40:00 AM,6.34,22.80,,,,
450,03/10/25 03:50:00 AM,6.35,22.80,,,,
451,03/10/25 04:00:00 AM,6.23,22.78,,,,
452,03/10/25 04:10:00 AM,6.22,22.78,,,,
453,03/10/25 04:20:00 AM,6.10,22.78,,,,
454,03/10/25 04:30:00 AM,6.16,22.78,,,,
455,03/10/25 04:40:00 AM,6.21,22.76,,,,
456,03/10/25 04:50:00 AM,6.09,22.76,,,,
457,03/10/25 05:00:00 AM,6.14,22.76,,,,
458,03/10/25 05:10:00 AM,6.20,22.74,,,,
459,03/10/25 05:20:00 AM,6.10,22.74,,,,
460,03/10/25 05:30:00 AM,6.24,22.74,,,,
461,03/10/25 05:40:00 AM,6.12,22.74,,,,
462,03/10/25 05:50:00 AM,6.21,22.74,,,,
463,03/10/25 06:00:00 AM,6.23,22.74,,,,
464,03/10/25 06:10:00 AM,6.14,22.74,,,,
465,03/10/25 06:20:00 AM,6.08,22.74,,,,
466,03/10/25 06:30:00 AM,6.11,22.72,,,,
467,03/10/25 06:40:00 AM,6.07,22.72,,,,
468,03/10/25 06:50:00 AM,6.13,22.72,,,,
469,03/10/25 07:00:00 AM,6.13,22.70,,,,
470,03/10/25 07:10:00 AM,6.14,22.70,,,,
