"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
72,02/05/26 12:50:00 PM,7.57,23.90,,,,
73,02/05/26 01:00:00 PM,7.57,23.86,,,,
74,02/05/26 01:10:00 PM,7.55,23.84,,,,
75,02/05/26 01:20:00 PM,7.53,23.84,,,,
76,02/05/26 01:30:00 PM,7.50,23.84,,,,
77,02/05/26 01:40:00 PM,7.40,23.92,,,,
78,02/05/26 01:50:00 PM,7.57,23.96,,,,
79,02/05/26 02:00:00 PM,7.63,24.12,,,,
80,02/05/26 02:10:00 PM,7.56,24.28,,,,
81,02/05/26 02:20:00 PM,7.59,24.30,,,,
82,02/05/26 02:30:00 PM,7.72,24.36,,,,
83,02/05/26 02:40:00 PM,7.61,24.20,,,,
84,02/05/26 02:50:00 PM,7.78,24.10,,,,
85,02/05/26 03:00:00 PM,7.76,23.94,,,,
86,02/05/26 03:10:00 PM,7.71,23.86,,,,
87,02/05/26 03:20:00 PM,7.70,23.80,,,,
88,02/05/26 03:30:00 PM,7.70,23.76,,,,
89,02/05/26 03:40:00 PM,7.69,23.76,,,,
90,02/05/26 03:50:00 PM,7.69,23.74,,,,
91,02/05/26 04:00:00 PM,7.69,23.72,,,,
92,02/05/26 04:10:00 PM,7.62,23.66,,,,
93,02/05/26 04:20:00 PM,7.58,23.62,,,,
94,02/05/26 04:30:00 PM,7.49,23.54,,,,
95,02/05/26 04:40:00 PM,7.53,23.56,,,,
96,02/05/26 04:50:00 PM,7.49,23.54,,,,
97,02/05/26 05:00:00 PM,7.37,23.52,,,,
98,02/05/26 05:10:00 PM,7.31,23.50,,,,
99,02/05/26 05:20:00 PM,7.26,23.48,,,,
100,02/05/26 05:30:00 PM,7.33,23.46,,,,
101,02/05/26 05:40:00 PM,7.35,23.44,,,,
102,02/05/26 05:50:00 PM,7.32,23.42,,,,
103,02/05/26 06:00:00 PM,7.26,23.40,,,,
104,02/05/26 06:10:00 PM,7.20,23.38,,,,
105,02/05/26 06:20:00 PM,7.18,23.36,,,,
106,02/05/26 06:30:00 PM,7.14,23.36,,,,
107,02/05/26 06:40:00 PM,7.08,23.34,,,,
108,02/05/26 06:50:00 PM,7.05,23.32,,,,
109,02/05/26 07:00:00 PM,7.07,23.32,,,,
110,02/05/26 07:10:00 PM,7.05,23.30,,,,
111,02/05/26 07:20:00 PM,7.05,23.30,,,,
112,02/05/26 07:30:00 PM,6.94,23.30,,,,
113,02/05/26 07:40:00 PM,6.98,23.28,,,,
114,02/05/26 07:50:00 PM,7.06,23.28,,,,
115,02/05/26 08:00:00 PM,7.04,23.28,,,,
116,02/05/26 08:10:00 PM,7.06,23.26,,,,
117,02/05/26 08:20:00 PM,7.00,23.26,,,,
118,02/05/26 08:30:00 PM,6.97,23.26,,,,
119,02/05/26 08:40:00 PM,6.94,23.26,,,,
120,02/05/26 08:50:00 PM,6.95,23.26,,,,
121,02/05/26 09:00:00 PM,6.96,23.24,,,,
122,02/05/26 09:10:00 PM,6.98,23.24,,,,
123,02/05/26 09:20:00 PM,7.02,23.24,,,,
124,02/05/26 09:30:00 PM,7.00,23.22,,,,
125,02/05/26 09:40:00 PM,6.93,23.22,,,,
126,02/05/26 09:50:00 PM,6.87,23.22,,,,
127,02/05/26 10:00:00 PM,6.83,23.22,,,,
128,02/05/26 10:10:00 PM,6.96,23.20,,,,
129,02/05/26 10:20:00 PM,6.89,23.20,,,,
130,02/05/26 10:30:00 PM,6.91,23.20,,,,
131,02/05/26 10:40:00 PM,6.82,23.20,,,,
132,02/05/26 10:50:00 PM,6.91,23.20,,,,
133,02/05/26 11:00:00 PM,6.94,23.20,,,,
134,02/05/26 11:10:00 PM,6.93,23.18,,,,
135,02/05/26 11:20:00 PM,6.96,23.18,,,,
136,02/05/26 11:30:00 PM,6.96,23.18,,,,
137,02/05/26 11:40:00 PM,6.85,23.18,,,,
138,02/05/26 11:50:00 PM,6.96,23.16,,,,
139,02/06/26 12:00:00 AM,6.99,23.16,,,,
140,02/06/26 12:10:00 AM,7.00,23.14,,,,
141,02/06/26 12:20:00 AM,7.02,23.14,,,,
142,02/06/26 12:30:00 AM,6.95,23.14,,,,
143,02/06/26 12:40:00 AM,6.93,23.14,,,,
144,02/06/26 12:50:00 AM,6.98,23.12,,,,
145,02/06/26 01:00:00 AM,6.96,23.12,,,,
146,02/06/26 01:10:00 AM,6.98,23.12,,,,
147,02/06/26 01:20:00 AM,6.95,23.12,,,,
148,02/06/26 01:30:00 AM,6.93,23.12,,,,
149,02/06/26 01:40:00 AM,6.98,23.12,,,,
150,02/06/26 01:50:00 AM,7.00,23.12,,,,
151,02/06/26 02:00:00 AM,7.07,23.10,,,,
152,02/06/26 02:10:00 AM,7.10,23.10,,,,
153,02/06/26 02:20:00 AM,7.07,23.10,,,,
154,02/06/26 02:30:00 AM,7.13,23.10,,,,
155,02/06/26 02:40:00 AM,7.04,23.10,,,,
156,02/06/26 02:50:00 AM,7.05,23.12,,,,
157,02/06/26 03:00:00 AM,7.04,23.12,,,,
158,02/06/26 03:10:00 AM,7.07,23.12,,,,
159,02/06/26 03:20:00 AM,7.09,23.14,,,,
160,02/06/26 03:30:00 AM,7.10,23.14,,,,
161,02/06/26 03:40:00 AM,7.13,23.14,,,,
162,02/06/26 03:50:00 AM,7.16,23.16,,,,
163,02/06/26 04:00:00 AM,7.20,23.16,,,,
164,02/06/26 04:10:00 AM,7.22,23.16,,,,
165,02/06/26 04:20:00 AM,7.25,23.16,,,,
166,02/06/26 04:30:00 AM,7.22,23.18,,,,
167,02/06/26 04:40:00 AM,7.21,23.18,,,,
168,02/06/26 04:50:00 AM,7.21,23.18,,,,
169,02/06/26 05:00:00 AM,7.19,23.18,,,,
170,02/06/26 05:10:00 AM,7.17,23.18,,,,
171,02/06/26 05:20:00 AM,7.15,23.20,,,,
172,02/06/26 05:30:00 AM,7.15,23.20,,,,
173,02/06/26 05:40:00 AM,7.16,23.20,,,,
174,02/06/26 05:50:00 AM,7.12,23.20,,,,
175,02/06/26 06:00:00 AM,7.12,23.22,,,,
176,02/06/26 06:10:00 AM,7.09,23.22,,,,
177,02/06/26 06:20:00 AM,7.08,23.22,,,,
178,02/06/26 06:30:00 AM,7.07,23.22,,,,
179,02/06/26 06:40:00 AM,7.06,23.22,,,,
180,02/06/26 06:50:00 AM,7.06,23.24,,,,
181,02/06/26 07:00:00 AM,7.05,23.24,,,,
182,02/06/26 07:10:00 AM,7.03,23.24,,,,
183,02/06/26 07:20:00 AM,7.02,23.24,,,,
184,02/06/26 07:30:00 AM,7.02,23.24,,,,
185,02/06/26 07:40:00 AM,7.03,23.24,,,,
186,02/06/26 07:50:00 AM,7.05,23.26,,,,
187,02/06/26 08:00:00 AM,7.08,23.26,,,,
188,02/06/26 08:10:00 AM,7.10,23.26,,,,
189,02/06/26 08:20:00 AM,7.12,23.26,,,,
190,02/06/26 08:30:00 AM,7.14,23.26,,,,
191,02/06/26 08:40:00 AM,7.14,23.26,,,,
192,02/06/26 08:50:00 AM,7.14,23.28,,,,
193,02/06/26 09:00:00 AM,7.15,23.28,,,,
194,02/06/26 09:10:00 AM,7.19,23.28,,,,
195,02/06/26 09:20:00 AM,7.27,23.26,,,,
196,02/06/26 09:30:00 AM,7.24,23.28,,,,
197,02/06/26 09:40:00 AM,7.16,23.30,,,,
198,02/06/26 09:50:00 AM,7.38,23.32,,,,
199,02/06/26 10:00:00 AM,7.54,23.32,,,,
200,02/06/26 10:10:00 AM,7.54,23.32,,,,
201,02/06/26 10:20:00 AM,7.57,23.30,,,,
202,02/06/26 10:30:00 AM,7.55,23.30,,,,
203,02/06/26 10:40:00 AM,7.65,23.32,,,,
204,02/06/26 10:50:00 AM,7.64,23.36,,,,
205,02/06/26 11:00:00 AM,7.70,23.36,,,,
206,02/06/26 11:10:00 AM,7.69,23.34,,,,
207,02/06/26 11:20:00 AM,7.75,23.32,,,,
208,02/06/26 11:30:00 AM,8.04,23.38,,,,
209,02/06/26 11:40:00 AM,7.86,23.38,,,,
210,02/06/26 11:50:00 AM,7.85,23.38,,,,
211,02/06/26 12:00:00 PM,7.89,23.38,,,,
212,02/06/26 12:10:00 PM,7.84,23.36,,,,
213,02/06/26 12:20:00 PM,7.84,23.36,,,,
214,02/06/26 12:30:00 PM,7.75,23.32,,,,
215,02/06/26 12:40:00 PM,7.94,23.32,,,,
216,02/06/26 12:50:00 PM,7.77,23.32,,,,
217,02/06/26 01:00:00 PM,7.73,23.34,,,,
218,02/06/26 01:10:00 PM,7.72,23.34,,,,
219,02/06/26 01:20:00 PM,7.73,23.34,,,,
220,02/06/26 01:30:00 PM,7.86,23.36,,,,
221,02/06/26 01:40:00 PM,7.89,23.38,,,,
222,02/06/26 01:50:00 PM,7.93,23.50,,,,
223,02/06/26 02:00:00 PM,8.00,23.56,,,,
224,02/06/26 02:10:00 PM,8.15,23.64,,,,
225,02/06/26 02:20:00 PM,8.00,23.68,,,,
226,02/06/26 02:30:00 PM,8.14,23.64,,,,
227,02/06/26 02:40:00 PM,7.98,23.58,,,,
228,02/06/26 02:50:00 PM,8.02,23.60,,,,
229,02/06/26 03:00:00 PM,8.02,23.48,,,,
230,02/06/26 03:10:00 PM,8.00,23.50,,,,
231,02/06/26 03:20:00 PM,8.03,23.48,,,,
232,02/06/26 03:30:00 PM,8.01,23.50,,,,
233,02/06/26 03:40:00 PM,8.00,23.48,,,,
234,02/06/26 03:50:00 PM,8.02,23.46,,,,
235,02/06/26 04:00:00 PM,7.97,23.42,,,,
236,02/06/26 04:10:00 PM,7.88,23.40,,,,
237,02/06/26 04:20:00 PM,7.93,23.36,,,,
238,02/06/26 04:30:00 PM,7.93,23.32,,,,
239,02/06/26 04:40:00 PM,7.92,23.28,,,,
240,02/06/26 04:50:00 PM,7.83,23.24,,,,
241,02/06/26 05:00:00 PM,7.84,23.24,,,,
242,02/06/26 05:10:00 PM,7.85,23.22,,,,
243,02/06/26 05:20:00 PM,7.82,23.22,,,,
244,02/06/26 05:30:00 PM,7.77,23.20,,,,
245,02/06/26 05:40:00 PM,7.75,23.18,,,,
246,02/06/26 05:50:00 PM,7.66,23.16,,,,
247,02/06/26 06:00:00 PM,7.60,23.14,,,,
248,02/06/26 06:10:00 PM,7.55,23.14,,,,
249,02/06/26 06:20:00 PM,7.47,23.12,,,,
250,02/06/26 06:30:00 PM,7.39,23.12,,,,
251,02/06/26 06:40:00 PM,7.35,23.12,,,,
252,02/06/26 06:50:00 PM,7.31,23.12,,,,
253,02/06/26 07:00:00 PM,7.26,23.12,,,,
254,02/06/26 07:10:00 PM,7.24,23.12,,,,
255,02/06/26 07:20:00 PM,7.18,23.12,,,,
256,02/06/26 07:30:00 PM,7.14,23.12,,,,
257,02/06/26 07:40:00 PM,7.19,23.12,,,,
258,02/06/26 07:50:00 PM,7.14,23.14,,,,
259,02/06/26 08:00:00 PM,7.11,23.14,,,,
260,02/06/26 08:10:00 PM,7.10,23.14,,,,
261,02/06/26 08:20:00 PM,7.11,23.14,,,,
262,02/06/26 08:30:00 PM,7.10,23.14,,,,
263,02/06/26 08:40:00 PM,7.08,23.14,,,,
264,02/06/26 08:50:00 PM,7.04,23.14,,,,
265,02/06/26 09:00:00 PM,7.00,23.14,,,,
266,02/06/26 09:10:00 PM,7.13,23.14,,,,
267,02/06/26 09:20:00 PM,7.13,23.14,,,,
268,02/06/26 09:30:00 PM,7.15,23.14,,,,
269,02/06/26 09:40:00 PM,7.17,23.14,,,,
270,02/06/26 09:50:00 PM,7.16,23.14,,,,
271,02/06/26 10:00:00 PM,7.16,23.14,,,,
272,02/06/26 10:10:00 PM,7.15,23.14,,,,
273,02/06/26 10:20:00 PM,7.14,23.14,,,,
274,02/06/26 10:30:00 PM,7.16,23.14,,,,
275,02/06/26 10:40:00 PM,7.14,23.14,,,,
276,02/06/26 10:50:00 PM,7.12,23.12,,,,
277,02/06/26 11:00:00 PM,7.08,23.12,,,,
278,02/06/26 11:10:00 PM,7.04,23.12,,,,
279,02/06/26 11:20:00 PM,6.98,23.12,,,,
280,02/06/26 11:30:00 PM,6.96,23.12,,,,
281,02/06/26 11:40:00 PM,6.99,23.10,,,,
282,02/06/26 11:50:00 PM,6.99,23.10,,,,
283,02/07/26 12:00:00 AM,6.91,23.10,,,,
284,02/07/26 12:10:00 AM,7.02,23.10,,,,
285,02/07/26 12:20:00 AM,7.06,23.10,,,,
286,02/07/26 12:30:00 AM,6.97,23.10,,,,
287,02/07/26 12:40:00 AM,7.03,23.08,,,,
288,02/07/26 12:50:00 AM,6.85,23.10,,,,
289,02/07/26 01:00:00 AM,6.93,23.08,,,,
290,02/07/26 01:10:00 AM,7.00,23.08,,,,
291,02/07/26 01:20:00 AM,6.98,23.08,,,,
292,02/07/26 01:30:00 AM,6.94,23.08,,,,
293,02/07/26 01:40:00 AM,6.93,23.08,,,,
294,02/07/26 01:50:00 AM,6.99,23.08,,,,
295,02/07/26 02:00:00 AM,6.95,23.08,,,,
296,02/07/26 02:10:00 AM,7.03,23.06,,,,
297,02/07/26 02:20:00 AM,6.95,23.06,,,,
298,02/07/26 02:30:00 AM,6.86,23.06,,,,
299,02/07/26 02:40:00 AM,6.82,23.06,,,,
300,02/07/26 02:50:00 AM,6.89,23.06,,,,
301,02/07/26 03:00:00 AM,6.86,23.06,,,,
302,02/07/26 03:10:00 AM,7.00,23.04,,,,
303,02/07/26 03:20:00 AM,7.08,23.04,,,,
304,02/07/26 03:30:00 AM,7.09,23.04,,,,
305,02/07/26 03:40:00 AM,7.05,23.02,,,,
306,02/07/26 03:50:00 AM,7.08,23.04,,,,
307,02/07/26 04:00:00 AM,6.99,23.04,,,,
308,02/07/26 04:10:00 AM,6.98,23.04,,,,
309,02/07/26 04:20:00 AM,7.02,23.06,,,,
310,02/07/26 04:30:00 AM,6.91,23.06,,,,
311,02/07/26 04:40:00 AM,6.93,23.06,,,,
312,02/07/26 04:50:00 AM,7.04,23.08,,,,
313,02/07/26 05:00:00 AM,7.07,23.08,,,,
314,02/07/26 05:10:00 AM,7.09,23.08,,,,
315,02/07/26 05:20:00 AM,7.10,23.10,,,,
316,02/07/26 05:30:00 AM,7.12,23.10,,,,
317,02/07/26 05:40:00 AM,7.18,23.10,,,,
318,02/07/26 05:50:00 AM,7.18,23.10,,,,
319,02/07/26 06:00:00 AM,7.16,23.10,,,,
320,02/07/26 06:10:00 AM,7.15,23.12,,,,
321,02/07/26 06:20:00 AM,7.13,23.12,,,,
322,02/07/26 06:30:00 AM,7.14,23.12,,,,
323,02/07/26 06:40:00 AM,7.13,23.12,,,,
324,02/07/26 06:50:00 AM,7.12,23.12,,,,
325,02/07/26 07:00:00 AM,7.10,23.12,,,,
326,02/07/26 07:10:00 AM,7.12,23.12,,,,
327,02/07/26 07:20:00 AM,7.08,23.14,,,,
328,02/07/26 07:30:00 AM,7.05,23.14,,,,
329,02/07/26 07:40:00 AM,7.04,23.14,,,,
330,02/07/26 07:50:00 AM,7.05,23.14,,,,
331,02/07/26 08:00:00 AM,7.05,23.14,,,,
332,02/07/26 08:10:00 AM,7.10,23.14,,,,
333,02/07/26 08:20:00 AM,7.17,23.16,,,,
334,02/07/26 08:30:00 AM,7.22,23.16,,,,
335,02/07/26 08:40:00 AM,7.20,23.16,,,,
336,02/07/26 08:50:00 AM,7.21,23.16,,,,
337,02/07/26 09:00:00 AM,7.21,23.18,,,,
338,02/07/26 09:10:00 AM,7.22,23.16,,,,
339,02/07/26 09:20:00 AM,7.28,23.18,,,,
340,02/07/26 09:30:00 AM,7.29,23.18,,,,
341,02/07/26 09:40:00 AM,7.33,23.18,,,,
342,02/07/26 09:50:00 AM,7.30,23.16,,,,
343,02/07/26 10:00:00 AM,7.42,23.18,,,,
344,02/07/26 10:10:00 AM,7.55,23.18,,,,
345,02/07/26 10:20:00 AM,7.63,23.20,,,,
346,02/07/26 10:30:00 AM,7.66,23.18,,,,
347,02/07/26 10:40:00 AM,7.73,23.22,,,,
348,02/07/26 10:50:00 AM,7.79,23.22,,,,
349,02/07/26 11:00:00 AM,7.57,23.20,,,,
350,02/07/26 11:10:00 AM,7.63,23.20,,,,
351,02/07/26 11:20:00 AM,7.70,23.20,,,,
352,02/07/26 11:30:00 AM,7.75,23.20,,,,
353,02/07/26 11:40:00 AM,7.77,23.20,,,,
354,02/07/26 11:50:00 AM,7.77,23.18,,,,
355,02/07/26 12:00:00 PM,7.77,23.18,,,,
356,02/07/26 12:10:00 PM,7.74,23.18,,,,
357,02/07/26 12:20:00 PM,7.86,23.16,,,,
358,02/07/26 12:30:00 PM,7.84,23.16,,,,
359,02/07/26 12:40:00 PM,7.88,23.16,,,,
360,02/07/26 12:50:00 PM,7.94,23.18,,,,
361,02/07/26 01:00:00 PM,7.93,23.20,,,,
362,02/07/26 01:10:00 PM,7.94,23.20,,,,
363,02/07/26 01:20:00 PM,8.03,23.18,,,,
364,02/07/26 01:30:00 PM,8.07,23.16,,,,
365,02/07/26 01:40:00 PM,8.11,23.14,,,,
366,02/07/26 01:50:00 PM,8.13,23.14,,,,
367,02/07/26 02:00:00 PM,8.11,23.12,,,,
368,02/07/26 02:10:00 PM,8.04,23.12,,,,
369,02/07/26 02:20:00 PM,8.03,23.12,,,,
370,02/07/26 02:30:00 PM,7.96,23.10,,,,
371,02/07/26 02:40:00 PM,7.87,23.10,,,,
372,02/07/26 02:50:00 PM,7.80,23.10,,,,
373,02/07/26 03:00:00 PM,7.62,23.06,,,,
374,02/07/26 03:10:00 PM,7.73,23.08,,,,
375,02/07/26 03:20:00 PM,7.77,23.08,,,,
376,02/07/26 03:30:00 PM,7.77,23.08,,,,
377,02/07/26 03:40:00 PM,7.78,23.08,,,,
378,02/07/26 03:50:00 PM,7.79,23.08,,,,
379,02/07/26 04:00:00 PM,7.78,23.10,,,,
380,02/07/26 04:10:00 PM,7.71,23.08,,,,
381,02/07/26 04:20:00 PM,7.72,23.08,,,,
382,02/07/26 04:30:00 PM,7.71,23.08,,,,
383,02/07/26 04:40:00 PM,7.62,23.06,,,,
384,02/07/26 04:50:00 PM,7.61,23.06,,,,
385,02/07/26 05:00:00 PM,7.58,23.06,,,,
386,02/07/26 05:10:00 PM,7.52,23.04,,,,
387,02/07/26 05:20:00 PM,7.43,23.02,,,,
388,02/07/26 05:30:00 PM,7.39,23.02,,,,
389,02/07/26 05:40:00 PM,7.51,23.00,,,,
390,02/07/26 05:50:00 PM,7.52,22.98,,,,
391,02/07/26 06:00:00 PM,7.41,23.00,,,,
392,02/07/26 06:10:00 PM,7.37,23.02,,,,
393,02/07/26 06:20:00 PM,7.30,23.04,,,,
394,02/07/26 06:30:00 PM,7.27,23.04,,,,
395,02/07/26 06:40:00 PM,7.26,23.04,,,,
396,02/07/26 06:50:00 PM,7.26,23.06,,,,
397,02/07/26 07:00:00 PM,7.29,23.06,,,,
398,02/07/26 07:10:00 PM,7.26,23.06,,,,
399,02/07/26 07:20:00 PM,7.26,23.08,,,,
400,02/07/26 07:30:00 PM,7.21,23.08,,,,
401,02/07/26 07:40:00 PM,7.17,23.08,,,,
402,02/07/26 07:50:00 PM,7.18,23.08,,,,
403,02/07/26 08:00:00 PM,7.17,23.08,,,,
404,02/07/26 08:10:00 PM,7.14,23.10,,,,
405,02/07/26 08:20:00 PM,7.15,23.10,,,,
406,02/07/26 08:30:00 PM,7.10,23.10,,,,
407,02/07/26 08:40:00 PM,7.06,23.10,,,,
408,02/07/26 08:50:00 PM,7.11,23.10,,,,
409,02/07/26 09:00:00 PM,7.12,23.10,,,,
410,02/07/26 09:10:00 PM,7.06,23.12,,,,
411,02/07/26 09:20:00 PM,7.08,23.12,,,,
412,02/07/26 09:30:00 PM,7.06,23.12,,,,
413,02/07/26 09:40:00 PM,7.08,23.12,,,,
414,02/07/26 09:50:00 PM,7.07,23.12,,,,
415,02/07/26 10:00:00 PM,7.10,23.12,,,,
416,02/07/26 10:10:00 PM,7.13,23.12,,,,
417,02/07/26 10:20:00 PM,7.11,23.12,,,,
418,02/07/26 10:30:00 PM,7.14,23.12,,,,
419,02/07/26 10:40:00 PM,7.15,23.12,,,,
420,02/07/26 10:50:00 PM,7.13,23.12,,,,
421,02/07/26 11:00:00 PM,7.14,23.12,,,,
422,02/07/26 11:10:00 PM,7.12,23.12,,,,
423,02/07/26 11:20:00 PM,7.12,23.10,,,,
424,02/07/26 11:30:00 PM,7.11,23.10,,,,
425,02/07/26 11:40:00 PM,7.14,23.08,,,,
426,02/07/26 11:50:00 PM,7.07,23.02,,,,
427,02/08/26 12:00:00 AM,7.15,22.94,,,,
428,02/08/26 12:10:00 AM,7.20,22.88,,,,
429,02/08/26 12:20:00 AM,7.20,22.88,,,,
430,02/08/26 12:30:00 AM,7.18,22.88,,,,
431,02/08/26 12:40:00 AM,7.20,22.88,,,,
432,02/08/26 12:50:00 AM,7.20,22.90,,,,
433,02/08/26 01:00:00 AM,7.17,22.90,,,,
434,02/08/26 01:10:00 AM,7.15,22.90,,,,
435,02/08/26 01:20:00 AM,7.18,22.88,,,,
436,02/08/26 01:30:00 AM,7.19,22.88,,,,
437,02/08/26 01:40:00 AM,7.18,22.88,,,,
438,02/08/26 01:50:00 AM,7.16,22.88,,,,
439,02/08/26 02:00:00 AM,7.21,22.86,,,,
440,02/08/26 02:10:00 AM,7.17,22.86,,,,
441,02/08/26 02:20:00 AM,7.15,22.86,,,,
442,02/08/26 02:30:00 AM,7.24,22.84,,,,
443,02/08/26 02:40:00 AM,7.21,22.84,,,,
444,02/08/26 02:50:00 AM,7.20,22.84,,,,
445,02/08/26 03:00:00 AM,7.21,22.84,,,,
446,02/08/26 03:10:00 AM,7.27,22.82,,,,
447,02/08/26 03:20:00 AM,7.21,22.82,,,,
448,02/08/26 03:30:00 AM,7.22,22.82,,,,
449,02/08/26 03:40:00 AM,7.22,22.80,,,,
450,02/08/26 03:50:00 AM,7.21,22.80,,,,
451,02/08/26 04:00:00 AM,7.21,22.80,,,,
452,02/08/26 04:10:00 AM,7.24,22.80,,,,
453,02/08/26 04:20:00 AM,7.21,22.80,,,,
454,02/08/26 04:30:00 AM,7.15,22.80,,,,
455,02/08/26 04:40:00 AM,7.18,22.78,,,,
456,02/08/26 04:50:00 AM,7.19,22.78,,,,
457,02/08/26 05:00:00 AM,7.24,22.78,,,,
458,02/08/26 05:10:00 AM,7.19,22.78,,,,
459,02/08/26 05:20:00 AM,7.18,22.78,,,,
460,02/08/26 05:30:00 AM,7.15,22.76,,,,
461,02/08/26 05:40:00 AM,7.14,22.74,,,,
462,02/08/26 05:50:00 AM,7.09,22.76,,,,
463,02/08/26 06:00:00 AM,7.14,22.74,,,,
464,02/08/26 06:10:00 AM,7.14,22.74,,,,
465,02/08/26 06:20:00 AM,7.08,22.76,,,,
466,02/08/26 06:30:00 AM,7.13,22.72,,,,
467,02/08/26 06:40:00 AM,7.14,22.74,,,,
468,02/08/26 06:50:00 AM,7.05,22.74,,,,
469,02/08/26 07:00:00 AM,7.10,22.74,,,,
470,02/08/26 07:10:00 AM,7.11,22.74,,,,
