"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
34,09/18/23 06:30:00,8.28,25.88,,,,,
35,09/18/23 06:40:00,8.29,25.88,,,,,
36,09/18/23 06:50:00,8.28,25.86,,,,,
37,09/18/23 07:00:00,8.28,25.86,,,,,
38,09/18/23 07:10:00,8.29,25.86,,,,,
39,09/18/23 07:20:00,8.29,25.86,,,,,
40,09/18/23 07:30:00,8.29,25.86,,,,,
41,09/18/23 07:40:00,8.29,25.86,,,,,
42,09/18/23 07:50:00,8.29,25.86,,,,,
43,09/18/23 08:00:00,8.29,25.86,,,,,
44,09/18/23 08:10:00,8.29,25.86,,,,,
45,09/18/23 08:20:00,8.29,25.86,,,,,
46,09/18/23 08:30:00,8.29,25.86,,,,,
47,09/18/23 08:40:00,8.29,25.86,,,,,
48,09/18/23 08:50:00,8.29,25.86,,,,,
49,09/18/23 09:00:00,8.29,25.84,,,,,
50,09/18/23 09:10:00,8.29,25.84,,,,,
51,09/18/23 09:20:00,8.29,25.84,,,,,
52,09/18/23 09:30:00,8.29,25.84,,,,,
53,09/18/23 09:40:00,8.31,25.84,,,,,
54,09/18/23 09:50:00,8.31,25.84,,,,,
55,09/18/23 10:00:00,8.31,25.84,,,,,
56,09/18/23 10:10:00,8.29,25.84,,,,,
57,09/18/23 10:20:00,8.31,25.84,,,,,
58,09/18/23 10:30:00,8.29,25.84,,,,,
59,09/18/23 10:40:00,8.31,25.86,,,,,
60,09/18/23 10:50:00,8.29,25.86,,,,,
61,09/18/23 11:00:00,8.29,25.86,,,,,
62,09/18/23 11:10:00,8.29,25.88,,,,,
63,09/18/23 11:20:00,8.29,25.88,,,,,
64,09/18/23 11:30:00,8.29,25.88,,,,,
65,09/18/23 11:40:00,8.27,26.00,,,,,
66,09/18/23 11:50:00,8.26,26.08,,,,,
67,09/18/23 12:00:00,8.31,25.88,,,,,
68,09/18/23 12:10:00,8.33,25.62,,,,,
69,09/18/23 12:20:00,8.36,25.40,,,,,
70,09/18/23 12:30:00,8.27,26.06,,,,,
71,09/18/23 12:40:00,8.05,27.94,,,,,
72,09/18/23 12:50:00,7.80,29.80,,,,,
73,09/18/23 13:00:00,7.52,31.74,,,,,
74,09/18/23 13:10:00,7.36,32.68,,,,,
75,09/18/23 13:20:00,7.35,32.88,,,,,
76,09/18/23 13:30:00,7.35,32.74,,,,,
77,09/18/23 13:40:00,7.30,32.06,,,,,
78,09/18/23 13:50:00,6.93,28.14,,,,,
79,09/18/23 14:00:00,7.41,27.10,,,,,
80,09/18/23 14:10:00,7.22,26.94,,,,,
81,09/18/23 14:20:00,7.51,26.82,,,,,
82,09/18/23 14:30:00,7.58,26.84,,,,,
83,09/18/23 14:40:00,7.33,26.62,,,,,
84,09/18/23 14:50:00,7.17,26.60,,,,,
85,09/18/23 15:00:00,7.38,26.60,,,,,
86,09/18/23 15:10:00,7.47,26.64,,,,,
87,09/18/23 15:20:00,7.30,26.64,,,,,
88,09/18/23 15:30:00,6.91,26.68,,,,,
89,09/18/23 15:40:00,6.75,26.70,,,,,
90,09/18/23 15:50:00,6.74,26.72,,,,,
91,09/18/23 16:00:00,6.69,26.72,,,,,
92,09/18/23 16:10:00,7.40,26.74,,,,,
93,09/18/23 16:20:00,7.04,26.78,,,,,
94,09/18/23 16:30:00,6.67,26.78,,,,,
95,09/18/23 16:40:00,6.88,26.80,,,,,
96,09/18/23 16:50:00,7.19,26.80,,,,,
97,09/18/23 17:00:00,6.92,26.78,,,,,
98,09/18/23 17:10:00,6.99,26.80,,,,,
99,09/18/23 17:20:00,7.00,26.80,,,,,
100,09/18/23 17:30:00,6.98,26.82,,,,,
101,09/18/23 17:40:00,6.83,26.82,,,,,
102,09/18/23 17:50:00,6.79,26.80,,,,,
103,09/18/23 18:00:00,6.85,26.78,,,,,
104,09/18/23 18:10:00,6.55,26.76,,,,,
105,09/18/23 18:20:00,6.47,26.72,,,,,
106,09/18/23 18:30:00,6.30,26.72,,,,,
107,09/18/23 18:40:00,6.28,26.70,,,,,
108,09/18/23 18:50:00,6.18,26.68,,,,,
109,09/18/23 19:00:00,6.01,26.64,,,,,
110,09/18/23 19:10:00,5.86,26.62,,,,,
111,09/18/23 19:20:00,5.66,26.58,,,,,
112,09/18/23 19:30:00,5.55,26.56,,,,,
113,09/18/23 19:40:00,5.39,26.52,,,,,
114,09/18/23 19:50:00,5.23,26.48,,,,,
115,09/18/23 20:00:00,5.17,26.46,,,,,
116,09/18/23 20:10:00,5.03,26.44,,,,,
117,09/18/23 20:20:00,4.85,26.40,,,,,
118,09/18/23 20:30:00,4.77,26.38,,,,,
119,09/18/23 20:40:00,4.66,26.34,,,,,
120,09/18/23 20:50:00,4.53,26.30,,,,,
121,09/18/23 21:00:00,4.41,26.28,,,,,
122,09/18/23 21:10:00,4.26,26.26,,,,,
123,09/18/23 21:20:00,4.08,26.24,,,,,
124,09/18/23 21:30:00,4.04,26.22,,,,,
125,09/18/23 21:40:00,3.98,26.20,,,,,
126,09/18/23 21:50:00,3.81,26.16,,,,,
127,09/18/23 22:00:00,3.65,26.14,,,,,
128,09/18/23 22:10:00,3.58,26.12,,,,,
129,09/18/23 22:20:00,3.47,26.10,,,,,
130,09/18/23 22:30:00,3.38,26.08,,,,,
131,09/18/23 22:40:00,3.14,26.06,,,,,
132,09/18/23 22:50:00,3.04,26.02,,,,,
133,09/18/23 23:00:00,2.88,26.02,,,,,
134,09/18/23 23:10:00,2.63,26.00,,,,,
135,09/18/23 23:20:00,2.50,25.98,,,,,
136,09/18/23 23:30:00,2.43,25.96,,,,,
137,09/18/23 23:40:00,2.37,25.92,,,,,
138,09/18/23 23:50:00,2.26,25.90,,,,,
139,09/19/23 00:00:00,2.03,25.88,,,,,
140,09/19/23 00:10:00,2.03,25.88,,,,,
141,09/19/23 00:20:00,1.95,25.86,,,,,
142,09/19/23 00:30:00,1.88,25.84,,,,,
143,09/19/23 00:40:00,1.77,25.84,,,,,
144,09/19/23 00:50:00,1.72,25.82,,,,,
145,09/19/23 01:00:00,1.65,25.80,,,,,
146,09/19/23 01:10:00,1.67,25.78,,,,,
147,09/19/23 01:20:00,1.49,25.76,,,,,
148,09/19/23 01:30:00,1.37,25.76,,,,,
149,09/19/23 01:40:00,1.36,25.74,,,,,
150,09/19/23 01:50:00,1.34,25.72,,,,,
151,09/19/23 02:00:00,1.23,25.70,,,,,
152,09/19/23 02:10:00,1.15,25.66,,,,,
153,09/19/23 02:20:00,1.06,25.64,,,,,
154,09/19/23 02:30:00,1.09,25.62,,,,,
155,09/19/23 02:40:00,1.06,25.60,,,,,
156,09/19/23 02:50:00,1.00,25.58,,,,,
157,09/19/23 03:00:00,0.98,25.56,,,,,
158,09/19/23 03:10:00,0.92,25.54,,,,,
159,09/19/23 03:20:00,0.90,25.50,,,,,
160,09/19/23 03:30:00,0.85,25.48,,,,,
161,09/19/23 03:40:00,0.77,25.46,,,,,
162,09/19/23 03:50:00,0.73,25.44,,,,,
163,09/19/23 04:00:00,0.69,25.44,,,,,
164,09/19/23 04:10:00,0.68,25.42,,,,,
165,09/19/23 04:20:00,0.68,25.40,,,,,
166,09/19/23 04:30:00,0.62,25.38,,,,,
167,09/19/23 04:40:00,0.55,25.38,,,,,
168,09/19/23 04:50:00,0.51,25.36,,,,,
169,09/19/23 05:00:00,0.47,25.34,,,,,
170,09/19/23 05:10:00,0.47,25.32,,,,,
171,09/19/23 05:20:00,0.48,25.30,,,,,
172,09/19/23 05:30:00,0.44,25.30,,,,,
173,09/19/23 05:40:00,0.41,25.28,,,,,
174,09/19/23 05:50:00,0.35,25.28,,,,,
175,09/19/23 06:00:00,0.34,25.26,,,,,
176,09/19/23 06:10:00,0.31,25.26,,,,,
177,09/19/23 06:20:00,0.25,25.24,,,,,
178,09/19/23 06:30:00,0.27,25.22,,,,,
179,09/19/23 06:40:00,0.22,25.20,,,,,
180,09/19/23 06:50:00,0.17,25.18,,,,,
181,09/19/23 07:00:00,0.13,25.16,,,,,
182,09/19/23 07:10:00,0.23,25.18,,,,,
183,09/19/23 07:20:00,0.19,25.16,,,,,
184,09/19/23 07:30:00,0.18,25.14,,,,,
185,09/19/23 07:40:00,0.13,25.16,,,,,
186,09/19/23 07:50:00,0.08,25.16,,,,,
187,09/19/23 08:00:00,0.16,25.18,,,,,
188,09/19/23 08:10:00,0.67,25.18,,,,,
189,09/19/23 08:20:00,0.82,25.22,,,,,
190,09/19/23 08:30:00,0.92,25.24,,,,,
191,09/19/23 08:40:00,1.00,25.22,,,,,
192,09/19/23 08:50:00,1.34,25.28,,,,,
193,09/19/23 09:00:00,1.04,25.30,,,,,
194,09/19/23 09:10:00,1.47,25.34,,,,,
195,09/19/23 09:20:00,1.43,25.42,,,,,
196,09/19/23 09:30:00,1.80,25.46,,,,,
197,09/19/23 09:40:00,2.70,25.46,,,,,
198,09/19/23 09:50:00,2.38,25.48,,,,,
199,09/19/23 10:00:00,2.26,25.54,,,,,
200,09/19/23 10:10:00,2.88,25.62,,,,,
201,09/19/23 10:20:00,3.53,25.70,,,,,
202,09/19/23 10:30:00,3.89,25.78,,,,,
203,09/19/23 10:40:00,4.26,25.82,,,,,
204,09/19/23 10:50:00,4.38,25.90,,,,,
205,09/19/23 11:00:00,4.57,25.94,,,,,
206,09/19/23 11:10:00,4.37,26.06,,,,,
207,09/19/23 11:20:00,5.09,26.00,,,,,
208,09/19/23 11:30:00,5.08,26.00,,,,,
209,09/19/23 11:40:00,4.84,26.08,,,,,
210,09/19/23 11:50:00,5.08,26.08,,,,,
211,09/19/23 12:00:00,5.20,26.14,,,,,
212,09/19/23 12:10:00,5.11,26.14,,,,,
213,09/19/23 12:20:00,5.40,26.16,,,,,
214,09/19/23 12:30:00,5.97,26.18,,,,,
215,09/19/23 12:40:00,6.31,26.26,,,,,
216,09/19/23 12:50:00,6.64,26.30,,,,,
217,09/19/23 13:00:00,6.66,26.36,,,,,
218,09/19/23 13:10:00,7.37,26.36,,,,,
219,09/19/23 13:20:00,6.75,26.38,,,,,
220,09/19/23 13:30:00,6.93,26.38,,,,,
221,09/19/23 13:40:00,7.03,26.46,,,,,
222,09/19/23 13:50:00,6.74,26.58,,,,,
223,09/19/23 14:00:00,7.45,26.72,,,,,
224,09/19/23 14:10:00,8.01,26.78,,,,,
225,09/19/23 14:20:00,7.76,26.70,,,,,
226,09/19/23 14:30:00,7.97,26.60,,,,,
227,09/19/23 14:40:00,7.60,26.52,,,,,
228,09/19/23 14:50:00,7.94,26.48,,,,,
229,09/19/23 15:00:00,7.75,26.46,,,,,
230,09/19/23 15:10:00,7.74,26.46,,,,,
231,09/19/23 15:20:00,7.60,26.46,,,,,
232,09/19/23 15:30:00,7.78,26.48,,,,,
233,09/19/23 15:40:00,7.65,26.48,,,,,
234,09/19/23 15:50:00,7.38,26.48,,,,,
235,09/19/23 16:00:00,7.03,26.48,,,,,
236,09/19/23 16:10:00,7.01,26.48,,,,,
237,09/19/23 16:20:00,6.89,26.50,,,,,
238,09/19/23 16:30:00,7.24,26.50,,,,,
239,09/19/23 16:40:00,6.89,26.48,,,,,
240,09/19/23 16:50:00,6.84,26.50,,,,,
241,09/19/23 17:00:00,6.75,26.48,,,,,
242,09/19/23 17:10:00,6.70,26.48,,,,,
243,09/19/23 17:20:00,6.70,26.48,,,,,
244,09/19/23 17:30:00,6.62,26.48,,,,,
245,09/19/23 17:40:00,6.55,26.46,,,,,
246,09/19/23 17:50:00,6.24,26.46,,,,,
247,09/19/23 18:00:00,6.13,26.44,,,,,
248,09/19/23 18:10:00,5.99,26.42,,,,,
249,09/19/23 18:20:00,5.83,26.40,,,,,
250,09/19/23 18:30:00,5.77,26.40,,,,,
251,09/19/23 18:40:00,5.52,26.38,,,,,
252,09/19/23 18:50:00,5.28,26.34,,,,,
253,09/19/23 19:00:00,4.92,26.30,,,,,
254,09/19/23 19:10:00,4.66,26.28,,,,,
255,09/19/23 19:20:00,4.55,26.26,,,,,
256,09/19/23 19:30:00,4.63,26.24,,,,,
257,09/19/23 19:40:00,4.64,26.20,,,,,
258,09/19/23 19:50:00,4.65,26.16,,,,,
259,09/19/23 20:00:00,4.32,26.14,,,,,
260,09/19/23 20:10:00,4.26,26.12,,,,,
261,09/19/23 20:20:00,4.10,26.06,,,,,
262,09/19/23 20:30:00,4.04,26.04,,,,,
263,09/19/23 20:40:00,4.20,26.00,,,,,
264,09/19/23 20:50:00,3.90,25.98,,,,,
265,09/19/23 21:00:00,3.71,25.94,,,,,
266,09/19/23 21:10:00,3.56,25.92,,,,,
267,09/19/23 21:20:00,3.42,25.90,,,,,
268,09/19/23 21:30:00,3.28,25.88,,,,,
269,09/19/23 21:40:00,3.17,25.84,,,,,
270,09/19/23 21:50:00,2.83,25.84,,,,,
271,09/19/23 22:00:00,2.71,25.82,,,,,
272,09/19/23 22:10:00,2.66,25.80,,,,,
273,09/19/23 22:20:00,2.50,25.78,,,,,
274,09/19/23 22:30:00,2.24,25.76,,,,,
275,09/19/23 22:40:00,2.09,25.74,,,,,
276,09/19/23 22:50:00,2.33,25.70,,,,,
277,09/19/23 23:00:00,2.19,25.68,,,,,
278,09/19/23 23:10:00,1.86,25.68,,,,,
279,09/19/23 23:20:00,1.75,25.66,,,,,
280,09/19/23 23:30:00,1.85,25.64,,,,,
281,09/19/23 23:40:00,1.85,25.62,,,,,
282,09/19/23 23:50:00,1.68,25.60,,,,,
283,09/20/23 00:00:00,1.58,25.58,,,,,
284,09/20/23 00:10:00,1.34,25.56,,,,,
285,09/20/23 00:20:00,1.53,25.56,,,,,
286,09/20/23 00:30:00,1.10,25.54,,,,,
287,09/20/23 00:40:00,1.18,25.52,,,,,
288,09/20/23 00:50:00,1.04,25.50,,,,,
289,09/20/23 01:00:00,0.96,25.48,,,,,
290,09/20/23 01:10:00,0.84,25.46,,,,,
291,09/20/23 01:20:00,0.69,25.46,,,,,
292,09/20/23 01:30:00,0.91,25.44,,,,,
293,09/20/23 01:40:00,0.74,25.42,,,,,
294,09/20/23 01:50:00,0.63,25.42,,,,,
295,09/20/23 02:00:00,0.43,25.40,,,,,
296,09/20/23 02:10:00,0.39,25.38,,,,,
297,09/20/23 02:20:00,0.22,25.38,,,,,
298,09/20/23 02:30:00,0.09,25.36,,,,,
299,09/20/23 02:40:00,0.13,25.34,,,,,
300,09/20/23 02:50:00,0.08,25.32,,,,,
301,09/20/23 03:00:00,0.08,25.32,,,,,
302,09/20/23 03:10:00,0.01,25.30,,,,,
303,09/20/23 03:20:00,-0.01,25.30,,,,,
304,09/20/23 03:30:00,-0.01,25.28,,,,,
305,09/20/23 03:40:00,0.01,25.26,,,,,
306,09/20/23 03:50:00,-0.02,25.24,,,,,
307,09/20/23 04:00:00,-0.03,25.24,,,,,
308,09/20/23 04:10:00,-0.01,25.22,,,,,
309,09/20/23 04:20:00,-0.03,25.22,,,,,
310,09/20/23 04:30:00,-0.04,25.20,,,,,
311,09/20/23 04:40:00,-0.03,25.18,,,,,
312,09/20/23 04:50:00,-0.04,25.16,,,,,
313,09/20/23 05:00:00,-0.04,25.16,,,,,
314,09/20/23 05:10:00,-0.03,25.16,,,,,
315,09/20/23 05:20:00,-0.04,25.16,,,,,
316,09/20/23 05:30:00,-0.03,25.14,,,,,
317,09/20/23 05:40:00,-0.03,25.12,,,,,
318,09/20/23 05:50:00,-0.04,25.10,,,,,
319,09/20/23 06:00:00,-0.04,25.10,,,,,
320,09/20/23 06:10:00,-0.04,25.08,,,,,
321,09/20/23 06:20:00,-0.04,25.08,,,,,
322,09/20/23 06:30:00,-0.03,25.06,,,,,
323,09/20/23 06:40:00,-0.03,25.06,,,,,
324,09/20/23 06:50:00,-0.01,25.06,,,,,
325,09/20/23 07:00:00,-0.03,25.06,,,,,
326,09/20/23 07:10:00,-0.03,25.04,,,,,
327,09/20/23 07:20:00,-0.03,25.04,,,,,
328,09/20/23 07:30:00,-0.01,25.06,,,,,
329,09/20/23 07:40:00,-0.01,25.04,,,,,
330,09/20/23 07:50:00,0.01,25.04,,,,,
331,09/20/23 08:00:00,0.10,25.06,,,,,
332,09/20/23 08:10:00,0.24,25.06,,,,,
333,09/20/23 08:20:00,0.47,25.10,,,,,
334,09/20/23 08:30:00,0.76,25.12,,,,,
335,09/20/23 08:40:00,0.61,25.14,,,,,
336,09/20/23 08:50:00,0.70,25.14,,,,,
337,09/20/23 09:00:00,0.90,25.16,,,,,
338,09/20/23 09:10:00,0.78,25.22,,,,,
339,09/20/23 09:20:00,1.35,25.30,,,,,
340,09/20/23 09:30:00,1.19,25.34,,,,,
341,09/20/23 09:40:00,1.80,25.30,,,,,
342,09/20/23 09:50:00,2.06,25.36,,,,,
343,09/20/23 10:00:00,2.32,25.38,,,,,
344,09/20/23 10:10:00,2.22,25.56,,,,,
345,09/20/23 10:20:00,3.12,25.66,,,,,
346,09/20/23 10:30:00,3.19,25.70,,,,,
347,09/20/23 10:40:00,3.56,25.78,,,,,
348,09/20/23 10:50:00,3.38,25.80,,,,,
349,09/20/23 11:00:00,3.87,25.82,,,,,
350,09/20/23 11:10:00,4.24,25.98,,,,,
351,09/20/23 11:20:00,4.00,25.86,,,,,
352,09/20/23 11:30:00,3.98,25.88,,,,,
353,09/20/23 11:40:00,4.27,26.04,,,,,
354,09/20/23 11:50:00,4.35,26.02,,,,,
355,09/20/23 12:00:00,4.08,26.00,,,,,
356,09/20/23 12:10:00,4.20,26.02,,,,,
357,09/20/23 12:20:00,4.61,26.04,,,,,
358,09/20/23 12:30:00,4.86,26.10,,,,,
359,09/20/23 12:40:00,4.91,26.10,,,,,
360,09/20/23 12:50:00,4.89,26.16,,,,,
361,09/20/23 13:00:00,5.44,26.20,,,,,
362,09/20/23 13:10:00,5.43,26.22,,,,,
363,09/20/23 13:20:00,5.57,26.26,,,,,
364,09/20/23 13:30:00,5.37,26.26,,,,,
365,09/20/23 13:40:00,6.25,26.22,,,,,
366,09/20/23 13:50:00,5.88,26.24,,,,,
367,09/20/23 14:00:00,5.85,26.26,,,,,
368,09/20/23 14:10:00,5.87,26.28,,,,,
369,09/20/23 14:20:00,5.60,26.30,,,,,
370,09/20/23 14:30:00,5.75,26.46,,,,,
371,09/20/23 14:40:00,5.78,26.32,,,,,
372,09/20/23 14:50:00,5.73,26.30,,,,,
373,09/20/23 15:00:00,5.74,26.30,,,,,
374,09/20/23 15:10:00,7.18,26.32,,,,,
375,09/20/23 15:20:00,6.62,26.34,,,,,
376,09/20/23 15:30:00,6.40,26.32,,,,,
377,09/20/23 15:40:00,6.61,26.34,,,,,
378,09/20/23 15:50:00,7.21,26.36,,,,,
379,09/20/23 16:00:00,6.89,26.36,,,,,
380,09/20/23 16:10:00,6.91,26.34,,,,,
381,09/20/23 16:20:00,7.30,26.34,,,,,
382,09/20/23 16:30:00,6.88,26.34,,,,,
383,09/20/23 16:40:00,6.89,26.36,,,,,
384,09/20/23 16:50:00,6.56,26.34,,,,,
385,09/20/23 17:00:00,6.49,26.32,,,,,
386,09/20/23 17:10:00,6.32,26.32,,,,,
387,09/20/23 17:20:00,6.02,26.30,,,,,
388,09/20/23 17:30:00,6.09,26.30,,,,,
389,09/20/23 17:40:00,5.84,26.30,,,,,
390,09/20/23 17:50:00,5.65,26.28,,,,,
391,09/20/23 18:00:00,5.43,26.28,,,,,
392,09/20/23 18:10:00,5.32,26.26,,,,,
393,09/20/23 18:20:00,5.02,26.24,,,,,
394,09/20/23 18:30:00,4.62,26.22,,,,,
395,09/20/23 18:40:00,4.12,26.20,,,,,
396,09/20/23 18:50:00,4.13,26.18,,,,,
397,09/20/23 19:00:00,3.81,26.16,,,,,
398,09/20/23 19:10:00,3.46,26.14,,,,,
399,09/20/23 19:20:00,3.16,26.12,,,,,
400,09/20/23 19:30:00,3.02,26.08,,,,,
401,09/20/23 19:40:00,2.97,26.06,,,,,
402,09/20/23 19:50:00,3.49,26.04,,,,,
403,09/20/23 20:00:00,3.40,26.02,,,,,
404,09/20/23 20:10:00,3.22,26.00,,,,,
405,09/20/23 20:20:00,2.90,25.98,,,,,
406,09/20/23 20:30:00,2.69,25.96,,,,,
407,09/20/23 20:40:00,2.76,25.94,,,,,
408,09/20/23 20:50:00,2.51,25.92,,,,,
409,09/20/23 21:00:00,2.50,25.90,,,,,
410,09/20/23 21:10:00,2.31,25.90,,,,,
411,09/20/23 21:20:00,2.02,25.88,,,,,
412,09/20/23 21:30:00,1.85,25.86,,,,,
413,09/20/23 21:40:00,2.73,25.84,,,,,
414,09/20/23 21:50:00,2.55,25.82,,,,,
415,09/20/23 22:00:00,2.76,25.78,,,,,
416,09/20/23 22:10:00,2.60,25.78,,,,,
417,09/20/23 22:20:00,2.50,25.74,,,,,
418,09/20/23 22:30:00,2.44,25.72,,,,,
419,09/20/23 22:40:00,2.33,25.70,,,,,
420,09/20/23 22:50:00,2.04,25.68,,,,,
421,09/20/23 23:00:00,1.82,25.66,,,,,
422,09/20/23 23:10:00,1.79,25.64,,,,,
423,09/20/23 23:20:00,1.55,25.62,,,,,
424,09/20/23 23:30:00,1.59,25.60,,,,,
425,09/20/23 23:40:00,1.54,25.60,,,,,
426,09/20/23 23:50:00,1.37,25.58,,,,,
427,09/21/23 00:00:00,1.30,25.58,,,,,
428,09/21/23 00:10:00,1.13,25.56,,,,,
429,09/21/23 00:20:00,0.97,25.54,,,,,
430,09/21/23 00:30:00,0.96,25.52,,,,,
431,09/21/23 00:40:00,0.92,25.52,,,,,
432,09/21/23 00:50:00,0.74,25.50,,,,,
433,09/21/23 01:00:00,0.55,25.48,,,,,
434,09/21/23 01:10:00,0.54,25.44,,,,,
435,09/21/23 01:20:00,0.53,25.42,,,,,
436,09/21/23 01:30:00,0.38,25.40,,,,,
437,09/21/23 01:40:00,0.32,25.38,,,,,
438,09/21/23 01:50:00,0.39,25.38,,,,,
439,09/21/23 02:00:00,0.46,25.36,,,,,
440,09/21/23 02:10:00,0.41,25.34,,,,,
441,09/21/23 02:20:00,0.59,25.32,,,,,
442,09/21/23 02:30:00,0.47,25.30,,,,,
443,09/21/23 02:40:00,0.31,25.28,,,,,
444,09/21/23 02:50:00,0.29,25.26,,,,,
445,09/21/23 03:00:00,0.20,25.24,,,,,
446,09/21/23 03:10:00,0.41,25.22,,,,,
447,09/21/23 03:20:00,0.45,25.22,,,,,
448,09/21/23 03:30:00,0.31,25.20,,,,,
449,09/21/23 03:40:00,0.18,25.18,,,,,
450,09/21/23 03:50:00,0.16,25.16,,,,,
451,09/21/23 04:00:00,0.17,25.14,,,,,
452,09/21/23 04:10:00,0.11,25.14,,,,,
453,09/21/23 04:20:00,0.22,25.12,,,,,
454,09/21/23 04:30:00,0.11,25.10,,,,,
455,09/21/23 04:40:00,0.10,25.08,,,,,
456,09/21/23 04:50:00,0.07,25.06,,,,,
457,09/21/23 05:00:00,0.06,25.06,,,,,
458,09/21/23 05:10:00,0.11,25.04,,,,,
459,09/21/23 05:20:00,0.05,25.04,,,,,
460,09/21/23 05:30:00,-0.01,25.02,,,,,
461,09/21/23 05:40:00,0.12,25.00,,,,,
462,09/21/23 05:50:00,0.39,24.98,,,,,
463,09/21/23 06:00:00,0.28,24.98,,,,,
464,09/21/23 06:10:00,0.28,24.96,,,,,
465,09/21/23 06:20:00,0.17,24.94,,,,,
466,09/21/23 06:30:00,0.06,24.92,,,,,
467,09/21/23 06:40:00,0.11,24.90,,,,,
468,09/21/23 06:50:00,0.09,24.90,,,,,
469,09/21/23 07:00:00,0.01,24.90,,,,,
470,09/21/23 07:10:00,-0.01,24.90,,,,,
471,09/21/23 07:20:00,0.02,24.90,,,,,
472,09/21/23 07:30:00,0.12,24.88,,,,,
473,09/21/23 07:40:00,0.09,24.84,,,,,
474,09/21/23 07:50:00,0.07,24.84,,,,,
475,09/21/23 08:00:00,0.04,24.86,,,,,
476,09/21/23 08:10:00,0.29,24.88,,,,,
477,09/21/23 08:20:00,0.35,24.90,,,,,
478,09/21/23 08:30:00,0.46,24.92,,,,,
479,09/21/23 08:40:00,0.73,24.98,,,,,
480,09/21/23 08:50:00,0.85,25.00,,,,,
481,09/21/23 09:00:00,1.19,25.10,,,,,
482,09/21/23 09:10:00,1.91,25.18,,,,,
483,09/21/23 09:20:00,2.12,25.28,,,,,
484,09/21/23 09:30:00,2.29,25.32,,,,,
485,09/21/23 09:40:00,2.84,25.44,,,,,
486,09/21/23 09:50:00,3.12,25.48,,,,,
487,09/21/23 10:00:00,3.79,25.60,,,,,
488,09/21/23 10:10:00,4.14,25.64,,,,,
489,09/21/23 10:20:00,4.21,25.70,,,,,
490,09/21/23 10:30:00,4.06,25.72,,,,,
491,09/21/23 10:40:00,4.57,25.74,,,,,
492,09/21/23 10:50:00,4.40,25.88,,,,,
493,09/21/23 11:00:00,4.81,25.98,,,,,
494,09/21/23 11:10:00,5.06,26.04,,,,,
495,09/21/23 11:20:00,5.00,26.06,,,,,
496,09/21/23 11:30:00,5.08,26.12,,,,,
497,09/21/23 11:40:00,5.29,26.12,,,,,
498,09/21/23 11:50:00,5.53,26.18,,,,,
499,09/21/23 12:00:00,5.77,26.16,,,,,
500,09/21/23 12:10:00,5.82,26.10,,,,,
501,09/21/23 12:20:00,5.80,26.08,,,,,
502,09/21/23 12:30:00,6.51,26.12,,,,,
503,09/21/23 12:40:00,6.36,26.16,,,,,
